consuming_tx_hash,input_tx_out_id,input_created_in_tx,input_out_index,input_lovelace,input_ada,input_address,address_role
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6269527,e62f9f5b19fb93f0e50a8c9ef45b6d652a387fcebae928ee7ec27ed62a16a0f4,0,575807119,575.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6284616,12b985211cfdb63894c4d464b49288911c92143536c4449a11a55324fe904b7c,0,9924378608,9924.378608,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6287223,c3a5277596b3c8b41705b9797939a78d5d79e4b19f39c26989cfc5142ca50194,0,689462712,689.462712,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6288654,af4a3ae2c0b38f753f5d90228fbf0370ae6cc5ba5308e80134330c467f4920c8,0,38184589,38.184589,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6291367,748e2e5a19c766ee071a85d460f55bb2b372f80dc134e45488b5fa6de4bc1ad9,0,1660902079,1660.902079,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6298416,d66f17425cb86f1fbcf30eb4c6c51e0f0c87112b686df06528b9b854f6628707,0,688967595,688.967595,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6303556,d0851163334d0915ca962764734a6d41d5b8697a85f0d93ca7c028ec5623e868,0,1543863725,1543.863725,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6306504,aa60dd4a92439b78ed3e7fb5d7add3a4ca9822760565bbf8a438a45a1af7a413,0,2835407119,2835.407119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6307672,173abe693b8a14ea2bd58940a150da0eb9417203ba8bf70d4db273e03eddac2d,0,1933807119,1933.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6309365,155ae778fe61b3d0450c60562ac5902ef5828ea83fc689ac4510578fe67a854f,0,20098806519,20098.806519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6310219,fe210eefa7dbf2520e0cfd40fc2c5a45b22968ebe9a0073a877c338877b47ead,0,19198806519,19198.806519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6315983,885c616897c9a482a3d4e1c7ffb788bf332bcd60efb9a4681c5d26cc3541937d,0,1998807119,1998.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6319752,130c24a246ea05d9612c631c493632af63aa5fe95c7d633b451b5522c23badd7,0,1057807119,1057.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6322575,45b722740c20c418a2e1408a162b72bca55109685fd185f9c7a9c45e4f6838f6,0,385637675,385.637675,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6324346,75addd3341ac20d100e2394dae4229a07e18bf33287a2be6c9893dc35015cd67,0,999207119,999.207119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6329306,8e0106bba69c2401509155ee1231a2ed2d0ad89460bf0515d42230057d82a1ae,0,2107807119,2107.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6334017,2641224c962126eb208e7fa01b5823f2dece194172e76ddc700c033a4eab16a3,0,489632621,489.632621,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6340573,c41abc2d6ac403cc6e244eb3ec0b2ef5540eee200ed3e5d8b6760bfa3942cd70,0,219607119,219.607119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6344594,2c78e53a4bd8f7a487d6f926b9a9d5c6fef441201e8810bfcd0f2ddbcfa1d123,0,835924516,835.924516,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6352934,823e951ec2ef8c3c7c0d76abdd5cffc8235ececc84ebac560990a28685b8de0a,0,1735620501,1735.620501,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6358675,2242321982daaa40c5f539e141d4a6219a3582290c0a6ad89a67e99ada1611e1,0,3517915119,3517.915119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6361420,5cc991b9ecfa66241c69e6977583884b4d303305eeeb166fd036555a3de0b4b9,0,8539960628,8539.960628,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6362237,af25fafb02d3c2901fb64ed5a779c5111ed74bb33852c47b0f50daf23649521c,0,237807119,237.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6366605,250aafdfefe6cd24a1d15dbfc07b172dc50acbf69107934f0e09cb32f04bca87,0,27063592247,27063.592247,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6376146,80f73ebdbb906bd9f49ab0b2f118b49fc87cf55a1053f01da6a33494150924df,0,747807119,747.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6386966,e7bf63e89c48171054e6b16318b134dc4064ae240835378534afc20be53cb141,0,14999806519,14999.806519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6387308,d4228cb473462ea106cf72d08bf81208f533dfc02c0a2e3b3165b93d6a0abe63,0,5557175799,5557.175799,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6404292,ccc84b3e92e9e56bbfdc9700ea91f8c1f83c235d17e40464e568c427436ab5c2,0,3999807119,3999.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6405337,eeb8b6381babcb20ee8d8ecfd63915bbc75c1f462df7714d792f3234f7b785c2,0,6439806519,6439.806519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6407235,d6a3451cae5a0396c3fa137775a2f108beff1ee53eadef4a481529e140a77d89,0,315807119,315.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6408093,cb3189c49d8fc84ced532371084936d0fcb2ca7e5c2ac1d85b534cce031ad46d,0,67097671719,67097.671719,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6412792,377b5c913073e8c9c07f42b5c490a8a62c0aaf765748128a9a34f0e4483a0d4c,0,1064748570,1064.748570,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6417294,fd2f2d80245c8ac820cb2db9497203107e680afc4991407014974a4c24228cc5,0,3599807119,3599.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6419303,39c6ffefabbb517974561d0a8e56f727aade17af1e97ffdf32f78c0ffb0d9dbd,0,76239958519,76239.958519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6430927,1e0f5f94858de768146acbe8f95c42785dd8784fa636e2a97f143e6813b884c6,0,4999806519,4999.806519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6446215,ed7e69933707ee1fd9edefd78c0393f331fd95b5cce2f210795eed0b683a9279,0,1149807119,1149.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6446224,cbb6df8fe8ce389a7510c1baad7ba2964d7f29ad716a8a035b65c9bb49568aca,0,99807119,99.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6475828,36321e987410dd225d16f6c46c3480fbe7fdffb6f36b88a8dc868dd35248ac56,0,9902806519,9902.806519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6486702,af4009551a572fd1776d200b038c5fcf2d7e44f96cb89a208dd206a5835d30e3,0,262628606519,262628.606519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6487656,8c30743591c936186865654bebaa0cbf6ffae29990634e36be1966c13525cd13,0,50366764102,50366.764102,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6500497,f1996a89e5d89366777fa316d5ca95cd589d2c185b7a06fba2c6f94e19aad1a5,0,2198807119,2198.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6506534,473f8d3365681bde995fe2c1db66a14a54d33c900ec18d1af9304bf4d1896848,0,5699970219,5699.970219,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6511892,ad7fedcfd0063573ad0d14d50139928b7c62bed297d4944582dbc27358731e72,0,2498807119,2498.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6520389,a5a52ebcf059d07d539789a8aa4298e40288e14ab5d523891f6bf71b49b87cf8,0,1729801719,1729.801719,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6534959,92c553193c9342987ce5ff5f76d44db9d268e07b7a053647d6e5a78e724fd1a0,0,7028936779,7028.936779,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6535610,a6027d3c8a958973ad14a67f85e3c3c08eab7e8b1422634844b93707518d0374,0,203742791,203.742791,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6545461,d3e758317feb5cc3d3e60bf86a9e89078c14825e91996862330966e31533c672,0,332672919,332.672919,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6546422,07c2c35ce820ca279971b71d0065ebf7d1af46dcbf74de4c9895e37f4e467ead,0,150099801119,150099.801119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6546471,4022898912368d740936393e2c0f34440e12e5ea08c3a8da41233cc149d05dd9,0,29999012919,29999.012919,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6546622,75fc543d7d49d0fc5cde05db06c5494c711380725e4d4121d811d63cf9f752d7,0,1992407119,1992.407119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6549306,e3334eb090bd80a2653efbac35f3fe0dbd063d58174da8f760b90a07d4111fba,0,1010537719,1010.537719,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6555696,a6cf712f26bbd1d6bf4431c6b7dee90c478dfe0131349a63086174cda940cec8,0,59999806519,59999.806519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6561760,006cf9e19fa1db57c0c4588c139bb4126ac23c707c4219ef537e073b048ca0de,0,3699627346,3699.627346,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6563738,780f3328b546642f8f4929a26fbc92f1abd037133d01d107e3d0c7af1fbfb61a,0,7572255280,7572.255280,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6564235,fd4f21703a2087188160a9229005854e468dc7be4a3da5787e8521c60eb115fa,0,106506806519,106506.806519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6566500,5937a982dc01b3a2d3354ae20a23bea729982d60e3ba915811a51379f90eb671,0,2799807119,2799.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6577312,cf7c3dcfb114ee094d78ca3feebefda076c9a831aeeaf0becf38d58395ef7869,0,20607119,20.607119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6578566,63270d9bcd994b678852828522f55238fa7fe79677d9d7c04a4e6f5deafde299,0,18807119,18.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6584684,e33e7315ab18536489207f877b36409a73852d6bb1f4b88c0fcc697bbe8dcaa3,0,999807119,999.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6590006,8772d03439986e255d2b0ce7ea547e9e26e387aca07433d98c41327aba8a6ab1,0,3999807119,3999.807119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6596135,ad3d88239475f6bcb1fead8934a52666dc9bd411be63aee8750b571a3773a406,0,9797119,9.797119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6603403,937ea8682823c140f602b37ac213abbef4faed4d3fec53d24dd1dba818186886,0,30558190569,30558.190569,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6608785,c073616211d8111a06c5e2f7ee4ccb884f176c0a82855ad7ece9a83224f05379,0,9865874261,9865.874261,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6611149,0bed53d0adcb38a2e1a14ffa381e0ff3ecf3283c547efdb024e3f49b0809c846,0,19073796519,19073.796519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6612038,b27627b3d4bb0db74edc2015d3bba9f458777e371a5c3a8554344377db56746c,0,497610052,497.610052,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6616276,c568b7bea02d74956adc1cf5e0744ffa1088dbed255398d04479e893f76e2740,0,4355541525,4355.541525,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6616413,22c24910c4894419b7973b128af6adf8fa101e9775b451ab6c1665c77aafada8,0,149621083,149.621083,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6619336,e6190467638a7bcf25f8e2ee26f3ca13287f0954fbd5c991605213bfd146ac8d,0,1641553204,1641.553204,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6619574,4e93a5a0db78e4743be246b266628d27515bea5583e4b6f7763c500dd50884f8,0,99617083,99.617083,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6619798,8f25bf9d91162ecbf4b5da039bc2f5944ea9c4711936b2169877bbe85cbe5eb0,0,22725796519,22725.796519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6621224,e0f25d7efff95b2ce7b66b6ce976ed3843c3c8efaa3241f0cc37f6388b7a5d58,0,6188796519,6188.796519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6621757,3937e334cfa5649d8ea2786df4d485a4aa9c10898f1c51a0293482366ae52aee,0,218505809,218.505809,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6622853,97e0478f3765194b30224f3c5c4e7712b385507e4e1850a749cffefe58a8e134,0,1147797119,1147.797119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6624858,f996ceecd764b25fbf7b392786dcd40aa482d4c5f89c86d44fab465fd8f82b23,0,7074760168,7074.760168,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6629226,30af30db98e6808588c7aa78de0d7dcfef420b0d137814e88c189d46612e1daa,0,349797119,349.797119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6638863,e31ed82aafa0e3f8286c3ef2415682c4bf764ec0efacfd8444fb5b883cff8825,0,5009796519,5009.796519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6641293,eb787bf19a6c75d2993e75cf65039979026a67e2fe402cceff3b881e24f004b2,0,872797119,872.797119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6643340,bf49c395c36f0db7599146525cb82389ee7237cc091e0e32a8c0b42b0adea15c,0,1148797119,1148.797119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6647772,23bb365c064022b84cec6aedb6cdc55e7c9e3063c6c797c69d00fac8c943ef94,0,3999797119,3999.797119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6663039,472b6280e6ed86cfcc238a976db4c5d6b1eb76c55f4cde51f6e816bba5d8f748,0,7015413407,7015.413407,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6665165,7d78c25c5402cf8949f2d99bba7cdd8f48df0fb55f0097fab3c830e0593e7ebb,0,3179613392,3179.613392,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6665633,c29d53b9c3f734474750bcac5cb429b751b54cf177cf7b711c19c76da470587c,0,89542396519,89542.396519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6670240,b307f8fe5656e16561c576a736e6a94e99195f0a3a1609751486ba8304c41683,0,4998796519,4998.796519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6684844,1da32aec6720a6697d4d46a4ffd87efdbd61b4eab9b71dc7f87f48dfa9f92538,0,4328796519,4328.796519,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6687521,09a46073a4642b2905d8ffbbee737b6c7ac83e04050369c4572eafbdd376e453,0,61943160,61.943160,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6687741,c56adf7d7449f53a9241daae2514d5162429a32328d0f6db88a0df983207abf9,0,877484129,877.484129,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
