stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	211249.15	6f5891b0564676b58f662fd8a54be624cc2b82edcbc0ed40637eaaa7f9ed330c	148386508	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	1207170.33
stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	194736.95	6c9cf69fb856bb8c0512b0d7140307ee21957e1b30127567a7c6b68a7d02c988	164198538	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	1873836.31
stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	190131.55	40db3f32a3ccf119b0447151a91775d3fcca7c1366bf1440d39896683b05497a	164198367	addr1qy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkg04qngvx9szs48s6mvy95y4364hg2pp8e2qd6x7ws2xevsjx8w05	stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	1874271.74
stake1u80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sqt8epdn	183188.18	353c11566495ee1eb935d6f079475f6682fff1ae406a92ba8e284a728cba5def	164199203	addr1q80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sx7faa9yns6fkhz0mk3r862a2r26w2jja45vppqz6ap64qqfjdtz8	stake1u80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sqt8epdn	1847221.08
stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	179823.72	2eca05e3539fe3da4727cacfd3bff031b79e5e7580831e4b0aff386f42de0afd	248411230	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	333846.93
stake1uykws5pmwjxktdhlkz0pac3cu2guw6fjys2zaanmdew6xrs5lgv4n	178362.36	400219287c18d6458305b2ae452fe2ffcac34f750d319c0c7c1234ff31eb2548	129805382	addr1qykws5pmwjxktdhlkz0pac3cu2guw6fjys2zaanmdew6xr3vapgrkaydvkm0lvy7rm3r3c53ca5nyfq59mm8kmja5v8qvygvru	stake1uykws5pmwjxktdhlkz0pac3cu2guw6fjys2zaanmdew6xrs5lgv4n	1499978.00
stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	163781.32	198c5e8870accf5260634879a5068c641ed92877959461614788617ac46aebcc	241744763	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	181607.02
stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	159993.68	5fb585350da3b0b60287f39e646331a06281b242e908acd4104073117c6669ee	134615971	addr1qy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkg04qngvx9szs48s6mvy95y4364hg2pp8e2qd6x7ws2xevsjx8w05	stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	1642997.31
stake1u80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sqt8epdn	158723.56	d0459bfc0f6d286911ff9e24445c7d71a49e55935ce979612ee735e8a7e30002	46418462	addr1q80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sx7faa9yns6fkhz0mk3r862a2r26w2jja45vppqz6ap64qqfjdtz8	stake1u80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sqt8epdn	158726.22
stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	158103.01	a8eb4592b316f19639a9cbff1d84d80bd76ca14d0845ecdb6a2476d85da7ddf4	141894830	addr1qy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkg04qngvx9szs48s6mvy95y4364hg2pp8e2qd6x7ws2xevsjx8w05	stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	1927378.00
stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	155768.83	8986e646e1900e00fe901b44151acd7ab592c0d41f32271a94a281acf0ed3bd2	141903460	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	1950692.06
stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	155372.83	50fe601ccf8eb569b89ab65cc0611ce20840c0f2a6fb6437469d16082e519541	202908477	addr1qy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkg04qngvx9szs48s6mvy95y4364hg2pp8e2qd6x7ws2xevsjx8w05	stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	535803.04
stake1uykws5pmwjxktdhlkz0pac3cu2guw6fjys2zaanmdew6xrs5lgv4n	153416.63	3812165abde3b00d26f4b0ed5834364331ae4784e3571aa4b3eaec0efb82acf4	141894590	addr1qykws5pmwjxktdhlkz0pac3cu2guw6fjys2zaanmdew6xr3vapgrkaydvkm0lvy7rm3r3c53ca5nyfq59mm8kmja5v8qvygvru	stake1uykws5pmwjxktdhlkz0pac3cu2guw6fjys2zaanmdew6xrs5lgv4n	2024246.94
stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	150430.84	e58d21718491b4b042a98a83a3260eb0739eee59f278254230b7c3640a53f51a	134617369	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	1669445.15
