snapshot_utc,trace_schema,stake_address_id,stake_address,latest_drep_id_bech32,latest_drep_hash_id,latest_vote_epoch,behavior_class,behavior_score,behavior_flags,root_count,root_combo,current_utxos,current_lovelace,current_ada,min_depth,max_depth,output_block_count,same_block_event_count,max_same_block_stake_peers,same_epoch_drep_event_count,max_same_epoch_drep_stake_peers,voted_proposal_count
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,479038,stake1uxn3tdg0j6grr9a8rasq0dlz5gjtfwpwfwefl9x974d648ctmduke,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,2162116010,2162.11601,12,14,3,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,586460,stake1uykczp8mhv9v36ax944xd5vea02lq3ff7cc68jctj7uxpzsce70md,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,617,coordinated_like,7,same_block_hop;same_epoch_drep_cohort;current_drep_delegation;drep_has_proposal_votes,1,iog,11,2153770227,2153.770227,13,14,5,2,2,3,14,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,377726,stake1uxwxq8qnk5zl7pmutp7w8dctsel4kec6vt6tkzqg5084tug68t6ul,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,2121755589,2121.755589,13,14,3,2,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,386286,stake1u8l92j8hnmg9gmm3f98er89xaayl7enfrggh3c00aprxcpg472y6l,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,2119134345,2119.134345,12,14,5,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,514850,stake1uxtxahv6a38czyyk9arzkdhvkqmmx2gl674n9tjrvqttgyqs4vs0e,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,2111830363,2111.830363,13,14,5,4,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,440088,stake1u9hfs2uexrtflp9qkwa3fhjludlxtn4a907sp8ykk9grwrgzx0h2y,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,2111018783,2111.018783,13,14,4,3,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,370560,stake1u9hnwacvqrgqcf3d3ttmqfdkscmm5xzws364s3pyyzqggcg7v4r2q,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,2099622100,2099.6221,12,14,2,2,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,515286,stake1u9u8rquk7y5wqvqh3q00ths9s9c8dlhrceqhxty6dkmws4sdqapgu,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,2092800000,2092.8,13,14,2,2,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,502937,stake1u8lz8ywjj37dcg2jsgnwce90y04q92z654ccnea3vdl0m2svwqgtu,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,2061209122,2061.209122,13,14,2,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,541224,stake1ux44fhhzwcu4s0snwnyyp7yjdjgrlm27gkhagft53q778mcyezddx,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,2049635000,2049.635,13,14,3,3,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,513321,stake1uxt6dns8vysgw38y3qyfvfuv7cdcy8phh8gr3c8fw8c7j6g6lp57j,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,2036142100,2036.1421,12,14,5,2,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,263697,stake1u9kxz3kmkt2fzepkp58pytr8ptzza3xs62vwr3jmcuzxkwcg5r0wq,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,594,coordinated_like,7,same_block_hop;same_epoch_drep_cohort;current_drep_delegation;drep_has_proposal_votes,1,iog,3,2027300000,2027.3,13,13,3,3,2,2,10,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,549784,stake1uxk96atpnmeefldklfl465j79vk7y4ckq0emp9cmg62362gleqnkf,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,2022900000,2022.9,13,14,2,2,9,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,514382,stake1u9hhtlzntkjy0u47uhpng8wkdcec4ecefeskl60ctugj9csu0nwuv,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,2018967000,2018.967,12,14,2,2,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,366835,stake1u97hunzcun0ltgarrhwvr4x5zmgs7k7d0fdje3ffjycqnssp7qvnc,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,7,2011653810,2011.65381,13,14,7,6,8,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,574549,stake1u95n5wkfk274n2ggfze2698d3tm8jzk73397mnd6ehmq4sg5rtdsd,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,2000612136,2000.612136,12,14,3,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,584990,stake1uyaagyhvk62rt2w3vlfrrpytj9m8ausp4d58nks3a8gxqkqurkt92,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,2000000000,2000.0,13,14,2,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,238120,stake1u9rzvxnkff8fwahxafu5aud5rcqpfje9k9dxkde4yqmem6qycjmug,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,13,1999345871,1999.345871,10,14,13,5,6,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,508681,stake1ux0ffey4s2jhrknpjulqq5hsaxfm9kg6qt0yfvgskhq336se74jx5,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1996000000,1996.0,12,14,2,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,519949,stake1u96nndvvp2kx7085l3f3r2jtsmyd9pn8zh00ptf3nq9qkncddz7mh,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1986000000,1986.0,14,14,2,2,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,497494,stake1u9vzselm8uqe5p27wkj7h88za0nclq3nzyagvy0pzqzjglcdtecq2,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,6,1940174058,1940.174058,13,14,3,2,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,443656,stake1ux28hnqq0uawcurv8ceju4f3wwwx0mq4er8d3rpthxd8c9gx8x8mt,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,13,1895838560,1895.83856,12,14,13,11,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,70520,stake1u9fu288j7qk4wetmv75me747zj6efysafyx2ynkshxzh6xcw2u59h,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1866655669,1866.655669,11,14,3,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,510485,stake1u9p2cpwfe65mn6xt9nz9p8k4h36nxwr5mf04zfl65q5mw8gucv8gg,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1862900000,1862.9,13,14,5,3,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,294878,stake1u823acx39x9x3dxdzj85rr0yqyykfgjp4vyfe2nrkugq98gsqzclk,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1787788832,1787.788832,11,14,3,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,231579,stake1uxpslgnqhdh8gd6wdw749nj5qqql5kfqpa3rwexdd2frkdg8fjp7t,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1717901140,1717.90114,13,14,4,4,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,110229,stake1u9ntewgn3re9ak9k6tazt56l50cm5d23gf8jj879c879e7sgc72gf,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1717380109,1717.380109,11,14,3,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,526814,stake1u946dnrddrxst7vnn2zjzu9m2uppax5xz7spvqnx68qkuvg4r868k,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1715185526,1715.185526,12,14,5,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,501753,stake1uxu4gevgmkzsn54exfgg0q46znpsxw57p3az353l636dtrsn2gzek,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1701000000,1701.0,12,13,3,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,298686,stake1uxns2q5peewzvjsmg4xrmgmw23q9ancuxp6ndjemu72cp2cvt8aja,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,8,1677928600,1677.9286,12,14,8,4,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,230032,stake1uxp4vn33cjz2yneqd3u6e29lujnta9vpzmq4vtvk0edxpuq3resqq,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,604,coordinated_like,7,same_block_hop;same_epoch_drep_cohort;current_drep_delegation;drep_has_proposal_votes,1,iog,3,1643000000,1643.0,13,14,3,2,2,3,13,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,457755,stake1u9e3ewpp56hppa26ga5zaa6z3rsjwe0yp4cukc96af45m5sk2d398,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1636125079,1636.125079,12,14,4,3,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,255080,stake1u95ls220eez9qqwwk9as0wjfhq9lxed5k2w3nqw40yefxds6sq6nc,drep_always_abstain,14,579,coordinated_like,7,same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,1,1618257055,1618.257055,12,14,1,0,1,2,19,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,560432,stake1u8zkvy9u8ms7v4xt423pdw9f7m4wmy2vuc3cpzca5cyll0svlzs2n,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1605425743,1605.425743,13,14,4,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,862491,stake1uxk254gyn96jg5lhw60leeht248nsyrne9xpvfk08k37nmsg9l68m,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1602795670,1602.79567,13,13,4,3,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,428196,stake1uxv2thvtk22nr8vkc80m5ady73xpfxmt547na48tjxf2eqgpf2em7,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1595200000,1595.2,13,14,2,2,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,474946,stake1uyjn2d2gj25aqvwxpre3t7snu20fkrvpc2p6w578cexfzpg9zdp99,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1586700000,1586.7,13,14,3,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,305233,stake1uxht9aq35sw0y7pvktnhstx00wptz56jg4sqm6l5gjgn62ctvhnj9,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1575347400,1575.3474,13,14,2,2,6,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,573483,stake1uyd6mcjseha28jl5ju974460vyw8rxh5pnel4cjeypssq2q04kjnq,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,6,1570535710,1570.53571,13,14,6,5,6,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,403641,stake1uxu5826eapuxgtc65l8u6nyshvurwupmcju0lvhmf4wxfhq9f94tx,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1570225200,1570.2252,14,14,3,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,463154,stake1uy5mltrplu674ycdh967hy6den878z0qctvfwhu5mcpca4qtpdlqr,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1563774986,1563.774986,13,14,3,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,311819,stake1u9ja9d9m50whf3wa7qyf4lex8emhz6ss2gq6p05dsatm2sghdl7uw,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1551149155,1551.149155,12,14,5,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,352590,stake1u9l40exlhjru3nkw3zkqmzfxtzzst4s9m48gmrlxzmq455sta0h2z,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1544750700,1544.7507,13,14,3,2,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,566489,stake1u9fzdck85x4j77dzwm22z7lk2fm9rfvt4v2fvjqulf4jqsqdxh234,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1542461000,1542.461,13,14,3,3,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,239715,stake1u8q88ya90zw3q68hv7qj03eczkjurwethfvynntn2thpk4sxxdvhv,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1513173318,1513.173318,11,13,5,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,306574,stake1u8wnp8q52ngfdlj5q6d2v65c88q0uv7jrz8ahy0qucxxwwg2y27na,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1510561746,1510.561746,11,14,5,4,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,529359,stake1u9ddxwry3r4et2usz2ytz3qtz35crr6ethj5s0hxqfgpukgelzhfx,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1508005863,1508.005863,13,14,3,2,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,527665,stake1u9d255ayhtdg6g99gr4327xcdet0upmtea6t5fr9mcfexssw3ge6g,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1507000000,1507.0,12,14,3,3,7,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,573121,stake1uydmcdma98sxmapv8n029ry0w8q8e8z5npxgrc3n2tplj6qjj026x,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1504139950,1504.13995,13,14,4,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,526705,stake1uy2ll07ue9303qq2l0dwspm7uwdpdxqmmq853x4hzn9t22sy9f03c,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1501000000,1501.0,13,14,3,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,608829,stake1uymm798q74p254hl8frn5ym86p5auvltsmz50x5ad5u2t8gnak2v9,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1498498000,1498.498,13,14,2,2,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,362863,stake1uxvsqpclde9jhyy3txln0kkz7d289khk7ln0cjjqxx9t4lgtk9z4c,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1480231443,1480.231443,12,14,4,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,403136,stake1uyt8gy42waxx7030tseaunfdcca5ndznkjm0m9hss9yjpfcpmru09,drep13d6sxkyz6st9h65qqrzd8ukpywhr8swe9f6357qntgjqye0gttd,612,537,coordinated_like,7,same_block_hop;same_epoch_drep_cohort;current_drep_delegation;drep_has_proposal_votes,1,iog,4,1476419038,1476.419038,13,14,4,2,2,3,5,119
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,542803,stake1u82u3634s0rpq3d56f5elch7ctnjs74nq6jaepwjska4emg6c5n2f,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,10,1475170068,1475.170068,12,14,10,6,7,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,459439,stake1uxv2mvtgm8meqml7c23axv8qvsxjy4pv0eflrgg2tzvt48g6a43n4,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1469604998,1469.604998,12,14,5,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,466833,stake1u99jyuzrsj82uxqvpth2dn00926sn7r225jygmxsg20aufc8g99le,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1449544000,1449.544,12,14,5,4,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,316168,stake1uyav3frdj3qzmzcxa0z6tnddxuhrwwekevfgjzsu4tz46ccy9cryq,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1431200000,1431.2,12,14,5,3,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,114426,stake1uytaftcp45d4qt56yuc98mzd4j3807vctl6yw3qkdlkn5kqtyech4,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,14,1427107319,1427.107319,12,14,14,4,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,468524,stake1uxejlk848khhh4a8d3pnaxlrvpyenm52rhqjr46p5seegrg0z04z3,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1426074062,1426.074062,11,14,5,4,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,143583,stake1u9lc0rlx4mmjga0g0smz5enl63vyvy8qaqxsmweheh0apgcvwdget,drep120m237kstm7pzywv5nwtjm8gj8dl55j9nupwlkapz77mgv7zu7l,1570,519,coordinated_like,7,same_block_hop;same_epoch_drep_cohort;current_drep_delegation;drep_has_proposal_votes,1,iog,2,1420300000,1420.3,14,14,2,2,3,1,2,117
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,436285,stake1uyxfagu80wemnktex2yykp543xygk3rknr69he02fpwapdqm9wa8y,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1399037573,1399.037573,13,14,3,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,392777,stake1uxnklpjg6hm448e5gfnefwj2lkdhag7mnjvdzdr4tjmd8hc2lf0rs,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1373711069,1373.711069,14,14,2,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,467356,stake1u9k6zkef242dpcj4fa8qt8hkem8d8uu4jp8hus6h4n36s4s7eu8un,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1358825329,1358.825329,13,14,4,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,334072,stake1uytj69jth8trm7mzv5jrdam6zpfp79y790ue8qz46j4cufqnt9h4w,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,13,1357482867,1357.482867,12,14,13,8,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,556992,stake1uyz8ts0yyhh89tvmw47p8ynuec7q98wym46mlcum3r8k06scjr66q,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1350090163,1350.090163,12,13,3,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,567684,stake1uxzy5h9s7vu6swdlnpsq66vj8q20yj4jrryqwt4lx43etzcsydyry,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1328163022,1328.163022,13,14,2,2,6,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,397989,stake1u9ac6rzlsm9vvky739d6kdnxrxwhscj7fss2pmslhfhtsusudnged,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1322910982,1322.910982,13,14,4,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,424901,stake1u9lzpwlfxtlncvua249e9l7fldar50gl83ksf2l267d05tczswx0u,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1317688944,1317.688944,13,14,4,2,8,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,793213,stake1u9ucn5vw00sw7rh7kp46u2lgmer0sdc0dkfx63y5el2jefq6xvupq,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1308237103,1308.237103,12,14,5,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,462793,stake1u96p5p0uahpts03732t2lk62jxr5jmfdj62x3dtw8v3jy7cu78ymv,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1306700000,1306.7,13,14,2,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,532207,stake1u9f6y9s5dn905t52qpgags5662arz394yk0w7a4824sdprczskgdu,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1296231613,1296.231613,13,14,3,3,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,382311,stake1uy4re5z5z6d29vmmajdnwf8eye00hjkdgq7x553n6ep5pfqdxzeq3,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1280570000,1280.57,12,14,3,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,492991,stake1u9m8k0ekepq5kf3z7234ywsvn5r09cpdy9ya2slr2y6h4csec0n44,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,6,1274323541,1274.323541,11,14,6,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,351625,stake1u9r83x0f74q32j27zz5ryrv6x46snu7rl43vwwclj4tswvs5wlnkn,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1271058300,1271.0583,13,14,4,4,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,355620,stake1uyvjyjae37g4m5au42340ayk7x8rhvdxausyatz574n9nvg9tzvwh,drep16tsw66jtrver8ur3y3zzq2fl0m4swl4lwk88fvu8d4z4ydukrj0,751,549,coordinated_like,7,same_block_hop;same_epoch_drep_cohort;current_drep_delegation;drep_has_proposal_votes,1,iog,2,1267457844,1267.457844,13,14,2,2,2,2,5,84
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,589128,stake1uy54rtefukw4qtn6yzhdjzvv0u3zp0yav6954ysuhf3puvgdzy2dd,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,558,coordinated_like,7,same_block_hop;same_epoch_drep_cohort;current_drep_delegation;drep_has_proposal_votes,1,iog,2,1264594657,1264.594657,13,14,2,2,4,2,13,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,536400,stake1uxzk5kld4zu8xph23rz6p8nhdnsrzn70y9rmdhmul5wrnlccx6kvs,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1257508500,1257.5085,13,14,5,5,5,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,464090,stake1ux78p4wml6rclzl0xjwfmj5hfmvp5nlc7vl34jv8tjzhk2qpe5j7a,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1245000000,1245.0,13,14,2,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,358525,stake1u9c053pdya4dkn4rwa5ydzaysudhaan59jzx7qvu4tsrr7ca9pajj,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1235400000,1235.4,13,14,2,2,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,555157,stake1ux47tunfa7ducqt0dp7y5rhzxkmvd30547dj3rhnqe3tpqqkhypjm,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,12,1223052257,1223.052257,11,14,8,2,2,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,415041,stake1uy7aauk55rugrn9ef5keq4spdzd9ter009l8sggphv7ggmcxup9hf,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,7,1217681759,1217.681759,12,14,5,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,436700,stake1uxlv60rdskztztl26md2fd92waj678aacwk7t37fkwk0fxgchv0dx,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,5,1203643000,1203.643,13,14,5,4,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,485017,stake1u8c9fs2h86qmvhvqmpm9ppusczkvf32x55auru524yh8ygsr58hx2,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,8,1203589846,1203.589846,12,14,8,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,495211,stake1uy6lfjc7n7ctdzw848yj50cv9u9z6y0c42djmgkeqchmcsq76pwh5,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,3,1201469948,1201.469948,12,14,3,2,3,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,559970,stake1uyyh7anxnrvj6edpp8vljweeyzlh8ck2rfv3u9a67ftsl7gc20aq3,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,4,1195600000,1195.6,12,14,4,3,4,0,0,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,547921,stake1u943eu7tkctwf50sz325egh9x7zchuf2d7h4tzxudevqcug4z5hmh,,,,coordinated_like,7,same_block_hop;cross_root_current_cluster,2,emurgo+iog,2,1191747263,1191.747263,12,14,2,2,4,0,0,0
