epoch_no,drep_id,drep_hash_id,has_script,amount_lovelace,active_until
653,drep1gm78qa2895ynwn4ekdxl678d5qq9cnfarvcxh6d37fhsy50j9vl,90550,False,36344532300,595
653,drep1gmj5xp6x8mxkv03pyftqxdjeymeu8sndctse6ejz2j9xcp9mrf9,58945,False,110957198479,567
653,drep1gmupjx2rkpksmz8t4x6qlxzrzdhdgtpr3yrklv93rexcwxckzz2,43455,False,653593767894,655
653,drep1gprwv3s0c7xskdprstawmx007amuhxwa7jahfrqwh5t05jwm04h,3339,False,142875009,529
653,drep1gqzy5dj8zc3c6gkse96lplace0zfg4l37qlzzvhlkkzxqfcs0fw,150689,False,610478941,605
653,drep1gr279su076zaujfnk0p7rlsky6yfkeupda9tus3hau4vyu3psxs,3451,False,11296220627,609
653,drep1gr4upcx238vns9gmlvc22sr6c2kse35hxww5n2pw86gcw6a39dg,10511,False,217020349778,619
653,drep1gsnseus5um6kckgtyx3pvav23wv9ss2pzyndawtj3uqsw5dr4q5,563,False,189740680547,671
653,drep1gszrx2zmplzan8e960tlhrlyutwlmmpgtp5h8xukzvr5zasda2p,52767,False,54131984559,575
653,drep1gts2npdk6qyu2cmynyz583qffxnekzpsylz746jmk3epuwtmrhd,103816,False,48679202139,642
653,drep1gtsmhqtgqrwyepmdxmx5at5xtzgzaeyagkns9shyqlacu7c2zxg,202597,False,1659497200,664
653,drep1gv3ww43gzk2l5u8zlr703xczmmrmlv48k9ul6unymllru24w0zn,223335,False,6817108753536,669
653,drep1gyys80xp7qcvn0g8g7ynsalwc5qaprwl2w7ljr5vayqhz3xw8ew,35112,False,57325665412,583
653,drep1gzutjmmzhr9lt330vcjgze9fhjrnhratsse0xz8dfr0k7vszuvm,41421,False,216302783877,660
653,drep1gzytparheacgne639a99cgfy9qk3muwc8qzrr2th3czpg87cn35,8000,False,479109436669,672
653,drep1h40trnskdt3pcpkn0sp34sped5yls3tumu6ntx27wtuf2ha9wyx,203994,False,168574922126,672
653,drep1h6l2ea5sq7u62v0a4sf3ru4zu7knvwm6px4twp2hvz2azu54xhp,14324,False,275142004453,672
653,drep1h92sg90589pmhaexdfxz04w00lsaldpllvjf5wwa2d5j5pcehve,1069,False,1644331355379,665
653,drep1h95f0wrxasn0fwfajwe8jtjfdw5nd880d073wh2llvxk54rvnus,40411,True,4202417580702,670
653,drep1h9cdrvpewuqzwaqsdsfvee8py0pm97krg836zwcwcxv0gfr5ty6,49127,False,4058714638,559
653,drep1ha70n565q7nx7f6y78dvsa4m90h9u2ahup9kccrrsng922zdag3,2084,False,4078833787789,672
653,drep1ha8tmsyzhcm3wsqa7wrkfns8zayatw28hessxuytdj2wyj4ca43,99599,False,3261760601,586
653,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,43500,False,634048355,559
653,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,24914,False,928489772996,670
653,drep1hjq8wx6effgg9angf9ddpwcljt5nupswukvql8qsgq9fscyscyk,902,False,2628694,527
653,drep1hkmuptd7xcl0guyls036n2dc73ym3tl35du6lzwdl0y3svselwu,85738,False,74113360705,580
653,drep1hlfmtt9jjqx9v85r9sw2tvxv6axgvmhqdhlkqdxypqph2xxya2k,71645,False,181916928521,664
653,drep1hq7zxk3zumzazm84n9v8wwlpudul93gerdam677wewklwl8tmkx,123909,False,6316450944602,654
653,drep1hqdzq9uvlcywrm8ukgyl8ql2erdvzargzdfr229qxpvzxp9g3v9,3864,False,4209456541,644
653,drep1hsy55c300sxskmq0vssqgp8uahwhcdnxxevzysmd7gzmcgzgzsu,3282,False,20275784733443,671
653,drep1hvckh9ssaytvt9zd5easqdtlks366hd7hxrsml0wd3fzca7peqg,163660,False,12369951,613
653,drep1hvlx2cdu7ql8238dwhrjrncm43q3sl5hlmcmp24p0rcnzcwzcyd,197,False,887722194578,632
653,drep1hvsqurv0n52etf34sj6nqt7danlq63ewhq97jmm7ef275l25d8j,21852,False,18358098725,546
653,drep1hyf6aq0r5vc0v85pcca4l4v6zc67xq30l8t8n2mgvkqtwzm8er9,226322,False,35036753508,649
653,drep1hyugwd4ctdnlpff4rya24f0jammsdxy552833y5mlgun7jq7ru4,137700,False,133017967943,601
653,drep1hz3af6wgav29ue9e8tdlgr2kd4gpfned63rupkt9z9h7zueerle,24322,False,1222032990753,668
653,drep1hz77guw64qrxzg768lmfee8xgpvxvtfacy5ujnm44gr7zrfzy8l,7627,False,149728858096,671
653,drep1hzc8mwlcyrghdjzts4zv4kdkzh6zay6zw2hpj5usm0mavm8ae8n,46667,False,28435118805,558
653,drep1j006m7ngaavmvmv6tfu66p5fwet3ehdm340z6xl2jn7mzw7xvl4,46063,False,3483803,558
653,drep1j0lnpqjk4c992ndde2pgx43vaw524de8teq45v6r6p2gyrd359m,22773,False,505702723460,661
653,drep1j3yujemueyl4ejvw238z33wak78maeh2567etmh4uw846056u0x,55728,False,139171753,562
653,drep1j4llv3mhppzqvu39xzfwj6p26rysc5fd3nqzrpefly3vx3ya34a,41828,False,478655539099,664
653,drep1j5vrzd4e349gkl6zgsu9qrkuvszuzcyn96ps0em9jhcykuzcskq,62619,False,15996764990,569
653,drep1j6d2tlu9ta0wvaausxe9agn9hc3plgsxcf5xgx025rdwvjq7lx6,54064,False,53095609495,670
653,drep1j6dtllw9rh5apr38c6whfq07d6ssa7dnkhzpqdlaxztscsu5t63,191835,False,280383455687,658
653,drep1j6sy65jpnsst38vf49f2a4cr2q8rdw2rhqa9l3e9u8adzza5y8n,43792,False,15662775297,572
653,drep1j7288ax48c422ydwx686dqa3eecw6cj6kg74nj77dfzxylypnkp,15990,False,40924643061,542
653,drep1j7uujrzv48ad78s80kgj9dgpjrmqw8gdfzwcelq6gtsz5c0dsjw,99488,False,51249458,586
653,drep1j928auzlpk0c65x0kk4nqnuyqn4lxpqg7389ff75u4c4cz7z49z,32270,False,501951491106,622
653,drep1j9lhu5vjeetyx5g6caty4z908e47c0jmmd4747x0et7lu4506zv,6227,False,1208232716207,672
653,drep1jadu8xs43fatls9fxu4y576ndzsalkntxn4leecet2u9g7fkxup,3214,False,2733547586516,671
653,drep1jatf2ywhcc28wcrghlca0rqjartpswt8kdnh20ux08zm79ggvrk,177206,False,60261184,620
653,drep1jcfgptx9j869j9jxrwyvvjldcuz6gjv5wp7g32k3yyq5sukjg87,7837,False,321589803677,668
653,drep1jde8rt3uh9yw23wkyf8zr8874u2g0qaue4d860fwdx7gzlktygq,957,False,5747587994373,664
653,drep1jdej8v4c60vve7mvszqw23p2zeqq9htpxml6w9v0rt56xjd69yz,195601,False,125256524,629
653,drep1jdxaxuafcx4p4nk4qz4jt2jahds50aea9y0zx7yqrlduulw68zx,27296,False,2529282307796,672
653,drep1jfxflu2z3rj4dtmkuc3887znktpu652zht4hwxy6q8fnjx24w52,22592,False,87428109,546
653,drep1jh5s0kupdda5tnnlhzqnj063d3wve3wejwf2v7zq38gm5l90aw3,27045,False,63971069518,567
653,drep1jjx7efq77a0gtx49h9vvtraq9prsp45u5q3qrah6vw7p5t2sx66,2814,False,1616797983514,668
653,drep1jk6456vdppulvcc9d0ct6n4gue9sc7p8033u30g6xp8auflzfmz,48220,False,27091347,559
653,drep1jk8rk0p7py52vz4jnhwjtn4nhyptnr5tcvewgpahwu7djkqu46m,778,False,56864738076,527
653,drep1jkdeccjwuun37e64l7zpjwe67xmsxmgpzkuhqtt0qjcrudkvfx2,23,False,3087309214163,669
653,drep1jkmanmdxamxhvl8uuaaw7k6krsf7trvgnjszuhww40t3wws7kt8,265010,False,1266735568613,672
653,drep1jkncj8t4nqzrn0ceh4vrxz3xc9h677g4au2a9c98c3g8wgmz5pk,200458,False,3999637230,643
653,drep1jkwjtutmem9wu458q4szmpezc7kdnwv83ryh9hf5fs0tzxn23gx,137790,False,502085690,598
653,drep1jm7733yqrcee3egssnqmyjgkhr3elvprxj5zd6vmhk9m27w23ds,55382,False,95662450,562
653,drep1jm7skeht3aveymzk38fx7x09560zf2sqku6nunu7ud58jwnhdg6,14458,False,17703723161,541
653,drep1jn5dcacr0syr6hmukuu6n7kjexa3mfevqla7rexwyhwhzlqxkv0,170889,False,52668629,617
653,drep1jnmmkfwpta0yuwjchw0gu6csh75vy62088egy9n67d0zc7sn83m,1948,False,412455964634092,670
653,drep1jq2q4juu2xy454tkw65ylh2ddf04g7kj96nxy9mlruhl2sg7zkk,3025,False,803590404,561
653,drep1jqllek6xwv8jqjk2zc0arjpmcgjayanjavhvp53kvs8wvup32em,30538,False,2285549517667,649
653,drep1jqt4096fmavhcl5nrusthgegyh44magz7wl4u6l9wx2jxxwdj6n,250832,False,5503188115,661
653,drep1jsjrrztzfrpvlvu9fwtfj2qzuklkhzrjdgct0gjgq5aejssh9wn,17023,False,744241061,543
653,drep1ju2udpph53uuaut4sy6ss46rs9595yeaqnxjsvsms5htkyup4cn,53308,False,2433877281853,670
653,drep1jv8y4tmn2u3rstqc9yzxsufgcv7n4l7sgkggh50m7snluqd0h28,51011,False,4889911822,560
653,drep1jwwnle5ky60m22q8cgf986lyftegzm6t4ea5tx3f4nas78kfs86,1040,False,40576347489,652
653,drep1jyn8m892a3qsp5w28nxkm3542v5lyvsk3stnh7apxu3dgz55rxr,35761,False,29961533636,554
653,drep1jyqc3n08u23kskv9tjdwllpvzuatjyy6f2dq220h57pe66v4qrf,7757,False,336168104,532
653,drep1k0p2sr3pl4ylu86y0dlamae9r9csdsuhfpec2mrgtckkqxph6e8,23770,False,28741580514865,663
653,drep1k3m6nhttv64uvzgmf24fsul9je4ww6qj3gyqmzd2yg9a239p5hr,25836,False,258240706121,672
653,drep1k3vuv0pfrph7gzp7j6l8h0e7grea7k4d505qyqagnlrh557x805,240900,False,925772800351,669
653,drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2,2211,False,579585358481,670
653,drep1k4h4cd5jknvcfeq5uuzqthpl7sdjxrwf9gn25tdk49qxyfhusgm,609,False,252596433950,666
653,drep1k4ngetj6rjlw26jrahfdka68ctjavzt7nex2atmymsynkewk5js,77448,False,846035317,577
653,drep1k5unlp7snmuzkx3z7wwr0xtgc33sesuuf2aaxl0ramcazvulefk,2640,False,795696619075,672
653,drep1k5zdh24kmcdfnnl50yng9t7n33kq4mfzdetrh3ps2vx07famecw,438,False,5495554568115,671
653,drep1k7ukfqnmvle47qa5k5uyuldds3wy2zksrdaenfyhm2qjwc5rjf4,66183,False,3970082945,571
653,drep1kcrhgvxhudqwv5j35ukx4xmtu3y48qjm3xnd543t2zyhwkhjpd5,100834,False,1912814537,586
653,drep1kd9dqcwf28vsl27ye2f7qfadfzn9azl5kkk2f5s86h95j4hwene,51972,False,3918281,560
653,drep1kjctg6g40xt7yd29xzpnavwq95r2leuz6kk5nwywk0prw5hdqaj,48865,False,34151767,559
653,drep1kk28ra94c3ym43l5srufwe6dnla3lzpxjr8lhhw9l6w62axslux,129578,False,20548754530,595
653,drep1km69g7ksf8t5g0h9d9tkrcd2tezxelx0wtr76rv2mrkl5nzd6v3,155,False,93651193103454,669
653,drep1kmc0z6709rkr2vt2mnhsf2mz0qg8zazc0uxrdnfgx48qxuewc3s,7746,False,966037801580,672
653,drep1knfjmx50fh4vsyznaefn4xl49pg9wdy2a463sr457mj5u92jrel,977,False,1140901975000,671
653,drep1kpn9sqltrlev2v00cuskway7sxhjy27wlxchcahsgqtw63aqvhh,40181,False,192543005834,586
653,drep1kqakyccyrc8nns5hl6za3d9n84ce8sns3r2cm9z87ayljgzd4l3,40561,False,202712144053,605
653,drep1krprm3mxm459nqje9606ch07rksvxhfk5e6avut5d3amu0zdmuy,233789,False,59770444896,652
653,drep1ksd86wmjajshc6yvjyaur963827qnhfmtjfy0gjpl92eg3l9cl6,15644,False,318553013739,672
653,drep1ksgfshrd46ld4f84kzsl2pwgs85q5k03lw2ejxvg29rhsspedpm,51496,False,2741515440757,672
653,drep1ksvdan05m6xhdplekgy4gv9jnjgvv660uzlmlkder74mzcks5zh,17112,False,165416637003,595
653,drep1kt2dpr3tukq2a9qwavvw39t6ze9w3694xhyaxs3c0znjwjsvsld,232509,False,877243857384,670
653,drep1kwggxe5nuv93pgvcpzcaeysarctepftskt0ah0j95sjz65wcuez,46035,False,329587481484,653
653,drep1kwquh5nf00lfhxmxafd6y6pgc25fvm0d8xx2rtaymtpjgyjagzn,4010,False,1472491159377,658
653,drep1kxetjk2yxfzxv3r26rttvur3gngwxhfpzfe4a8vxzg92cwyeu2q,12075,False,3451885255,672
653,drep1kxxdwqpenufkfdchkmd3vvdger40c3u6w6cdjw6mve3myhj9jut,43193,False,527457918695,652
653,drep1kycm43zxnjur3vku2eh4u5fv7uam57620qwnz58yusr8y022xl8,130,False,8217650942,668
653,drep1kyppjlhz4lawh4g0ewx2d8a5l20t4yclfnppnuvdkmt7vccg836,11,False,182930408462324,665
653,drep1kyuy9qdrxe9gny69t8zgaxf4wcu4qtlfx3uegf2w4zu4zuc4evh,13112,False,330295434,617
653,drep1kzy94nqjex9mwexa5n8qu7twap4y062r9j2dsfp4e6ldxnyt9ad,191852,False,18971269555,627
653,drep1l27namn7weftgru78t9q9d55rgpkyva8kh0q9s33y44qwysx3uj,3108,False,346943008616,593
653,drep1l46t0lcnllnlhya4e2zjvpwvdr07nfd2my3yuaa2azrkj2cw4jl,13054,False,329836259931,667
653,drep1l7hv6n28zsr9ve282d4cm9ujhr5ft6906flunjmf7z5mq8w3r47,233363,False,34172716705,656
653,drep1l8ztrwklf9jzwq2n6fjqfhjxhfgj58x9cxd6wvnnvp37z8t3utj,1815,False,2050805504882,672
653,drep1lea5d2qjxl7myyfl02zhjtnlkjq0ksac8z0mhnaft72d5m20m3d,59115,False,94881301,567
653,drep1lgpk2c8972sq825dum2ljjtp2f924wt8wcv8sn6z9zu666yhvly,29164,False,548286919,595
653,drep1lhajk0f0zvtqeywwaq7rn6lrvf6rm0wq3gnhfal4tt46qjtxm9h,237586,False,15728661595,654
653,drep1lhkqu7uhq9532xr5558q7gh5rl54m4ezav8p5yfkgz27yrx735a,1937,False,89405692738734,669
653,drep1ljdr0hzfrtfhh5kmk4tana2y04hdalkkjdc2nn4x4l0kzncqql4,233454,False,72130123409,658
653,drep1lmh8erc65auunquk69huqy5ug02n2a708kzef2qwvwa6qdqdlas,79623,False,505434,577
653,drep1lrq3aczsx7rtppgu9wgc2d6xdzpq20zefr8f2u5jnrkkj54c503,45485,False,1096651602878,591
653,drep1lrtg6qx8tend00wuxs0eg5mgwxejrcu8s5w6zyk07745xuzqf7a,541,False,103649043549590,671
653,drep1lry887awjprgwkqqn0q2xktp4f2z3crjv00tn6ql5prlcaaf2ky,32624,False,1646188302,620
653,drep1lsv7pjf5lxuuxfp92ly5a5xj0kk9ggu0vm2dl38x688uyapl2kk,240803,False,155260830015,657
653,drep1lw0n54ypc0pcqeptzwycpp0nk3c3wh62gnss79txgcdjgds4tvl,6771,False,6292401507512,660
653,drep1lwcy7r8qjsml2an3njxyaqk6pkmevn6zh6xqc0ntgzvzwds0cgt,3325,False,600932942634,660
653,drep1lx4gzl5xvmdrthnkrtc4zxdadhwsyz6rz6r80me047t0seant4v,22288,False,883503613260,666
653,drep1lyjzmsvuun5clmudj2s2ww3uyyzglu8u0zhf2x2qd8pwkhzgj5p,186719,False,1828932487,625
653,drep1lzfnx73pg39ehw6da2p6zhj54ttu7xfc7c9n0mrjfgqv6ga4l05,625,False,186414042572,529
653,drep1lzv2vk9u0l9qahz6zgnmkyv6y5qs8lzaukhstwfrqdf0ywhsfd3,1841,False,378718400376,670
653,drep1m05yd7dq6p4a3n66nyly64r3y26k5flhkq3n3u7078mf70fptkj,53871,False,950952914566,667
653,drep1m2k6dp66gr83chkff2fr6y76wgta5xx8umstphsrrsw9ylhcfha,45753,False,590939238718,662
653,drep1m3pmntpndvjq3hrqg3q58y3gujsqal85759cl4huc2rx7lqucaf,17443,False,1081321137,543
653,drep1m4zmrfswvf0e2xu29f28mm4mn2n289w7zdxlaq5gj095v2cq4qr,151,False,501229520522,649
653,drep1m56h8sqf90ql45fsr0kwd62u2z3ysfjdwslzrskumd3xv78pujj,342,False,26681940433,672
653,drep1m7rzzk4ftvd02w872genpy6kzeyplhdyjeaw9kq3yhmzxtwnfu0,1985,False,25538098649464,649
653,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,53942,False,301958521565201,672
653,drep1m9p79mk78twr6h80x6kgkzmzrh2kaxm3ancn77vpc6gm2v37pcy,63968,False,8206090367,570
653,drep1maryzzclqg0xv4yskurn0ju37hyhvergzhspkz5a5q6eu4ddhy9,245023,False,1314772109669,669
653,drep1mck7cwnqz6k0ql2k2lpgrhgr6y7myyc0z7zysjy0w5kmcgmawd7,148799,False,81412144,604
653,drep1mdahm9zyaxyjr8ajmqev6qxmvhyvw2q7kzyhyvs3ny3hxxvvmpd,6641,False,491495355,531
653,drep1mdwqkdstm9rdff04923jye0e7d80uy6tf5ylxm2p557ws49qlyy,216339,False,226722957,642
653,drep1me8he7e08hlwaff4qkyhkau2c8u9v0t230vxz09jnqzk6mqyfp4,95876,False,8687609757,585
653,drep1mecxn66j4k2x38emk6dwzs5pmpdstj8ayl7emz02shdckafp029,109874,False,1107076128828,607
653,drep1mf2kn9pew8jvhar7vfrfa6twadz298qsrevhvw5c5gxc2386fkv,40098,False,105971549509,611
653,drep1mf7t5cvfes49w32x5fr5dwtpgpwx9647pqvv2je7qqgssxsjnlq,5127,False,1594597304397,668
653,drep1mh6673rn092zlph2qnurmhrtj7ud945c24q37qwmn5lcwtcpnmz,205847,False,157669973661,666
653,drep1mh7c7745xpu8dztd775ggcrxw4usnz9mwytaygnsk4ex2kf30lt,26742,False,572997686222,663
653,drep1mkmnzmtlflcadyyy7g6ju3sn9ppcrut5wn73x00mfwmw642g5qy,8,False,69835521815619,671
653,drep1mpd6c8kgl2dtjdgfc65fac79vlx79lslcx98g4fj9tv96p6sq2k,6502,False,144450023567,617
653,drep1mr9s3xmejkkg4hwhqpyna48vdwt7xysh5nt3kuuwm2l3j6n24nm,73130,False,1434696,575
653,drep1ms3y5jhm2aqpnn5qqhset8658nwgs67fsryrn64nhhpgczyc9ch,54985,False,841063711,593
653,drep1msc78mfqlnh6pr5q5g5mmpp3se84n9veskmljafwwd0rv0gdxlw,304,False,153553308433,573
653,drep1mt225l5509lgkmkfazaekyhxhr58xcxfnuu8wmq4k2p6ghe8rtz,101209,False,65871390108,665
653,drep1mtrga3j88uaqhtljpt3yh0nsdj74r8fxhafmz2w9fpzs50pzmnw,137202,False,2842105904,598
653,drep1mvn7l9djdckd533eql2rxx42wr93sdvdzwp3zmz4j8h6ss7vkfl,8624,False,1528504239399,664
653,drep1mwt40paqummgs7lcu60c7ysywgxjwvgqz0mmt3gsa4ygz2se4yf,93779,False,50760994,584
653,drep1mx5m0klntyg8kgcvcl4cgpenzn9rhnh5u63tcauaunmrcvf4a4z,71700,False,18010274,574
653,drep1mz70uwy4wrcjx7w2d9tt372aluchzuv58s6y790wkafk6vvu57q,55922,False,36153074987,578
653,drep1n27ay56h5jv5kecvh5w52jdz8hnsjs6a58zayq8y5a9nv8cxmun,14552,False,14782304,541
653,drep1n4rhu5hvk4d6fv2h6dqc7wvx48mtgc3j7sudzx3nfqpz5cza8a5,20437,False,5664393371,660
653,drep1n6gwr6wsyhawt2lewpssmqqnfu4ss75h0stc25lkpsl2q72gycy,278,False,319096319285,668
653,drep1n7drsc5zln7urd0u5hkx6de9laralvn8w28ten4687mcx5nfmxl,234323,False,11358162804,657
653,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,37045,False,1964245219743,653
653,drep1ncdgfl3n7ua0f0pcvz04cwqp4lgmhv9p72eayusgchvxcmr82l5,43317,False,39446566343,566
653,drep1ncdzg5yfxn6q3xr7jjtrp42h83sqglewwdkq5f2763pdgdh02e8,125433,False,6747341287,594
653,drep1ne7qj099vlqwspcjfgtyp0839uxa5k86wl0kp0l44ksp7zenth8,14834,False,108262329865,631
653,drep1nf0alhhhauvv8456u4gjn4l0jfxjnjds6h8zm4jtt000j8qypmg,246247,False,1179475,659
653,drep1ng2exqa5zjz8wfd87wd7kkmlmurx2ef79ddlag7lww8hvtnjzuq,1236,False,313722856738,672
653,drep1ngxgzfx27gfzna4vgwltrnw2ssnpv7pjvf3pxmcedrxsx58geu8,142717,False,816890800,601
653,drep1nha38e3edus947xvjlgfurt3zgvh60jnwlqszwfgeh79746tqec,22570,False,18313599105697,664
653,drep1njlu834u0f6pxgd49tm2zc5sh0ane7jqdtnnk3rane5kc9uaz8j,7599,False,680266106206,662
653,drep1nkxjnffm27f2dk83zkgsaxlf67yxeffrx8f3x3erj6q47cn6hxc,9621,False,359267680,537
653,drep1nlxlwlvla4yrr35n4uve5khanf382w7xlzajfl2m8ysaj59rquj,66308,False,8733761,571
653,drep1nm3mpnnvtxvlmqt7lpnskm0clhtm7ngg4pm7qklv42j5qcvhhnw,28,False,636381676972,654
653,drep1nnhfwqyupdqssj7c3tr5vkl5elctvf3mjtzxn5mrz63v6enfhw0,136715,False,260772122055,672
653,drep1nqyq9wvp376t99x7w43kunu5w56pfngfy3hd8wnnxaw6ud8d45f,34910,False,148575838424,554
653,drep1nsrvsnf88cchsc4dzh7kvyn2xqvxn5f7hhenlt8d88gexd2e44q,51818,False,5692803399,606
653,drep1nu929l5ev3elr89vyutv5s6gpdl5n5f4jnh6mzdwkz6rkqq5mdz,3590,False,69911013828,656
653,drep1nufhlde3sx73yc8j6j6tecxq9mxr87dzlesx7fvcpu9d2jdy8nk,122048,False,3697121343,593
653,drep1nukj2haua0dfu80tpzss0wz66mc6lwwnzjtxwrq325s8qqs3g2c,77983,False,47436473,577
653,drep1nul76jw403d8vjn56crza9rystetpx5dvwj7hmd779ze6ueqkqt,51067,False,2692777686,560
653,drep1nvuyn6ldjenkcnjd005qt76ygmxuv5x2l2ram7eud4uywtrhp7k,3511,False,2112203238341,671
653,drep1nw0s4rsananj6d473p9uz9yh08jlpl8krc2gxgv2enrg6vuem45,40286,False,574034173118,592
653,drep1nxnxhv8dw548q2cqf6wk93h4kq3jpmf7mjfmkr4u6z50ypvsadq,40494,False,1416798065,567
653,drep1nz5796lkhg02luejzc3aec3pdv0tz0s0tg94npxxck7qwayutfs,51032,False,6677333792477,672
653,drep1p2c2ktk5ejuzgwd9fa90hn9px00tcv34lfj9rusa4keyw6gjj0r,28093,False,2410015209,550
653,drep1p2xgfn0azlxz5xn5kggwx8rjlpgd09v9uuyuwlm9pnxu2ryvegp,146740,False,487649283,603
653,drep1p3yfyl3hsez09zkz5fj5an5ullhprdxhz3tq26fpfl4p258xyj9,17357,False,256866508720,612
653,drep1p4huvhw70wx3xmktlkcfp56nkhzfqexuwwhwkyzczeekzg6jsqh,123672,False,254185687950,652
653,drep1p54098kvm0vhyqf3hnha8q4upj6rcrdqn436j28cy2uey2ad4ve,66385,False,6955604538,586
653,drep1p6urtcpa4sj8saz9x5cjndn98rg2l8ncj8w4hjxez6nnyheqlpm,41975,False,1826794,577
653,drep1p7xg2538y450rfw832r4vqcn7lxhk9dndra5rvl644tvw257rw6,12148,False,1455722,539
653,drep1p8hxg2qpr9cs09ludfdplalvawqayqpl56ata02svlw3vqwgp3x,266406,False,4680985446,670
653,drep1p9fky6thpkr4fmq620txxmws67za4h5p7mqxvsnnsjg2gvxkgyq,5474,False,924028880524,669
653,drep1paamjlvwscwkjkncxg6jflvxu03ujf97sw9rzwc49ukdsl25x5n,12108,False,129220464264,562
653,drep1pew46ejjvna9r8y4y5unuhxazakd0jsw38sh3hysn5le25lpuzx,233059,False,198758238992,656
653,drep1phescp0plhtdvh55jv5yghheddpfx43x3y8d9dw8step5frdqa8,1227,False,1803967,527
653,drep1phvyckc7tqqlftyxqvp9fjdgczac4swsc7ssj26h785uxhwx0tt,4895,False,28564274794648,667
653,drep1phxj32fgskmc7jwe76s6uugz86zuzmzfnzl5uk3aekmgwqxltc6,10392,False,126393094559,669
653,drep1pjlm2g0vr69e0zncnqthltfnny3amtdr344jzee8ehvlw025dhu,21576,False,481206228314,664
653,drep1pjt0l9zzzargv6732zcmn6qmpm9galeskphum6klmdq32rzw5c3,102609,False,4640220530,586
653,drep1pk0t0dhcs3vv6juetycqn6fhgfr8h670atffmelw22llj7ksvpt,15720,False,31050904143105,671
653,drep1pldju6te2rttusf9lq52fzjk6vscq6zsl9z3tlskwwwgxz40xcd,92571,False,1839823802507,672
653,drep1plm3zm53xcusez3sx0hx3htz27sdlgux04ulagvngq4zu7cry5f,2,False,165778704719,530
653,drep1pmy58hz70shnprfexg4z6ykfxnavtv5jdemvvl5yktydzml6wlq,179,False,5097924626445,672
653,drep1pq7emmgkcs9r5wy4jtzwt0uuxm4pjk444vzaz5psgkddxtryfs2,23675,False,460521062456,547
653,drep1prejlewe89yjue358hhv5pm9fe25vpscgf9xxzkxg8j76cjtk7z,13292,False,233463896486,561
653,drep1pxf2yzjmmyhtz83t4m9gm7fk3jn6sxhya4ll8ws0pt97zpzjpu3,99602,False,41253106034,618
653,drep1pyzcy2kv24y79snhzxv4tp4c7nfvwe3mxdxavfgr3hmagnz76xv,22408,False,23302401784,546
653,drep1q249z3qdr8yjf97zw2pvns862kp4fmtx3hdacucytq8jk486zdg,232385,False,102412164520,672
653,drep1q2748kqzkh40m4pwgv4w6zhxkp57xw2g0ljnye5eh2nug6t9vax,13663,False,410646709829,644
653,drep1q2e4m6f22mgaw2xnxkdhwpspt47ptqvz3yna0n56l5a9u3ma8jp,110181,False,13521587,593
653,drep1q8l8jsn35qkpnasrg5zad52xjf34dhmkxcdn6w88y59nzyyhrdt,5362,False,1602078112182,623
653,drep1q98g6p9f8jejgngle8e0jhakydu3zddf5u8x5c8hx8gfsvs0788,20375,False,1682799600888,652
653,drep1q9xvdfpc5evxdp8e9cqhf80spka6xj5qkkwwcmjsdyy5y06c7kz,66598,False,185297494,571
653,drep1qaptsu20exh43qk5ledes070wf6cwxtqqhqrgawwjn2mwrren6r,228297,False,702073736,653
653,drep1qc33fmxc5zrvklppy6dnkvjgche040w8p0suqsuv7lpnxm83y69,145170,False,57542796,602
653,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,False,469671268300191,672
653,drep1qev0wwxdu7edrslhzgt2k75396k7pmyclhjtm5v2plqfx9nyu2c,80354,False,501279162266,666
653,drep1qf49h0magv099lyxy5w8zgc2psadkkz6mxh2q8rvflxz5neg5zd,119993,False,10065705086,592
653,drep1qfngnxtfuy022l8v9cg6azn0am4u9yaykk5tcful8248qh2he2p,94201,False,16924096055,652
653,drep1qgswagyfc60x0zhyxdz7df8e95avxmy8kp5jjzr9j7y4sn0xmcy,2894,False,5155416380588,668
653,drep1qhct53zlf6vm3ccadwv5jfh2gml5uquy8n7jhwt276d9zmnv4s0,112964,False,979203998,598
653,drep1qhul53h829f456sne74vl7wgmfcq9dmclezjmkvc794f6aez0e8,167443,False,16154517,616
653,drep1qjj5qs8aynj9aj5csp7vgk5xpaxykcenk5dnrync444dggyfuqr,1895,False,18770631230,550
653,drep1qknd8jcwqvm5fpx6k82jpnhxcay08h70skh045mp0d5yq62ppeh,32423,False,82113902665,574
653,drep1qnfuhaps5e6vlz0lqh426vsdwh3tfqc8a0tmndq4wfkqy45phkg,51211,False,32505756344,560
653,drep1qpnr7qxyc89xhdjqt35ttscqyw5d33lk4jltq6mapfxjcazj8nj,60793,False,308071134297,650
653,drep1qqhg0cevzu6mau409qjegw5uqec5s473lsvnskuxus56x0pvxhg,95562,False,11547971,585
