snapshot_utc,trace_schema,latest_pool_id_bech32,ticker_name,latest_drep_id_bech32,dedup_current_utxos,distinct_stake_addresses,dedup_current_lovelace,dedup_current_ada
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1457cnl7qu568h98xrw8krfnjkhf05mfhaq2l50epwy36yuln20q,,drep_always_abstain,1,1,249999000000,249999.0
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1psk0c2p7pwactw00nkzjexdw0msn7g8nddc06eyvds6yswr3tjg,ITC2,NO_DREP_DELEGATION,111,73,249744817709,249744.817709
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1jeu74g86ys4fekhykqcww99kdsq3nlym8a6kfw8s8ff3vskad70,KAIZN,drep_always_abstain,32,10,247641755666,247641.755666
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1398lzhvtaa0hgz305d2jz4urfkwkkt66yv476wqe6att2f7dphh,,NO_DREP_DELEGATION,13,8,247483948506,247483.948506
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,BLOOM,NO_DREP_DELEGATION,83,47,247251788037,247251.788037
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1dxwgzj66pual956mnv9delkelg873yvgr2dd8s279m0hxqvr475,APOP,NO_DREP_DELEGATION,145,88,245529126698,245529.126698
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1kmsr376syqkluhxvv8k2axugqw7unjmlkwhfxjxtj7cw7qcn0jn,CRDN3,drep_always_abstain,6,3,242746373742,242746.373742
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1tmt8thfaqeqv499l3s7k5kl64s84nycvnx55ll3ksm9hq50p0ks,WFFL,drep_always_abstain,7,3,239104137862,239104.137862
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1k0xa8wlsntmjhtw2shj3tspqd4kjyquw9tuyx5s7zz5jsyw4y2p,WMOPS,NO_DREP_DELEGATION,96,62,234418039603,234418.039603
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,SMAUG,drep_always_abstain,5,4,231624880362,231624.880362
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ntwurms3f0j4kqe5wfpg9chlasylp0lmuw72m4fn66vnuyrvs8v,MANGO,NO_DREP_DELEGATION,20,2,230538467747,230538.467747
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qa6lqyu67ghpa0evxfu9nzqkj3h82qpfku82ec79zdwru4pd25m,CNODE,drep_always_abstain,23,9,228769769618,228769.769618
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ywpt43nttzjd7883wafg255mh0hmjypwe65ercw6p2sxg5lt7ez,EVE4,NO_DREP_DELEGATION,544,297,227570465072,227570.465072
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1druxd2syfrvqvepxh60fz0qhralcesruphh5atujuh0jktjy0ma,BSSP,NO_DREP_DELEGATION,90,60,227006145708,227006.145708
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1xwqye6mlftwjg706acz5fjqz7gmf4qdye99zsjl03a4ru68ghee,ANET,NO_DREP_DELEGATION,5,2,226532440201,226532.440201
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1yvf4nxph69ztm0tgj73ummxq45kfjhecyad26e3xc2002xgzalg,CCV4,NO_DREP_DELEGATION,83,43,225920353885,225920.353885
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ell3xjtspzzz4vtsatscan6rheltf7j3hh2s8qsam2h3jvcxzm9,OCEA4,NO_DREP_DELEGATION,30,24,225623903017,225623.903017
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool12rs385dd534g8gtdtmnvlhq63whdvc6vnuzxa5cpx843zdy73qy,TERA2,NO_DREP_DELEGATION,12,10,225256684789,225256.684789
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1j6zqawj6f58lp4p00t26eqe58gxx4pa3cudlzpkv23y92nlxjzd,GURU,NO_DREP_DELEGATION,47,23,224006848085,224006.848085
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool19w5khsnmu27au0kprw0kjm8jr7knneysj7lfkqvnu66hyz0jxsx,ATAD2,NO_DREP_DELEGATION,206,139,223497858752,223497.858752
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,BLOOM,drep_always_abstain,13,11,222593289441,222593.289441
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,EDEN,drep_always_abstain,6,4,221452648922,221452.648922
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,NO_DREP_DELEGATION,65,15,221183157442,221183.157442
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1hkklrx9ac7w57d79mnv76rxlgq4acg5ecwhyep7k3zn0u5cz2k9,AZUR3,NO_DREP_DELEGATION,59,41,219653994127,219653.994127
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool10tqeu6d03p6rnalqlvdshmpsljxaq2c0ww6draq6xm8lgyl2a3p,CASP,NO_DREP_DELEGATION,28,17,216922030411,216922.030411
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1a3kdettzvvlqvkl9m9hwe63ggeq5fgvz0twqew5c62dzx99vsed,LEAD,NO_DREP_DELEGATION,40,25,216815304021,216815.304021
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qwa8x4u4a2pff0xdv0haxpgk3tyrvl5adl2lpf3ztcftqruhea0,ELITE,NO_DREP_DELEGATION,153,77,215812343288,215812.343288
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1g3ssnndd8e7lcmstkjl9ane9mup0eshv3aklg63u5tznwl4ch87,VRSTK,NO_DREP_DELEGATION,336,183,215750975991,215750.975991
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1xjhzgchsl2ccvc5pj3aqytv9hh0jnaz63wtfnw4th07tjypm46x,SECUR,NO_DREP_DELEGATION,122,70,215681856746,215681.856746
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1zn9hjcmfddhcp2aj9xxuvz7z40rasyatkgavr8ryyz72qdfwtrj,PLUSH,NO_DREP_DELEGATION,58,40,214545383679,214545.383679
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1evg78egp8gfqae273kvmmdee2dnt6vty60dpwdespg4hujznh3a,SQUID,drep_always_abstain,1,1,214097814655,214097.814655
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qqq6qqa0hpzvumv5p87ynczfmdj557xuwlc3289ke42g72z7f74,AHL,NO_DREP_DELEGATION,77,53,212744146783,212744.146783
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool18wvrpuz4uftxs83gf39ynh7cy3nds8q0hs7u7yuelu4e78w237s,,NO_DREP_DELEGATION,19,9,212530234600,212530.2346
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1a23gmvalpdams9d42t7fur8vmknzjv7wd3nsvuvrc7dv66lnau0,AOS,drep1qz8frp3eq58v3dcguhv0753yt9gf3g50plrxw8rxu2f2krf2p5d,13,8,212155327020,212155.32702
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,CCV3,NO_DREP_DELEGATION,81,50,211332291431,211332.291431
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1j6490a90qefvsqxdurf99z9ld50rtthaz9ms6c8xh78s52veuq2,CETH,NO_DREP_DELEGATION,53,39,211185376897,211185.376897
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,HUSKY,NO_DREP_DELEGATION,52,25,209594353322,209594.353322
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1pfprlfz0ywcnewjegazz05ghgcfkvu40v6edsz6yn8w362sdjr8,ADI,drep_always_abstain,8,7,209197381622,209197.381622
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1tdsrw0n33gmy0mzh7cgtn9p0jy5xwjxaa2s26gn2ewf8kg4nrzx,CAFE,NO_DREP_DELEGATION,140,90,208658307395,208658.307395
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1rvng7n968748udkc5rxy4h9zp9hms4s3jsfwuues76ft28uc056,DIGI,drep_always_abstain,3,2,206832802967,206832.802967
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ksrg8a964464las0ymw88slrwxkychjz9lh09lqltu5m7nw3pq0,,NO_DREP_DELEGATION,149,81,205644108393,205644.108393
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool192pfftt48zc4x5aellvpufk6l6zxllpldw0rx82vrhqrqfhhqs2,EMUR5,drep_always_abstain,37,21,205326031453,205326.031453
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,DIGI4,NO_DREP_DELEGATION,63,33,205048284236,205048.284236
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1457cnl7qu568h98xrw8krfnjkhf05mfhaq2l50epwy36yuln20q,,NO_DREP_DELEGATION,4,3,204058740589,204058.740589
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool17e4rdh59t4fmn4g3p02xvs853katrjzge830tsmd3sfdc645yvt,GAIA,NO_DREP_DELEGATION,13,10,203776960797,203776.960797
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ewrm7y47s9hv6hxku9n5gfnsuspymp0qqpwgvgm9rvm37cek2h6,A4G,NO_DREP_DELEGATION,57,30,203247251082,203247.251082
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1u4sxd6x0qsy7evljt24vtnyhpxd098n609sfcmly6c096mr3jgq,SCAR,NO_DREP_DELEGATION,32,17,200994447150,200994.44715
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool104avq7309gjm0fxms69yqusxy8zf888k4mamngg5vnc6vculpzq,NUFIB,drep_always_abstain,22,16,200236109312,200236.109312
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool19zkd9hmkgdjmx2xr0psuat88uuw25wsrktr2qe69v2uzqldfnmj,,drep_always_abstain,1,1,200000000000,200000.0
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,drep_always_abstain,10,4,199437655936,199437.655936
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1yc6f3cqsc7jfh07hcns64v5cp8720mve870pgxf2wkr3u8l7tse,HYPER,NO_DREP_DELEGATION,124,77,197743994500,197743.9945
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1vx9tzlkgafernd9vpjpxkenutx2gncj4yn88fpq69823qlwcqrt,CRDNS,NO_DREP_DELEGATION,208,126,195939005004,195939.005004
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1pp7tn2w6ken4rpfcjwcdup3g4m5gcdhc9lgvrm3mnxz5stmrhq2,CROW,drep16tsw66jtrver8ur3y3zzq2fl0m4swl4lwk88fvu8d4z4ydukrj0,8,6,195487944108,195487.944108
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1mxqjlrfskhd5kql9kak06fpdh8xjwc76gec76p3taqy2qmfzs5z,IOG1,NO_DREP_DELEGATION,59,37,193578577060,193578.57706
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1z7n2ruhmxmv77f6cqhd3wsy6774h2wuay77agxuf2y9mj8q55vw,1PCT2,NO_DREP_DELEGATION,44,29,188944901892,188944.901892
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1z5uqdk7dzdxaae5633fqfcu2eqzy3a3rgtuvy087fdld7yws0xt,OCTAS,NO_DREP_DELEGATION,143,97,188713682124,188713.682124
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1myvgx4ef424e6nw2strqq7dxcepav52plyyhxrk0avaw7y098l2,COOL2,drep158mfwdv7lvqzg0yrdxwhsmkq5406nmvw4yvjyyfcawlwus2eylt,40,1,188145348329,188145.348329
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ljlmfg7p37ysmea9ra5xqwccue203dpj40w6zlzn5r2cvjrf6tw,AAA,NO_DREP_DELEGATION,60,33,187386824455,187386.824455
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1mqy259k253xryf4hvdq0n72n2uvadcgp34r0fxwpqzm0z5n0qp6,SPS4,drep1npqc9m60dg9a27e852jn8wse9h3l975qsgwgh22mmh2eqzrlsfc,2,1,186728475117,186728.475117
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1nhlv5z2lsptzgcp9ype0mppc7zyndm66ypm4sw5hy27ewdchqx0,PPCX2,NO_DREP_DELEGATION,93,57,185123421091,185123.421091
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool16j3mvwws7zc9pjluyhddgea0tq647v0dh3y4nkcuckg9znjcun2,ITC3,NO_DREP_DELEGATION,123,63,184191160344,184191.160344
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool12z39rkzfylvn9wfe8j6x9ucq6g2l4mw4azj70y0gd8ejczznyj3,BRAVO,drep16tsw66jtrver8ur3y3zzq2fl0m4swl4lwk88fvu8d4z4ydukrj0,4,1,181841608150,181841.60815
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1jeu74g86ys4fekhykqcww99kdsq3nlym8a6kfw8s8ff3vskad70,KAIZN,NO_DREP_DELEGATION,200,112,180587112623,180587.112623
