snapshot_utc,trace_schema,root_seed_id,latest_drep_id_bech32,latest_drep_hash_id,drep_distribution_epoch,drep_voting_power_lovelace,drep_voting_power_ada,behavior_class,current_trace_rows,current_utxos,current_stake_credentials,current_lovelace,current_ada,min_depth,max_depth
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1y99u6r8vdexm854trlwt3svysy953tv7e855vs4rxvaqsqehclg,18600,640,65651173907393,65651173.907393,weak_behavior_signal,1,1,1,992089130,992.08913,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1k0p2sr3pl4ylu86y0dlamae9r9csdsuhfpec2mrgtckkqxph6e8,23770,640,48214149346880,48214149.34688,weak_behavior_signal,3,3,2,900097770,900.09777,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep184auwjk3vqet79m9eeaxxuk8rx6z3p0cxl7h0m6t2y3tcllqz60,4991,,,,weak_behavior_signal,1,1,1,878426931,878.426931,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1gzutjmmzhr9lt330vcjgze9fhjrnhratsse0xz8dfr0k7vszuvm,41421,640,235838708109,235838.708109,weak_behavior_signal,1,1,1,839858300,839.8583,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep104534qle8pq34satg3xxr2vp67v9630wc67qfq0ly0vycfrx5l3,15647,640,13249277117917,13249277.117917,weak_behavior_signal,1,1,1,836441673,836.441673,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1thj3djf934e4s3zr56q7h38jmkss36prum9h6qdr7ts374zl0s3,160676,640,536989297181,536989.297181,weak_behavior_signal,1,1,1,828800000,828.8,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1h6l2ea5sq7u62v0a4sf3ru4zu7knvwm6px4twp2hvz2azu54xhp,14324,640,256983700143,256983.700143,weak_behavior_signal,1,1,1,788513825,788.513825,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq,154,640,1182059042618,1182059.042618,weak_behavior_signal,2,2,1,737260000,737.26,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1km69g7ksf8t5g0h9d9tkrcd2tezxelx0wtr76rv2mrkl5nzd6v3,155,640,93575476629369,93575476.629369,coordinated_like,1,1,1,721847581,721.847581,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1hsy55c300sxskmq0vssqgp8uahwhcdnxxevzysmd7gzmcgzgzsu,3282,640,19830466260323,19830466.260323,probable_retained_like,2,2,1,699381340,699.38134,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1mkmnzmtlflcadyyy7g6ju3sn9ppcrut5wn73x00mfwmw642g5qy,8,640,71098807286264,71098807.286264,probable_retained_like,2,2,1,695663416,695.663416,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1km69g7ksf8t5g0h9d9tkrcd2tezxelx0wtr76rv2mrkl5nzd6v3,155,640,93575476629369,93575476.629369,probable_retained_like,1,1,1,676168824,676.168824,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep127pc58jyky40fvess0c4tjxkrnkf8ta3sfltvm4ptypqc5fgav3,42,640,62682578605590,62682578.60559,high_confidence_retained_like,2,2,1,615457772,615.457772,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1pmy58hz70shnprfexg4z6ykfxnavtv5jdemvvl5yktydzml6wlq,179,640,4161441492467,4161441.492467,weak_behavior_signal,2,2,1,600332871,600.332871,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1hsy55c300sxskmq0vssqgp8uahwhcdnxxevzysmd7gzmcgzgzsu,3282,640,19830466260323,19830466.260323,probable_retained_like,1,1,1,598483340,598.48334,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1jnmmkfwpta0yuwjchw0gu6csh75vy62088egy9n67d0zc7sn83m,1948,640,432487134870637,432487134.870637,probable_retained_like,3,3,1,583491600,583.4916,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep13uw46mq3265hzpq865j838ht7sh0yzaawhkgtr2nk7lu79xzyrg,3241,,,,weak_behavior_signal,1,1,1,575079304,575.079304,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1ne7qj099vlqwspcjfgtyp0839uxa5k86wl0kp0l44ksp7zenth8,14834,640,107973352733,107973.352733,weak_behavior_signal,1,1,1,542762416,542.762416,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1ukanq0sluynnjnumywfp5du3w9qtkgs4q48gpcwvj8nyg9264gf,20350,640,1845663164291,1845663.164291,weak_behavior_signal,2,2,1,540000000,540.0,12,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1ya6hzdt4kplm2zfnshschz8vweujcxt3f4azyvaplk6xjyw262e,48,640,51408914737712,51408914.737712,coordinated_like,3,3,1,511900205,511.900205,12,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep15t44tkj2h0x7p2n8ewufh4fsk754adlftngrefzgz587sgm4k45,298,640,783910126747,783910.126747,weak_behavior_signal,6,6,2,505000000,505.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1uygrv5qxyalmdgu0xdjh8ru6juae6426y6048fugyf97g4srzkn,139,640,8804485500584,8804485.500584,weak_behavior_signal,1,1,1,497000000,497.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep13qrhsx7qm7cm70ky0eynzat4vsmrqmlwqc0ntyfk0kh75yxfxf2,7965,640,455142491237,455142.491237,weak_behavior_signal,1,1,1,494703800,494.7038,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep_always_no_confidence,27,640,176605061827128,176605061.827128,probable_retained_like,1,1,1,476422100,476.4221,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1plm3zm53xcusez3sx0hx3htz27sdlgux04ulagvngq4zu7cry5f,2,640,151036696976,151036.696976,weak_behavior_signal,6,6,1,472715979,472.715979,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1egcdpv48sektp2sq5y3psve88e6xpd2ve902v24cud8mc2jhxz0,4071,640,2030231124237,2030231.124237,weak_behavior_signal,2,2,2,439100000,439.1,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1j4llv3mhppzqvu39xzfwj6p26rysc5fd3nqzrpefly3vx3ya34a,41828,640,506847523730,506847.52373,weak_behavior_signal,1,1,1,418978630,418.97863,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1npqc9m60dg9a27e852jn8wse9h3l975qsgwgh22mmh2eqzrlsfc,15340,640,89058100980099,89058100.980099,coordinated_like,1,1,1,418580000,418.58,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep127pc58jyky40fvess0c4tjxkrnkf8ta3sfltvm4ptypqc5fgav3,42,640,62682578605590,62682578.60559,high_confidence_retained_like,1,1,1,408457772,408.457772,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1g204cphavzgc4fkz0wmwywsfqvf2wxvvc6ayt9euj220xy7zhfp,24300,640,602379273841,602379.273841,weak_behavior_signal,1,1,1,403000000,403.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,640,595013768459950,595013768.45995,probable_retained_like,3,3,2,397804621,397.804621,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1nm3mpnnvtxvlmqt7lpnskm0clhtm7ngg4pm7qklv42j5qcvhhnw,28,640,721884162052,721884.162052,probable_retained_like,2,2,1,388605000,388.605,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1jkdeccjwuun37e64l7zpjwe67xmsxmgpzkuhqtt0qjcrudkvfx2,23,640,4057851886658,4057851.886658,weak_behavior_signal,3,3,2,373308604,373.308604,10,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1e7wfa29m9gqnqn6yh4uehv5tfz26dcmzhayh3gt5q4l25xrnv2c,82211,640,291030948222,291030.948222,coordinated_like,1,1,1,356943674,356.943674,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1e7wfa29m9gqnqn6yh4uehv5tfz26dcmzhayh3gt5q4l25xrnv2c,82211,640,291030948222,291030.948222,coordinated_like,1,1,1,356943674,356.943674,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1tu2ttdwdmvyrnhczd9segf5w7jr88qmdwam60szll5hnut06n7t,6599,640,2408649208153,2408649.208153,weak_behavior_signal,2,2,1,353100000,353.1,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1678t8j9ufhasrflkjx6xlv2k8sy4998v5uu2vcfdh7ha2uran5p,47079,,,,weak_behavior_signal,2,2,1,351993290,351.99329,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,640,595013768459950,595013768.45995,probable_retained_like,2,2,2,334804621,334.804621,12,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1lw0n54ypc0pcqeptzwycpp0nk3c3wh62gnss79txgcdjgds4tvl,6771,640,5921612409391,5921612.409391,coordinated_like,1,1,1,287711000,287.711,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep14gjqh5uez0x22ppmtc96znnltzkssd8cxn9n72zhln93cfemuc6,15441,640,3456377655940,3456377.65594,weak_behavior_signal,1,1,1,285300000,285.3,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1kyppjlhz4lawh4g0ewx2d8a5l20t4yclfnppnuvdkmt7vccg836,11,640,173282170863023,173282170.863023,probable_retained_like,2,2,2,276621832,276.621832,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1wwmwukesapdkwzqycnfmtlva4hxdgmvuudxpczv88ujewk5tgkt,1640,640,42554242042225,42554242.042225,weak_behavior_signal,6,6,4,275799603,275.799603,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep156ve0n0022grgwz5yu49n6t0w60njz2veehux865e5e5kyfc0lq,1776,640,1089473858217,1089473.858217,weak_behavior_signal,1,1,1,269000000,269.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1ha70n565q7nx7f6y78dvsa4m90h9u2ahup9kccrrsng922zdag3,2084,640,3785505157650,3785505.15765,weak_behavior_signal,5,5,2,244766879,244.766879,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1dvpm7ledk6kz3trwd78guzqs76j6n6r4hpfmy64wc3836r5vjrp,1403,,,,trace_only,1,1,1,221793975,221.793975,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep155cz0w692c98wgf46zq4cz8sg9z8ycdat3qd39egygz6k2yawm6,9493,640,12153971719570,12153971.71957,weak_behavior_signal,3,3,3,212465871,212.465871,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1526vywz49jweqq39rvvw429vxcdpwvrwc33ycrdymv5jqeavazh,50669,640,746171448775,746171.448775,weak_behavior_signal,1,1,1,205025460,205.02546,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1um8gsqvy3fc08nknz77ttwppgvu73x5lmcvqa8vsjxdz5snfcx0,1563,640,3547370245199,3547370.245199,weak_behavior_signal,2,2,1,199837768,199.837768,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1jnmmkfwpta0yuwjchw0gu6csh75vy62088egy9n67d0zc7sn83m,1948,640,432487134870637,432487134.870637,probable_retained_like,1,1,1,188888600,188.8886,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,640,595013768459950,595013768.45995,coordinated_like,2,2,2,187510288,187.510288,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1e364nt4y8hgft8ezdztu5hemgezempljsdacgrghc6j6g23whmq,930,640,93368214965,93368.214965,weak_behavior_signal,2,2,2,184027979,184.027979,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,351,640,16988382993843,16988382.993843,probable_retained_like,2,2,1,164587816,164.587816,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep123rfujrtx67l5sxmr8mc7mh3qgm98j5fpa7ju5mjw7xvsy89nep,21921,640,1621921200537,1621921.200537,weak_behavior_signal,1,1,1,155006009,155.006009,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1ztnap45v9hyhpxlnpmn6avxv0vvevx7zfhztdprux875vntmd0r,1879,640,94693038080,94693.03808,weak_behavior_signal,1,1,1,140037855,140.037855,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1nvuyn6ldjenkcnjd005qt76ygmxuv5x2l2ram7eud4uywtrhp7k,3511,640,1383630791830,1383630.79183,weak_behavior_signal,1,1,1,139738206,139.738206,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1n6gwr6wsyhawt2lewpssmqqnfu4ss75h0stc25lkpsl2q72gycy,278,,,,coordinated_like,2,2,1,128716201,128.716201,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1smycdt70dg58adcxm7t9gyhznay3hkc48hznr5sss6dr72duwlz,371,,,,weak_behavior_signal,5,5,2,123240978,123.240978,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep156ve0n0022grgwz5yu49n6t0w60njz2veehux865e5e5kyfc0lq,1776,640,1089473858217,1089473.858217,coordinated_like,3,3,1,114338235,114.338235,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1ectemlv45xsnvenfgkhwsxncfvxev4qllj7x5w6vlfc7kmd9zcs,122071,640,159701968406964,159701968.406964,probable_retained_like,1,1,1,102549481,102.549481,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1hz3af6wgav29ue9e8tdlgr2kd4gpfned63rupkt9z9h7zueerle,24322,640,3048079983614,3048079.983614,weak_behavior_signal,1,1,1,99000000,99.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1yeqgjtznp6w6w06aldmymccp9a9vzwsjh0dxljv2d5jqqjfhahy,3488,640,26355256172189,26355256.172189,weak_behavior_signal,1,1,1,98400783,98.400783,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1a0ezt6thcc3ak54xtrvgennuqqwhs94uw58pflf0sygyxlapnwj,30306,640,16534207827492,16534207.827492,weak_behavior_signal,3,3,2,86771269,86.771269,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1nm3mpnnvtxvlmqt7lpnskm0clhtm7ngg4pm7qklv42j5qcvhhnw,28,640,721884162052,721884.162052,probable_retained_like,1,1,1,84914000,84.914,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1y99u6r8vdexm854trlwt3svysy953tv7e855vs4rxvaqsqehclg,18600,640,65651173907393,65651173.907393,coordinated_like,1,1,1,82533828,82.533828,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1y99u6r8vdexm854trlwt3svysy953tv7e855vs4rxvaqsqehclg,18600,640,65651173907393,65651173.907393,coordinated_like,1,1,1,82533828,82.533828,11,11
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1k5zdh24kmcdfnnl50yng9t7n33kq4mfzdetrh3ps2vx07famecw,438,640,5412600169814,5412600.169814,weak_behavior_signal,1,1,1,80346785,80.346785,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1sfr9rpws87tesvdzdlmznn5hrf3ezktmwqt9juj3jgelz6mqn60,979,640,6765551846935,6765551.846935,weak_behavior_signal,4,4,1,78453695,78.453695,12,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,351,640,16988382993843,16988382.993843,probable_retained_like,1,1,1,65487816,65.487816,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,37414,640,4176258262279,4176258.262279,weak_behavior_signal,1,1,1,59300000,59.3,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1u632p38chcackajaw84rhsx7vpsxz4fcetee2tct8pyrgeftpr7,13,640,3696763940561,3696763.940561,weak_behavior_signal,3,3,2,55546954,55.546954,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1dk3uwjamc8rd586h2knrahmlqcv5zm6h3eyx6phhzk5rwmpruqa,51502,640,177417285807,177417.285807,trace_only,1,1,1,49950000,49.95,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1qsf7h3u4qpupup9a400hd2ca9vqvv8p6fssnv4lpkya27fndkwz,6533,640,12205351751525,12205351.751525,weak_behavior_signal,1,1,1,46952000,46.952,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,53942,640,297720207470339,297720207.470339,coordinated_like,2,2,1,46700000,46.7,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1rz95fefgxufcjamls4x8a6vnqjd72k624n9sq6fsfvgayqd6r5x,13169,640,4170683611504,4170683.611504,weak_behavior_signal,1,1,1,35697307,35.697307,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep13tupcm5xg34kz7hq7cy7f67p2nszl6l0em2fjd4dp5kkgvyg6uw,59,640,2693748306616,2693748.306616,weak_behavior_signal,1,1,1,31089379,31.089379,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1jnmmkfwpta0yuwjchw0gu6csh75vy62088egy9n67d0zc7sn83m,1948,640,432487134870637,432487134.870637,coordinated_like,1,1,1,19008920,19.00892,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep185r8rr6j9evjs984vnr7haf5cn3qw5w220usk23cxffvwuutaz3,487,640,917192596607,917192.596607,weak_behavior_signal,2,2,1,18000000,18.0,12,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1nha38e3edus947xvjlgfurt3zgvh60jnwlqszwfgeh79746tqec,22570,640,18148116806336,18148116.806336,weak_behavior_signal,1,1,1,16982000,16.982,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1q8l8jsn35qkpnasrg5zad52xjf34dhmkxcdn6w88y59nzyyhrdt,5362,640,1583422103921,1583422.103921,weak_behavior_signal,3,3,1,16825479,16.825479,11,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep17j6wuzq3k7nxdrd8gxl8ek0rzpzfymfjacy3ntulrtf7j7f7546,26668,640,112427812271,112427.812271,weak_behavior_signal,1,1,1,11801749,11.801749,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1vkg4qhqt6pyzmtxpvvtjkueak4d7pydsmxz5lwllr53nwezunhg,3416,640,20981956440195,20981956.440195,weak_behavior_signal,1,1,1,10080291,10.080291,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1xet3sscmgq2ma7d495h3yxj7uxpmfxq0ja5nspsqaus7k9ugq3t,3799,640,39982576887291,39982576.887291,weak_behavior_signal,3,3,2,10059296,10.059296,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep13d6sxkyz6st9h65qqrzd8ukpywhr8swe9f6357qntgjqye0gttd,612,640,222597864038928,222597864.038928,weak_behavior_signal,2,2,2,9136531,9.136531,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1npqc9m60dg9a27e852jn8wse9h3l975qsgwgh22mmh2eqzrlsfc,15340,640,89058100980099,89058100.980099,probable_retained_like,1,1,1,9000000,9.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1npqc9m60dg9a27e852jn8wse9h3l975qsgwgh22mmh2eqzrlsfc,15340,640,89058100980099,89058100.980099,probable_retained_like,1,1,1,9000000,9.0,11,11
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1afljuuafncq4qg46r5zdtjwffenf3gkn4cdeqlqq6e5kkgh6v6t,94005,640,1286964253039,1286964.253039,weak_behavior_signal,1,1,1,8979647,8.979647,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1qev0wwxdu7edrslhzgt2k75396k7pmyclhjtm5v2plqfx9nyu2c,80354,640,481483511650,481483.51165,weak_behavior_signal,1,1,1,7000000,7.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1zekyxrq5auz5c8gf0p6zehtmfnl7s9q4uqq8m4wkvm4e764u3yw,974,640,27781179979181,27781179.979181,weak_behavior_signal,2,2,2,5339659,5.339659,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1hz3af6wgav29ue9e8tdlgr2kd4gpfned63rupkt9z9h7zueerle,24322,640,3048079983614,3048079.983614,weak_behavior_signal,1,1,1,5000000,5.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep16wxc6kg9nju2jv3jzc5erx2ulzgdv7d78dsx6ltumhassgasegz,94458,,,,trace_only,1,1,1,5000000,5.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1lzv2vk9u0l9qahz6zgnmkyv6y5qs8lzaukhstwfrqdf0ywhsfd3,1841,640,449106611467,449106.611467,weak_behavior_signal,3,3,1,4820595,4.820595,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1gr279su076zaujfnk0p7rlsky6yfkeupda9tus3hau4vyu3psxs,3451,640,11325184952,11325.184952,weak_behavior_signal,1,1,1,3939340,3.93934,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep105w7lnhdmmh5wjqzsqgw556yrejvftyvcnm5wtk06jpvvksmrql,45666,640,212460914895,212460.914895,weak_behavior_signal,1,1,1,3241120,3.24112,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1g4yq38lc99dm2nep3nk6k9dw2hdvwcvk84swqr8ug6w6sa9a7ts,51953,640,189872651577,189872.651577,weak_behavior_signal,1,1,1,3137862,3.137862,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1s66dp7mlmpvqwqp4xltvzn6q2086whe0n48kwrfrmmyngmuvvhr,640,640,76318061033690,76318061.03369,weak_behavior_signal,1,1,1,3103380,3.10338,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep17elhnlgrtesye6vteywxytju8daptqz989vh83kcdlawwm6pteq,20969,640,1706169691,1706.169691,weak_behavior_signal,1,1,1,3042860,3.04286,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1zekyxrq5auz5c8gf0p6zehtmfnl7s9q4uqq8m4wkvm4e764u3yw,974,640,27781179979181,27781179.979181,coordinated_like,2,2,2,2689596,2.689596,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1t2vz3lrh2vjxcah2mwdjlcsm9l2kxmqy4lqhnm7tawltsm6rugp,845,640,5981626143336,5981626.143336,weak_behavior_signal,2,2,2,2556922,2.556922,13,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1lnqegmlf9dlj029jr4nrn0luw2lqw9tmyaz77gzdw3nuqku22q5,388,,,,weak_behavior_signal,1,1,1,2203649,2.203649,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1hvlx2cdu7ql8238dwhrjrncm43q3sl5hlmcmp24p0rcnzcwzcyd,197,640,860588747508,860588.747508,weak_behavior_signal,1,1,1,2059186,2.059186,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1saq0vshnrr3mranzdfw36ynh8tlh5649h4xmyv70nrwkxk6x4p5,1438,640,983625783962,983625.783962,weak_behavior_signal,1,1,1,2015162,2.015162,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,emurgo,drep1h95f0wrxasn0fwfajwe8jtjfdw5nd880d073wh2llvxk54rvnus,40411,640,4223833330418,4223833.330418,weak_behavior_signal,1,1,1,2000000,2.0,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1kxetjk2yxfzxv3r26rttvur3gngwxhfpzfe4a8vxzg92cwyeu2q,12075,640,48681241610,48681.24161,weak_behavior_signal,1,1,1,1843325,1.843325,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1sy4x93yl9c6q59ewmhxpkumkjnlz8th4wfetddj8lzryvsu7hqk,15487,640,1071423488848,1071423.488848,weak_behavior_signal,1,1,1,1824863,1.824863,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1gv3ww43gzk2l5u8zlr703xczmmrmlv48k9ul6unymllru24w0zn,223335,640,7281404092271,7281404.092271,weak_behavior_signal,1,1,1,1551690,1.55169,14,14
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,cf,drep_always_abstain,14,640,9222311038820501,9222311038.8205,trace_only,1,1,1,1529484,1.529484,5,5
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep1axxpl3m4xplxes60rv7cn424xgf5mrz6mh4acamjdctcsjjn8tg,1575,640,10750328128811,10750328.128811,weak_behavior_signal,1,1,1,1521691,1.521691,13,13
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,iog,drep125s4lx920k0z38fptf2lvtf933kr5udts3ahdh5am0nxzcqwua9,6,640,32330625910162,32330625.910162,coordinated_like,1,1,1,1500000,1.5,14,14
