address,ada,is_spent
addr1q8djpnz83gw83495uxp4ul7gsxc5p0fyz7rc0l9z5v7986nsmxnw5wpgk7fwmu503wrvukjxda9xhwexxjfkhdt9tm5sgrx0zn,5000.000000,f
addr1q8djr73ytjdhfka9gw6k7n3e64jegly89l0ar4vmc4n0mv6pw3u2huzsqglsckv9mpg9slyvf5jwwdt8rqm94gqyx9gqc443pd,5000.000000,f
addr1q8dk3kthuctr8c2mj7e6qks7sqwjyja7napfurayd3mgzfgm2uym2dxa4z59gddchvqs9n7puv3x42as834jksesz74sc55nzn,5000.000000,f
addr1q8dl2h8wx8s6dwhfqq5uqshpxrzcm8xhvgnn54er0lf6n2uthpaud2g9zdd7c4vxhrk0jhhyjfjrpymxwya6yrpl6s6sv8sz7m,5000.000000,f
addr1q8dlp2u4jq5hdzcmxssxllnywlum4c4kmmr2r022fs6lkk50437q84lyftsj64vxe6j5ck2nkfpw255823m97zg94pnsv92y50,5000.000000,f
addr1q8dlrlq00k2vl93y7gyqem85k4pn7gyxnvy82xpamex373zpd6jn6whsuvjt4wwrr3jrm3rs6as35fmsv4s64mx5zqjqy3pykc,5000.000000,f
addr1q8dlzugpxrlyc6f3xkeezvyndrwsyqvvyxk4vr3glxzkfafy8rd39rw66chvd6ta7qmpku5r0nymp7u83p3awqvr7rkqz8c6lx,5000.000000,f
addr1q8dmxd9tyk24rpgsz9fhd0nr7np0smz52suym4rjssewvje3kf957p5225ke6vn8krk5v4f7d83r2wjak0pd58qvazwq2d9xte,5000.000000,f
addr1q8dnlz0ldaqauaqr6fw4fentdm8c8kt7hh6x389j4w2m3tv25lgsfc7p2x5hh343tkzcxla0wjnflpgsnfmrfjwd0tvqvfclwe,5000.000000,f
addr1q8dnwlakagkn6sfq3mhjgpwatvwqm4xjtavv2v0mmfrf8rhldkyw3sfnek33hcwu0uz4vh2xrzwy64xkscqys6eg4m5qpacqdz,5000.000000,f
addr1q8dpkupa49g20mlkszm0d5v9mjmy7nd455anrkc7q27q229nqvg7a7hf6mj0vggx85ms6kjugre3rvg6qjr3vddlgj5szdyns4,5000.000000,f
addr1q8dqksen3xp2jyj50h6ezd6w7et4l3h6mxxm0j5mj4egyp600nar2fwvn6wnruja999c7k24clamvq92l0sts3zrc26qstd4g4,5000.000000,f
addr1q8dqxtr9dxpn6kk6v3cya0nd98auzdelz8cdnk9eqrt5ffkx7qhmz2lwf5pta9233u5fzvfh3gmj3lqfup7muwjadveqgldgeq,5000.000000,f
addr1q8drmyx7vc8h0ud8590vf35wdjlxvgq09hqxwzyjj6wlgyu89evptzv78vvh7qynywkycxf75jnlcye8p3g2s0w9qp6qjkr89v,5000.000000,f
addr1q8drzuwpam5w3dcqz7yh3dyq337x9ajtp6843d6ep7sfltwa0yu4neuw3mjeg7admf98kzqxuaws9mkrlht26gpuq9dsage7l4,5000.000000,f
addr1q8dtg4upznaha7wddtkxzj9hx7q9fnvcnndmqqk7da8c3mquwjwn749hdtj0pcmqrfycma95668fude2ch2ve48ge59qrgfnuw,5000.000000,f
addr1q8dtmyfst6tk7c9m2y96ns3w8hl8kt86p6amgw49s038ufyx722uyruemce8q8d4v7w3cfx78dd6fqpegyg2etjed8kqkyullj,5000.000000,f
addr1q8duam6psgyqesf33ske35jh83gqhw9ujj3ul4hrqk4adr3x5au0q6ujrr469nx323ku9hzx89y65jn2z8f4ax6jpgtqgw9a2p,5000.000000,f
addr1q8dwmsfs9w2eq6ncmfmx4q0xdj3j628ls2pwnm62dkfpfwuxz5ve6uvctfc9gw3mqwa7luske2wzrkj2d5n56azc5zzslw26q2,5000.000000,f
addr1q8dwp0rkzl8ucmsg7cls2edy5cx0wv8dh4fk2wcddelhtl6emy0jp04suajgznlffqwsf9drxtju4y8hlzatvpqydllq404tzk,5000.000000,f
addr1q8dwqdk62ngtqtk7rzrzkdtw7nqk5rdz0uhnpy9jq3n443mw4qhmymywasekrld328scu8gf5hlf5acg69wr55jtgq7q8cjrys,5000.000000,f
addr1q8dxchsm447frzjgqneyzgtg4myhz330lclffguqz80kklqwt5azjfn3ujsts42nzawwrdwxq7ugqfs7tu6wx60u9dyse9cf0p,5000.000000,f
addr1q8dxhzn54wv8lqlc0f65judf8w7dvkqtdmw69t5uvtexgppztdp0yyw4nuzctwrxpm4aarplv0dndjskehx02etzuavswspf2l,5000.000000,f
addr1q8dynpurke76fq3m80zr0dcks8xnn2n3484ujuwl0nag29y497d2qh40dp36xyhpwkk0770d92fkfsacl84tptlhj4zsl2dvg6,5000.000000,f
addr1q8dz0z5mce5lr0qr92l29e3yf2sqhtywkagy9cyfwgvpupjdlks6snka6kdrjgw56wck8sqw4fl0qnd4t3su99jhyapsw6uka3,5000.000000,f
addr1q8dzvq6dvsujyjemw5w3u9udaz4vhhhr23fkl6ex6yprmlp32x6n54uc48g2v0ztmtfslrknz37lrh8llhjn45jggeyqdnqyxg,5000.000000,f
addr1q8dzzdukm3e5ammpfcu5v50dlvwahjk2g8eu8sfx0627nk90sfh3fyxpmstuu7z6t2dskrxeu4ghdv726vk9easjkn3s8lvcj0,5000.000000,f
addr1q8e34kajvcl6d7j3ruhjyn5w50eysfvcn3k2e5sgquuwa6kc4a9npyaruv3cg7wn72d5q67520qs0dy0r4tscqrdydjsvq8glj,5000.000000,f
addr1q8e3cntu3p5utk5e9a9c6k2ff87l8nsgjp98mnfpaf5whq3w96sv0yasz9cfz56pknmx6wt604z2vq8ncw99wm7wuyzqcq35xt,5000.000000,f
addr1q8e4azye07ye6t32tf0fvqvtx5vn4uxjnaejy7j43vfrj0rqfsdzmtxfas4sxdz5pknf2ety6nrk2f0c2zp2yx3hsx3q02q9qv,5000.000000,f
addr1q8e4n29263cl335eq0z20yvhnjc3hksn86pjc2vp4v8xndhz2975x23n3cvhc9hq4dln7l9tspmq0vd40p786arpgwaq45szu8,5000.000000,f
addr1q8e4pv9vn0aj6mrkhg0max6hqpxwv43hsmxeetawrkzjynvff76q5d20lllftquc0j5dgyk7j7dmmwc0saae5v4adqys6f0qlw,5000.000000,f
addr1q8e4vp7glxdc8u4n2005ztj47k6dvdjtaqw8smd8dygq82h4qrvqrj9ym6ckrah43gv8y324vyxwwv0d30tq7nk8zpaq8ylfvk,5000.000000,f
addr1q8e5yrrcrrlmfh652c7ca0znpvqeq7nj6lzugzgcum4s9pfxt27j82c3pchyuekzkl65fd2x9q8wxktwz2lk9a6qgjhscn0aa0,5000.000000,f
addr1q8e8ullsn9nwr2cqzh4c65jt6jynf97huja57a2nf30pfk0gmy4yrmzht49pe7j4fg6amwf8vrgs970nd40fhhhzwnzsd0rmuy,5000.000000,f
addr1q8e9r6nwpe8wmwrf0v0cv0q8n7xr9e5nquxjkgcatgy45jnk6wjxzjen4tg8z08ypzeh7xd5z82p650y3geyrn447wfsuka568,5000.000000,f
addr1q8e9v2wfhu0rm57q8pvm3zmyul0z0sdy8aa0lkrdk279pd2dq0fvhahc8p0c2fp3l7kpn7kfytqaa0sekpq3agsdeclq44vguv,5000.000000,f
addr1q8eawqaflnss349ph8awa5u78cz3fajv3sznalrpz267na9dt8slhl6fhawmtax6nmex7rvcwnfjf6rpjdv3539wwdmqdhgy5v,5000.000000,f
addr1q8ec8qrngwwhz732elk5ufr3m2n797p3at3dn3glevn4h5vcuypvxq6x75ntxparlyegv25dyr0f9rq6utwws2ajxh5sp7gzuq,5000.000000,f
addr1q8ecl86y0qq42q0xee27g5wzteekm3ttsm3emfeyx6tjgej2djk7ewtmnqyswguytv68zkw2jhecyvm8jmcaf6a3tmvsjgntcn,5000.000000,f
addr1q8edavut6c2zas23dxmgnk4wk8htejf5pm2ca667rf98exjepsgd8dxxmfsfyg72v76k6hcy7vqy2dk5hy50k73ufjnsws3z0e,5000.000000,f
addr1q8ednn5vwvqflery20y8my70wecmgzjg9gzuw99zpxp4j84fsc4c4gvke9fe7g98ljsc9mr8xx22plvytf3evuulq2mqxclv7k,5000.000000,f
addr1q8edzcemjwp6x7xhxj67fgy7e952p59m7h53xx9m39eqaey8nnv0qjyznhkd60jl3jmmuhhrv4nal358ckmyuae3gv8qf9e80h,5000.000000,f
addr1q8ee4g3vzsv7vqk7tr9a5he95zy0skysk7ftran9gux99n6kupcqf4eu5y9kej4qeu2u45dwxj072e2adpc0zf79lrtqu9hujv,5000.000000,f
addr1q8eejpj3lywctfe96vcq5mw8mzhu44mpsw2gutdq5sdrq6kwqvwtqmf6m5fltdqytma23utjrhnml93de0v5njnxhljqrktw4w,5000.000000,f
addr1q8eeq4sfcaktgnkcn673p00w33yx7g0ga5pgu57ramzykh99c4860esc0ew0q5lvraujjqflfs0excjsufwmezptsu4su208kf,5000.000000,f
addr1q8efrrpg64xejdw53h67lvr2f2zafph4h44npny665nckfhxsktjum78rztjwugw7wc39rnwqyg40jw4hz6awuvp4g7qwnlll5,5000.000000,f
addr1q8eg0ta8hex8qtfqakklayw0kgt3dhaanaprsaxd9kc3s22nnc35r4frtxwuggyzadwh9q6dtgse5nvr934jkkglapcqp8tvyd,5000.000000,f
addr1q8eh44hdvq7xlx7v0vmkw7ax4mysxtuh2l5j7vagk68cumqtgsc90jcdxwgr06nxwc479p69a25043enyelz2theamush0et7q,5000.000000,f
addr1q8eh9z58ngfhdzks8wtl5zv4c9vffj0mh7lhfs85w0rz5sv3mddfzrm0x7yzwnxyrv5kjze200u4rwthh8fh36len4yqaa0v9v,5000.000000,f
addr1q8ehqs75aw6hr0gh8pflshk4c4enxkpy33vv5v0xc86sy5k7d4v6jv38xuvatp0s03c8uhut5zyrhuxdep345auh52asn3p7l4,5000.000000,f
addr1q8ehscagruqdm9phxw6ms5cq2hg7ek2s95geyx2y83fwm9yse72skh8agysgx6fgrz7huljzq4uz0n6t2f56cwkznkksxhufv4,5000.000000,f
addr1q8ehu0eev75u9xsg7zhggwgw7aafs0ul6s06gxvtlvtq0glc735zspft7awdg3wvj6pqr3ag2efgzhy6ywj4r4qesj5sdzvqnv,5000.000000,f
addr1q8ej887yg869zscxekgsdwlm8mt9z4ejkktyqy3g088m89gj54nzpmmnupqh8ldxj8xsqlxe0ye3rpd493m3rs8nw2ysnysvpd,5000.000000,f
addr1q8elr5fwrelw35hljm9c4e5k3u8449v3r3x0l6pj3wq2m3765lvngyq8l0lde6gwkkzaetpjvuz8j5jhu7umpdnlf2zs2cvxur,5000.000000,f
addr1q8emgp5gqdn8y2ehttyfx4ffpt02frsqlat2pgrwakwnt2tfn860feu48c72kr47ktptw5s9sxrruu4zh3qtvfh9gl7q4r8j26,5000.000000,f
addr1q8emk8x320xju3q6rru8pypwxqwjky0gh7vn9z8wkqrxrt40nrynu67hcxvuue5ayctkg34x0yxym4y69s0fxljlsa6qkv0pcq,5000.000000,f
addr1q8emmpqx977f2vughkphyc2tz8sk5yql4fr2vyyymqf8gy6us5x6gumvc0k4xgts7ua3xnpjyvrjmv3asergt95anqrqsxaf57,5000.000000,f
addr1q8en7rnm673cnaluxghsrxx3e00yw5e9mg4kuv0zz87kyyy84dpvk6wajllcktxrxknczzvp5jza7v8z0q59rl23smys2q37ey,5000.000000,f
addr1q8engtae0sznsyssg3yss7f7leazz6tv6q0tj2kfgxdmm6u3n5a0wfmpdxjgrr3e3lhx5qlqnjqjrfcy87w6l6rlwawqzxe74j,5000.000000,f
addr1q8eprcg208qrvl4dp6zmc7qsqnxe6gsayj3xlc5whthe2jynk97rdyqjxtclctyw4586wf6frygh0cymhn7j6nqrxkuq5ljxze,5000.000000,f
addr1q8eq22hv74qrqt4jukuanmu2j63nx6j35d2sthr9a7n04tvn5tcwk9drylx87t0fgml8h5al9xmejzjvhsyn4ker03ns8c5j02,5000.000000,f
addr1q8eq986js69jaafakw3cey3rd5vum3xlw72a23t799k2lhkks9k06scpvmtu0cqk44ka3akx60xhxjjtut2f3scjefzsrmfgxx,5000.000000,f
addr1q8esf08kmrvx7af48wt0ckffaye9urxxr33vkh26rfn5yegkwqhwceszcw9y72qnj474yr0fxlayqv00y4qx4aw3qztq4nqfr2,5000.000000,f
addr1q8eskhv77gnuz03e0dp2svuhfcxaanwahd6m6c4ztn6j4xmfeyajny0v283mels2s45d8dtj5w4tqc4tg8jy9uykdmushak3wr,5000.000000,f
addr1q8euuqkkvnggcwhulrq2u2p235t35yf6s08ada5f074kmgc26ska6y5z9atfajf93z2e6xgpnaxaqrxx79yv4u7wflmsxn8wja,5000.000000,f
addr1q8eva3f98tt630pjjmska394vnk04jptt5flsq4qd93uykv3t9zmy9zch38l7nw96uj0apcdf2s8uled3t4jdqs4chgsat0rg7,5000.000000,f
addr1q8evs9ntc4swl3ggqlwvdza4zqg3nypf0w4v9ru30stdfe85fhrntl95q044qeccwnlwy56d8anmt2vx2atzhe2kkaksjfcwvd,5000.000000,f
addr1q8ewkwdl54394yf5nt6gpg909c40gfvs0qamnzcxpg7x0zj3hzfykr7fn0rqlj3wa59yfempruc4c8wq2yswstzsxk9q2h7wtr,5000.000000,f
addr1q8ex89gd25edhw9jvxk24jafchdc6agqcktkx50sfqep8k4wqqu38cedk06r96hzz6u0sdw3yjdvtnn6330rz2ws09csgl2kjm,5000.000000,f
addr1q8exd4hkfmkf2xkw69jkax830mw0l0m7jgs6ju4tzgvtgf4mavw23ffqyd5lyhgvtr27x82gvtdga0u7sy9l6ceke2cqrkcm6a,5000.000000,f
addr1q8exfrmus88zpjns0zcdgpkr3tu2ere8tvtaem56kmezmt8l5qxqgysaerxzt23r4g9vltaxkjf64rza7wze9gvg28pq8f3hw8,5000.000000,f
addr1q8exr50vm505gatjmuzdr4y9f7kctxhhzmr9m04yph27ktvx0esakk6vptqdchsgd2xnzfdauzaxelpssqlnhyrac7rsyhlwzj,5000.000000,f
addr1q8ezr2ml72ue4lz9yu72htnq9ms4glh5c9xjlpyfam3lawy9pvt495w992zvtrpwfemaplhxk4y7unm3fzy4wgtdwt0s60ckwf,5000.000000,f
addr1q8ezs80hmfx8xj9e8nqnes02j436f620jexwjnclgd9xdngglm5jc5ceesxm0lhrjr5zw52pnggve7ejy0m75q344s0s2ry9vy,5000.000000,f
addr1q8f07alahsvhm4lldk94te3c88xdm0g6pra5qj57hxlr7pcm92jxl38ngadq5zzpmksjjlaxmfx5u7tmnq0ey7wvzezs3tw38p,5000.000000,f
addr1q8f3mh2983txp2z48r0vz8d396cpv58tfxvcda8yakxuej6wwjg2qpfgjzp30dnuqzpx48tk9fax300xmvpljmlhyx3sanxrp7,5000.000000,f
addr1q8f3t7cvycc0njpr46dfj2gfq0s9jh7nfh5yz3e0avp6ydl8sgsmer22fy2hehj5g9gsl94glrswgvgea56a0z7uucwqlxfmnr,5000.000000,f
addr1q8f4elnufdqqm23xjpk0x242ax9kttz9a6jzq8wdpxc824gtyxt0ln47zqrgpse4j7tgjx9nqy7dx26y7ch07n9flz5sa2u4p9,5000.000000,f
addr1q8f4fluupjz9rdsytpgnk2e58x5gjkgwgk3xvma7pf03n8us6fyy8lua7e94acjjudjj3hm29sxw2zuzn0t5hay5cw8sj9nccs,5000.000000,f
addr1q8f4vh5ql3jzzff4cjtquxlrvqyc50fdv67fuhqartpuy9rwh8sylm9agpf8fhny0twcjj93lx4wdg2gn4pcaaldlzfqp4q704,5000.000000,f
addr1q8f55l3rygemt0gnucjuqquywj5ulppsesdu0gsk9fsrxquvuuuk8x0ukjqjxwdt64g3mkfkye7ts2vpyll96ytv447qq3wgex,5000.000000,f
addr1q8f5z8hz9ycsmmqkz3gcv077htcs7zmlnq932utmdgwm8uc44lq5c6mrmmtr0jaxpyz97qgqmkycsfqv2kycj2n84zqs86hr5n,5000.000000,f
addr1q8f657xtmcwr8999uykkd5jzf439l987wtyyfhs5q4mfklkh32e7l7a8zt5crf4eu8prgrsd3uqv0hnzsq5xj5sgdxrq69u583,5000.000000,f
addr1q8f6fhmzscylx8uz5c8stdrz5h2ckynyapz76jycxgepg9n94t9dd2wr849r8qflmhw3r5t0t33fvnvfcq4ed7afpr6s2t0458,5000.000000,f
addr1q8f703kff5me0a0ku6kqtadg2a5yg736xs5e7qsk2d7d9smyg202dqw0e0fjtgtuwslezdcrc0azkwlvsyn29hwc4qpste54g4,5000.000000,f
addr1q8f7gwnd20m3arx4f0jhuzkwkjx4hlqg8h3c074hv6wl6xpjuf77vzjeu6zypewm4fq0mqack3cfdj4rqhzt8zddfsgqmc6trd,5000.000000,f
addr1q8f7ju0a88j0rw7p6937wgrs6dedlf49jt85q5qnm89qjzrtedkg8dj4wahfteu458892f7xuuywl4s2l7yfujd643cqheu7ej,5000.000000,f
addr1q8f865he3ldyhptfepyrka6fgthyfqgcyq85ndz5ttw22gmq9xygc9z437wg77w6are5xfzze5pnjhsrk46agynk35ls78nrpe,5000.000000,f
addr1q8f9c2zh8rwtg9lexn6cgkcr523h4xfveyg6vk8vj94gdfal3umsx7wuq2ml7qqq5psnt5rjamkrsy4v5a5x6zqr2gysy58g26,5000.000000,f
addr1q8f9fnw0saeme0c5km6qznvq6y5uw68xc7au2uyrznklawhnafktzpzgp29495q2zate39hny8ehxd0sd3vnm5rgra8suz4584,5000.000000,f
addr1q8f9k7yttr3q970u7ezlh7ytmy7ypqgrywnemte7x4j8nlhj6q3ajr5pv8ad9u0pvd7acx9e7svhwkg6l03kpsc4qvgq7dax45,5000.000000,f
addr1q8fa0ck99qq2mkrlkdtu09wxtkffecxx6puuaxrg9fpvd0tc9nk7p64y0jqf6cuy606zgaj234dxu2nvqurgklk5uuuq08f0da,5000.000000,f
addr1q8fa6s3nwyh35jxcxegsc7vugrfh5nlkdajlwnmhs3p0fjtrwzamu6n9w2qdqt3jmf7uvdelhmpa0qk3tputjt790ywslrax6m,5000.000000,f
addr1q8fat92ay397h4kd32nkcp7xgcgn04w3zy34kex6qlvd2q3qz5kx0aprvrp7rlpdvpvc8n5uwazk3jyd30xf75nkzm2qst0j2c,5000.000000,f
addr1q8fazkds3za9qs782ngvf8mq5l97w3a0e3v30zp306w0acj63uk2mgrq6u88usaetx7z9yvdfy5kcg7rujqg5d0yk07qesz49v,5000.000000,f
addr1q8fceh9907ak0a6sf0fux5ejrhx093y405wuxejuvww63qsf9hn05qy2dy5vjrug7n9zfz0kxxwdd8jfk2a3kew20jfs2srwxc,5000.000000,f
addr1q8fd23r2s347zknw59mgag3m7ww2pllzuyuxa3hs654099cclh29ely5p4envlpkt9jhnvv6x456ge2t0twakr68eyeskpyklq,5000.000000,f
addr1q8fdcyn0jl2nzzds77h45t2uz67u04ds0a9h4zzhmyjz5qhr4eefhsczj797escxqlqqvlukklgv5gwpjvcyw0dsxy7q5qfym2,5000.000000,f
addr1q8fdwjmdlhvtmz0tyv5m34k4nmrjvrk8pren5z5un02j6luxrnrhaqsfkz00557ds0ylwk0c9404sqjs2ezf6dxavj5sta8dx5,5000.000000,f
addr1q8fe7xcwuawe0zuepc69wxld7kv5mze8l0zlzejsyd3vef07hnwzg6fp609c3g92tp2a0v0ms0y2h9retm7gsfq66sxs7sz6la,5000.000000,f
addr1q8feu8r9jztf3e0xjumgcva84lzvvutxvvm62nf890dwjkg8v9cwfy4mmx2ludvjxe5wwqq449qclpsptg8a2z27gr7qylgqlc,5000.000000,f
addr1q8ff22v2sqk49w8f5t4zvtg82gjcr4q02ll7v0ltg35q4w6wmky3h78gfq0hy2nkdccwjwrrhda8wlnz60wa5kfnzu7qze345x,5000.000000,f
addr1q8fha38fpsxvyjyvgl6yp3c5skyceej4gtddekk4c6nmsnx0cq0tk85rptsvdp6v4jqkcugk5f6kf2s0ca32chcj9wds6umdhn,5000.000000,f
addr1q8fhxuj7c4g8dwj60fjgmld2tkqyrq5465n4zallpjangu7ey2qxxp82hc659up4e5gsx9ff8sqj2kp5md4scjkjvv2sta9jhs,5000.000000,f
addr1q8fk4rgee04qwealheruhcmgek4lr39r6snkkzcpvz9ppvgzdm5reu2wz6dy0pzazr65cjfsw3e7fphyeswwxdshvx7s74j9nz,5000.000000,f
addr1q8fkfv0qnq0sclm765u8cv7qjv5axpjaw5z8cx0r6qgtz40vyrg843kapkp98m5ma0xymr79utkjj7pdewf8k7x55h7su2c4en,5000.000000,f
addr1q8fkzcxjfggcuhwy9k0e75hljumkd5zu94sxd7q5370pg0f7dwu27cyer69qkch98hhh2tnfypanmynpmu2futxx846sknn3zm,5000.000000,f
addr1q8flh6zvgwvleq8l5grgux6yu8q4lmpkrhe3y9ntpqg9asu9jfjzft7gtd996s35uq3238hprw2eg6jlte2xmq36zm3qltdex6,5000.000000,f
addr1q8fltsqdnzedneykca3k6pflhtdnda73x0gga0nsqnhhwk46dqjet0d5jycj29qymkzkpx2phnla95xznx55wde42nss9dpf03,5000.000000,f
addr1q8flwlf85u95hltyhvk706uw9kxerwg2uyd42yt6enzlutu8mrrryssv4u4l3ffaskxnkre5q5u6cee42jeqqn8fsaus4fysws,5000.000000,f
addr1q8fmkrpv5v6kx4sv4cqvcqajz8fl7vekp7zatup2r3dv2pdnrqnh3af6e7tvnjwxsjz4r0gyqek7qkeyrzl8nkat35ls6hz0re,5000.000000,f
addr1q8fnz4p8q43mmndmlrdumaruhzmdgp5q9qjguyqfz58cp79d8qpukx6w0tjr9xj0r7zr2qwv5sywl8c3aekvap2r9egsqm55wz,5000.000000,f
addr1q8fp5ey80dnzkg0afknxch6pte36j9k55v7zvr4u4wpj6w48efth6ktzwywxqy775p0rh74dh9gdtuwkv3z7wdrqhk8qp3ypnz,5000.000000,f
addr1q8fpv9dg52ylxg8sjakc97l9g83eeeqq6j5627mz7xujx7mv8hp78xgns49m497qdh67dvc2reuyzke2hada74vwer8s7qx2sw,5000.000000,f
addr1q8fqpcshxprpff3xjse3gyr2y7a0zp794e82fghu3r82lwvrcl0jes9h4wy3ecfeydsdzv7t97cn23hsec3jsh8q8nasqh4r2p,5000.000000,f
addr1q8fqtumd7xn2f5cdm7qzzl72p22p6lp32x77yngnhpthvymsa025grmqy7jd08w07rkj78s96sf442tx33yt8xmw5frs4cneta,5000.000000,f
addr1q8fr5g482vyh5g6jv60nwpxylrsmle4xy5ga648cwj4dmqpk85z55gz0d0sqsdd33gnr4ywfzv4r0pv32ghhsrva92gste5h3e,5000.000000,f
addr1q8frjl0ncv4jwwv9yva23cqp9gt642t4qurek8d5gwzpz5sh2qklrarwmyxgqmmyhg7cmf9ykre5wsvqj8ze7vzca0dsh9x707,5000.000000,f
addr1q8fs3glt05q8cyzklkdj2ffh4m5z00gyqdxuc7f3ga5sdllwe4jw77c6p28r4wx805sqt7anc3e28rg3ak694pnrjycszhxdwf,5000.000000,f
addr1q8fscpmte02sjktk6g0rrsmlc4p3nlmyfe43j9mlyxy7fhjew65j67q0fwakq3ufqxfu7z6092wph6lhf28lptmlwwxq3xzmw0,5000.000000,f
addr1q8ft225tjn055yjhytf3q5une4fl99m7tutvkk6fs5n4j5jj5vxkjwmugsg4c0e7frjnea3q640tu32hy0g906spzu3ssnql74,5000.000000,f
addr1q8ft6vvnky7nt34dnc5ra2yp349s6ys5knss64jrdrc20sjnt8xuhtjjfh2mhe0dykxgr9nzd5zd8hesvpl6chyl3xts7p4upm,5000.000000,f
addr1q8ft9xw3ndgqz7apane0s7pqrfmc54ptdllahfnvwmxt44gp7psfuvztsyz00fncsx0k0vud9kkjt4zcay0tzqgjw4qqf0xp5d,5000.000000,f
addr1q8ftjndc4nc0glluq7zt6vju5jh98cdduehv7pxhc4cyyzrfpen4gpawqthqdgahujyf8udkhpnfysg0x2dqln093dlslyluh5,5000.000000,f
addr1q8fu8tpwrvhjamyw8cuuljk0va0475l3mxafdzc9hgusd6cl8t7h55knky3c4v7ecf3y07hx72vxme8ghxkv0wd69zxq6r824f,5000.000000,f
addr1q8fuqfskvf4xmjm0yvve4fn9zvxlvcvyafeqtzy3djq8m694sjz4kln2hath6uqw6lvq5aw8lsu40t75c2nktcg3uxlsu3smh6,5000.000000,f
addr1q8fuy034t00n8sk5zpztqje6zevrlptgyzqmtlsstgjhvvu6p2hq34ryrht77yh5y84dlkgnrnhzydjxdn2pullgvzsq9qgu5a,5000.000000,f
addr1q8fvnlrn79hmfxag3h3fxld59yev0dwyrlxjv2l7tjuwqy6xmd874u042h9ry62ld9vqp89eh7e4nyuvvf0995ghx4fq82wlc9,5000.000000,f
addr1q8fw74hg6w3wcllpug95e5swdszrquz8wkraptvtuezuag3r84xq33h7ea3lqwxtck0ywv2tvkvqx5056et63sft4ffqd6c0uu,5000.000000,f
addr1q8fw8sqy7v2m9ysrzst997pwh8x42fnt3e2ssgy7ecvdrdfe6veauaqm4mndxuch0rkeucajhv48ds5z6m62tyh97zlskp2e4j,5000.000000,f
addr1q8fygkh570u56f4fukq5tpal8ettyq99tjkwhu3gje3rgf90qyv073lwmjfvfuewtfhz9f957yqykak2lh44kvnra6uqts9knj,5000.000000,f
addr1q8fynxuk4tx4hp3kjwvut7n5zks79nugf36hcm7a4n5wdh6mx6r6m3jfvprh6ftunszgt0jlz9hl5dkmrjf8qkq794jsjmapqe,5000.000000,f
addr1q8fypptqw5pr7w47m2hexp2wsx9fch4kg4q48vj7edkzej5rltwprduyc33e30qcxhzh38n22llhej86l72gpgwvgncqw2d5fs,5000.000000,f
addr1q8fz6jmx5p55kpfnkc6f6fc6m6aaqltp6p07v58n90vwzr6at7pz4tsnug6yupkteen54ul8u0swu8uaeeq4a467ujxsn46ywq,5000.000000,f
addr1q8fzwwgpdrpll9svpe4mxk274gd9dewqqxg2q90narc6ptw33r7fh5dxs3nyw6pyptq9q6rpc3kd6sxjqphs7yq3qcyq8xjnys,5000.000000,f
addr1q8g0k0uwap6a5lfs0d4g9ufjd4yp2my9mh874u4k8ksz4pag68lgset6z9z6ehyt7lftjuax6yhsp7pcjalqrxp40lwq7r80lw,5000.000000,f
addr1q8g2j8yha0p0swv9qrvy48al4cqvr8u4sulelt9wsndjr04qwwju50je4gf5vh2an5mky26c3f5u2kq2522jrkw2n9psqh2e8g,5000.000000,f
addr1q8g3jgz93wvcsghgrqpp6lyqm8nf90ld9j7lg5pxcmyfxt98yrdvxs6wqeaj00hwskggkz5c2tcucqrjj8u998cwt4cs2nv8wf,5000.000000,f
addr1q8g4ewdz36a3kphsvvuv5p3w4s2cm84kvc5pkxzhx342jrfh8d5muz2x4mu32z2wmfzeg9le4evcfhc4vkmf3nmkrc3sqt39hm,5000.000000,f
addr1q8g4u363n90lagk7ldq9a2scawccy422l8mhpk6jnkf4y4d40a4snqh8khp9ece5xczyapyz3ht86xn3xjfrg3cgkk3st7z22w,5000.000000,f
addr1q8g52dt3ywr953qza9xjefl5mttnyt2vnn5mmadjxhe4tjg2aamxk3pmjqwmd9tend2nm47x2jkqsfqnuresg9d92h9srny96r,5000.000000,f
addr1q8g55nlj7ultlnecs3pu5vzrl9qzp2ps36z8a22098pvl77t8q8segqp8upq96u9h4856vdnzjr5rgw908g8sh28uk9qjgjvnc,5000.000000,f
addr1q8g5d28y5ska6j2e48ntxk3gtm3lms3lxtqlyypz9w9jqnszsv6725633cgp235dat3n30wc4cpfc9yrq9j6tr9hrxkqe4sed3,5000.000000,f
addr1q8g5gv3srs8tg9wu0ztnjxahnrsg7xtj9s3u6jpd03jree0xeutgkdnfyscwvq3yhfplkcx0xm6d9g9nx5uwhw3ramyqkmp58u,5000.000000,f
addr1q8g5rla5auvzura5c5fywarsnrf296k0xlydym4wy6f4uulmyw0qd7mcaf7h3qpqdgzlynevqf260gkzv29nyhuqmnaqlj2jlr,5000.000000,f
addr1q8g7hed4dt2jd8jj4ez2vxe0umzx9u7lvzfa70jh9393vw6lg2lmn4lxftaw767d85wlscjte86wd066k8hr2v2d9mks72sa7f,5000.000000,f
addr1q8g7yv7ac4ywcdzull2afh83mj3yk2g640p6fq9nezr9skgepad73k47dvmuumx0afz7tt543la697jk6g3vzrd4mn0q62aa36,5000.000000,f
