source_tip_block,source_tip_epoch,source_tip_time_utc,seed_label,seed_tx_hash,depth,hop_tx_hash,hop_time_utc,dominant_input_lovelace,source_type,dominant_source,source_label,method_note
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,43,e2c2763a4a3d12c74664c6ade51ef0771fa0f4fdc901640a6b8a84c3f139793a,2020-08-08 18:08:11,512574256148516,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,44,321a8f5718f5000013b58fbe5a09c50392ddb416f5bcdbbafb67ba9fecdd6810,2020-08-08 17:44:51,621233868546530,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,45,6ea985b4e11d2915e334568c8c46db5fcc46510f7421ba86af7d00edd33e2f7e,2020-08-08 17:43:31,729893480944544,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,46,917e7845254aeafa456e436b20ce410dc0b4072b107c85671b3210155e8bf8d0,2020-08-08 17:14:31,729893581122558,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,47,be089529ae5ff521ed9f6a6cc311a193572d8b29456a8e0c88a0bec8797e0cdc,2020-08-08 16:52:51,729893681300572,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,48,0371c5056a8061256b3f5bc43115ab0ae6799f584ddd9169054c366430bad693,2020-08-08 16:28:31,838553293698586,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,49,80dc9aac7bdfebd737c15bad5046efe444b0ad1aa7d015d84054e8452ffad791,2020-08-08 15:40:11,838553393876600,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,50,0ef353bdb3ab6209cd1062bb4443ee9d73ee65b1c75f489507ec85d567c1ef7b,2020-08-08 15:38:51,899999670959374,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,51,733aaac665566e9bdfacf4e80c82dc2ef4fbc5fb7e35b5304ed1da42cc825faa,2020-08-08 14:11:31,899999771137388,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,52,02aa49b53189ec98ef365d7c1ec20bd24c310d13528040e0803e347958df16c8,2020-08-08 12:52:31,899999871315402,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,53,b2f10d9f11069043daa82c4bdbe2b9c4e177a23eb097447ff4907d54d2de9271,2020-07-21 22:12:31,899999971493416,address,Ae2tdPwUPEZKZJiWBut9CQkUCD7zwYbTrVMJnvREF1KSRpCA9oc3idjKrXy,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,54,42555801df43afc300b210370967ea40de6826a2f0b1a3dd817f2448c8f7afc5,2020-02-20 23:30:31,900000000000000,address,Ae2tdPwUPEZ34KPqBxpsa3EkcqyH5gJUk62GcrvCCLPuwc4Q5KixcRHDRzL,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,55,1e2290638406c1713b7bf211d7211407651b2279433a3d85c005624b411429e9,2017-12-08 17:11:51,2414658107730384,address,DdzFFzCqrht2WKNEFqHvMSumSQpcnMxcYLNNBXPYXyHpRk9M7PqVjZ5ysYzutnruNubzXak2NxT8UWTFQNzc77uzjQ1GtehBRBdAv7xb,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,56,a7bc5df50f26fae858d9d8b6fcb5d831c88cae3cc7f10fd78ce31a8505ffaa29,2017-12-01 09:31:11,2436992472571630,address,DdzFFzCqrhsecV6grDueeDk4pM6jxwjq2YtTof7r4TBwNdFmbBd5NJ42XWifSDPhSXdfEomShABDnAjpPnv5Sa9CHbf9U9P5p8x4gzdr,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,57,e1e5d9f75ff4892635d460d5bf1c27cb5f92406cda9d664ce18d23600f33b40e,2017-11-30 16:47:11,2437839830742876,address,DdzFFzCqrht9mrPZi5BXeWcMxypLBm9ADRyh47pvkg8VNCGjr5drXiyJZxonNEhrUbZkfbrD3fivYS4x1kwom6EVy8skDh7GgwDrE9tW,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,58,6fc415ff094ba2b6befdec4ed3f8126f18912d51bae67fd5fe09be73be5013de,2017-11-10 14:09:11,2437839930913946,address,DdzFFzCqrhshT1zPHwWLrBhCgawnPZ7DGKYDKp6pwN4MHqtV4KCCCeWBc44k3Q7jvuzY3UL36Zhp6xUEYxthMPV69Ge3QDDF6Xaf8oxB,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,59,9cc04ce112b0297dfc2f2023f007613f613989ee449d29cdc83f48539e5fcd58,2017-10-19 13:59:51,2438839931085192,address,DdzFFzCqrhsnhac5fv3dE6bT2KcqpdWMjBd57etEzYgVKwwoDGWRrBiqVMcvqMuxLL526N3KEbKAoFXVRJaMpwZCj7DE3nn1SJLYooCF,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,60,67e31d02721d2fb645ebd69f2b6a501b8a233e08d4650d25a6674b2e80e9c936,2017-10-18 13:43:31,2443070700486438,address,DdzFFzCqrhsnRxkcmJ1ukkN26iefboWFwKLx95G2bW92mutMGqibYJNYuNgbGppCC32tfqWMa8XpWev9jVXoNUQEQPmcDeRh28UJBXvC,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,61,6577774b38fec7d3d6e98a7a04ced53cb5c79f64ae7b35a3dda045c812c69d19,2017-10-18 13:35:51,2453070700657684,address,DdzFFzCqrhsrbtzv9G1qXfGq5mKVeF6AWg2TcuS3qjfLyhHgVATsP3PeocKqkraN6VwbZrNvN2iHeCd8iESanCP8FQS6BnyaThGjLNEc,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,62,0d94ce298776bd6bf220084d7af093b2d403668a45f55a9c813b2efd0ffd1e10,2017-09-27 16:29:51,2463070700828930,address,DdzFFzCqrht3wEZNURs9U5Qp7HnLoi9Cpao2YzThm88CqvLuP9uTmGzpwQc2e9VSUNGPhR7pAz3g9TtnBx3YoiiJ712Va3dBZNTXkTYT,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,63,fa2d2a70c0b5fd45cb6c3989f02813061f9d27f15f30ecddd38780c59f413c62,2017-09-27 16:20:51,2463071701000000,address,DdzFFzCqrhsytyf2oUxqFNXDX9MfAFBWk9pTBXViZbSwxEi7PYcq9LSjBDcW6BVcA7KxgeixYWospQKn68P9PaviM2FvhTFvsEezT8qg,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,64,0ae3da29711600e94a33fb7441d2e76876a9a1e98b5ebdefbf2e3bc535617616,2017-09-23 21:44:51,2463071701000000,address,Ae2tdPwUPEZKQuZh2UndEoTKEakMYHGNjJVYmNZgJk2qqgHouxDsA5oT83n,,largest-input path; not exclusive provenance
