snapshot_utc,trace_schema,cert_type,root_combo,epoch_no,cert_count,distinct_stake_addresses,distinct_targets
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,280,113,102,49
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,281,80,72,48
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,282,36,34,27
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,283,52,47,42
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,284,58,53,46
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,285,56,52,44
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,286,94,82,57
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,287,83,72,52
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,288,55,51,36
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,289,35,25,25
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,290,31,30,26
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,291,38,36,31
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,292,32,31,29
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,293,33,32,25
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,294,49,42,35
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,295,28,26,22
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,296,25,25,21
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,297,50,49,35
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,298,28,28,21
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,299,21,20,19
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,300,28,26,24
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,301,23,22,19
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,302,19,19,17
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,303,56,51,41
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,304,43,30,26
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,305,41,40,25
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,306,55,48,41
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,307,73,71,52
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,308,49,43,39
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,309,29,26,22
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,310,25,23,23
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,311,24,23,18
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,312,25,24,21
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,313,30,29,25
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,314,20,19,17
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,315,156,134,76
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,316,82,74,47
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,317,27,26,25
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,318,34,31,29
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,319,37,30,25
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,320,28,26,26
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,321,143,128,93
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,322,28,27,24
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,323,47,46,38
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,324,34,32,28
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,325,9,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,326,33,32,23
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,327,28,27,20
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,328,27,24,25
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,329,31,30,25
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,330,21,20,19
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,331,11,11,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,332,11,11,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,333,11,11,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,334,10,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,335,9,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,336,8,8,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,337,7,6,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,338,18,17,14
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,339,11,10,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,340,11,11,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,341,9,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,342,7,6,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,343,6,6,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,344,9,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,345,7,7,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,346,12,11,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,347,8,8,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,348,9,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,349,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,350,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,351,6,6,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,352,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,353,11,9,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,354,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,355,7,6,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,356,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,357,14,14,13
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,358,7,7,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,359,8,8,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,360,10,9,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,361,7,6,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,362,7,7,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,363,8,8,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,364,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,365,11,11,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,366,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,367,6,5,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,368,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,369,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,370,5,5,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,371,7,7,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,372,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,373,7,7,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,374,7,7,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,375,14,13,14
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,376,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,377,14,14,14
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,378,9,9,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,379,8,6,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,380,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,381,8,7,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,382,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,383,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,384,7,7,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,385,6,5,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,386,5,5,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,387,7,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,388,7,7,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,389,7,7,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,390,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,391,9,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,392,18,16,16
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,393,7,7,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,394,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,395,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,396,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,397,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,398,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,399,7,7,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,400,8,8,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,401,4,4,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,402,11,8,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,403,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,404,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,405,7,7,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,406,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,407,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,408,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,409,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,410,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,411,8,8,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,412,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,413,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,414,5,4,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,415,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,416,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,417,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,418,5,5,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,419,5,3,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,420,6,5,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,421,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,422,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,423,9,8,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,424,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,425,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,426,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,427,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,428,3,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,429,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,430,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,431,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,432,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,433,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,434,7,7,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,435,5,3,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,436,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,437,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,438,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,439,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,440,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,441,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,442,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,443,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,444,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,445,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,446,7,6,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,447,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,448,8,8,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,449,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,450,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,451,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,452,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,453,10,9,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,454,8,7,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,455,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,456,3,3,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,457,6,6,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,458,8,8,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,459,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,460,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,461,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,462,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,463,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,464,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,465,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,466,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,467,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,468,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,469,5,4,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,470,9,8,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,471,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,472,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,473,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,474,3,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,475,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,476,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,478,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,479,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,480,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,482,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,483,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,484,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,485,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,486,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,487,2,1,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,488,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,489,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,490,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,491,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,492,5,5,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,493,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,494,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,496,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,497,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,498,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,499,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,500,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,501,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,503,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,504,4,4,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,505,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,506,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,507,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,508,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,509,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,510,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,511,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,512,3,2,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,513,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,514,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,515,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,516,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,517,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,518,8,7,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,519,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,520,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,521,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,522,10,9,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,523,18,16,17
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,524,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,525,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,526,6,5,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,527,6,5,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,528,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,529,8,7,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,530,1,1,1
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,531,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,532,7,6,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,533,4,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,534,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,535,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,536,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,537,5,4,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,538,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,539,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,540,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,541,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,543,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,544,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,545,4,3,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,546,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo,547,1,1,1
