label,role,cip129_id,epoch_no,epoch_start_utc,voting_lovelace,voting_ada
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,578,2025-08-22 21:45:01+00,9232804637113,9232804.637113
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,579,2025-08-27 21:44:51+00,9205042972554,9205042.972554
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,580,2025-09-01 21:44:58+00,9208048328098,9208048.328098
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,581,2025-09-06 21:45:15+00,9161675701397,9161675.701397
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,582,2025-09-11 21:45:08+00,8910595974176,8910595.974176
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,583,2025-09-16 21:44:54+00,7927257043768,7927257.043768
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,584,2025-09-21 21:45:23+00,7930330061730,7930330.061730
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,585,2025-09-26 21:44:57+00,7387310948891,7387310.948891
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,586,2025-10-01 21:45:29+00,5523018844325,5523018.844325
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,587,2025-10-06 21:45:11+00,6108937501100,6108937.501100
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,588,2025-10-11 21:45:16+00,3927766808202,3927766.808202
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,589,2025-10-16 21:45:04+00,4212973309230,4212973.309230
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,590,2025-10-21 21:45:28+00,3759956573458,3759956.573458
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,591,2025-10-26 21:45:30+00,3637120248603,3637120.248603
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,592,2025-10-31 21:45:16+00,3496960815940,3496960.815940
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,593,2025-11-05 21:44:51+00,2755047551162,2755047.551162
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,594,2025-11-10 21:44:57+00,2751631172888,2751631.172888
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,595,2025-11-15 21:44:54+00,2747257897291,2747257.897291
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,596,2025-11-20 21:44:55+00,2325883715152,2325883.715152
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,597,2025-11-25 21:44:51+00,2264824094363,2264824.094363
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,598,2025-11-30 21:45:34+00,2275150589508,2275150.589508
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,599,2025-12-05 21:44:52+00,2283757522640,2283757.522640
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,600,2025-12-10 21:45:01+00,2272285164776,2272285.164776
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,601,2025-12-15 21:44:58+00,2272235939432,2272235.939432
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,602,2025-12-20 21:44:51+00,2269366131467,2269366.131467
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,603,2025-12-25 21:45:03+00,2270236776346,2270236.776346
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,604,2025-12-30 21:44:57+00,2271324287268,2271324.287268
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,605,2026-01-04 21:44:52+00,2270203220431,2270203.220431
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,606,2026-01-09 21:45:21+00,2278080283430,2278080.283430
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,607,2026-01-14 21:45:07+00,2279918820067,2279918.820067
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,608,2026-01-19 21:45:05+00,2278011761022,2278011.761022
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,609,2026-01-24 21:44:56+00,2269242027578,2269242.027578
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,610,2026-01-29 21:44:55+00,2270290129924,2270290.129924
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,611,2026-02-03 21:45:28+00,2177287449299,2177287.449299
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,612,2026-02-08 21:44:55+00,2170021474026,2170021.474026
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,613,2026-02-13 21:44:52+00,2165405960025,2165405.960025
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,614,2026-02-18 21:46:13+00,2162932288394,2162932.288394
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,615,2026-02-23 21:44:53+00,2163066862117,2163066.862117
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,616,2026-02-28 21:45:58+00,2163821230164,2163821.230164
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,617,2026-03-05 21:45:09+00,2160278492098,2160278.492098
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,618,2026-03-10 21:44:57+00,2160947649445,2160947.649445
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,619,2026-03-15 21:44:58+00,2069526958871,2069526.958871
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,620,2026-03-20 21:44:53+00,2796595293915,2796595.293915
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,621,2026-03-25 21:45:07+00,2777520709257,2777520.709257
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,622,2026-03-30 21:44:56+00,2839260644331,2839260.644331
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,623,2026-04-04 21:45:12+00,2508327949843,2508327.949843
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,624,2026-04-09 21:45:39+00,2520307596930,2520307.596930
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,625,2026-04-14 21:45:12+00,2514719951016,2514719.951016
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,626,2026-04-19 21:45:08+00,2510451135897,2510451.135897
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,627,2026-04-24 21:45:22+00,2509705483823,2509705.483823
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,628,2026-04-29 21:45:08+00,2510925213537,2510925.213537
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,629,2026-05-04 21:44:57+00,2507695533054,2507695.533054
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,630,2026-05-09 21:45:19+00,2507792553368,2507792.553368
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,631,2026-05-14 21:44:51+00,2496968497490,2496968.497490
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,632,2026-05-19 21:45:10+00,2493198965100,2493198.965100
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,633,2026-05-24 21:44:52+00,2383803567330,2383803.567330
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,634,2026-05-29 21:44:51+00,2372458081332,2372458.081332
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,635,2026-06-03 21:45:10+00,2377896116411,2377896.116411
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,636,2026-06-08 21:45:43+00,2427905627355,2427905.627355
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,637,2026-06-13 21:44:55+00,2428123842185,2428123.842185
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,638,2026-06-18 21:44:52+00,2445922484173,2445922.484173
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,639,2026-06-23 21:45:00+00,2250972702651,2250972.702651
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,640,2026-06-28 21:44:53+00,2150997773605,2150997.773605
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,641,2026-07-03 21:44:51+00,2118539478515,2118539.478515
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,642,2026-07-08 21:45:16+00,2116450402545,2116450.402545
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,643,2026-07-13 21:45:08+00,2116933880043,2116933.880043
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,644,2026-07-18 21:53:13+00,2036087286366,2036087.286366
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,645,2026-07-23 21:44:58+00,2037035002457,2037035.002457
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,646,2026-07-28 21:44:55+00,2037598321034,2037598.321034
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,647,2026-08-02 21:44:51+00,1957022872222,1957022.872222
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,648,2026-08-07 21:44:53+00,2058580477068,2058580.477068
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,649,2026-08-12 21:46:11+00,2059491437254,2059491.437254
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,541,2025-02-18 21:44:55+00,159839116,159.839116
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,542,2025-02-23 21:45:05+00,1159069682,1159.069682
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,543,2025-02-28 21:45:04+00,11709341823186,11709341.823186
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,544,2025-03-05 21:45:25+00,88371794083491,88371794.083491
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,545,2025-03-10 21:45:09+00,88932961274238,88932961.274238
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,546,2025-03-15 21:44:57+00,90851597483040,90851597.483040
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,547,2025-03-20 21:44:57+00,104902781951558,104902781.951558
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,548,2025-03-25 21:44:58+00,106654103033075,106654103.033075
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,549,2025-03-30 21:44:59+00,106718294296551,106718294.296551
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,550,2025-04-04 21:44:51+00,107115192011083,107115192.011083
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,551,2025-04-09 21:45:18+00,200138384565211,200138384.565211
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,552,2025-04-14 21:45:00+00,305480464588453,305480464.588453
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,553,2025-04-19 21:45:24+00,309494597339942,309494597.339942
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,554,2025-04-24 21:45:15+00,341014399045890,341014399.045890
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,555,2025-04-29 21:45:29+00,342181573978593,342181573.978593
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,556,2025-05-04 21:45:10+00,342598591569807,342598591.569807
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,557,2025-05-09 21:44:57+00,343814076542099,343814076.542099
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,558,2025-05-14 21:45:10+00,347702607578918,347702607.578918
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,559,2025-05-19 21:45:07+00,267592726106816,267592726.106816
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,560,2025-05-24 21:45:03+00,296893649607454,296893649.607454
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,561,2025-05-29 21:45:01+00,276025451273561,276025451.273561
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,562,2025-06-03 21:44:52+00,274519671488055,274519671.488055
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,563,2025-06-08 21:45:28+00,273810660391460,273810660.391460
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,564,2025-06-13 21:45:32+00,333356590262818,333356590.262818
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,565,2025-06-18 21:45:01+00,333846894947309,333846894.947309
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,566,2025-06-23 21:45:23+00,334133843542105,334133843.542105
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,567,2025-06-28 21:45:04+00,333923637326102,333923637.326102
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,568,2025-07-03 21:45:09+00,335182486098051,335182486.098051
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,569,2025-07-08 21:45:05+00,339201045742753,339201045.742753
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,570,2025-07-13 21:45:10+00,338057771555033,338057771.555033
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,571,2025-07-18 21:45:23+00,335769345296131,335769345.296131
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,572,2025-07-23 21:45:06+00,334411970833877,334411970.833877
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,573,2025-07-28 21:45:06+00,334166006703060,334166006.703060
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,574,2025-08-02 21:46:03+00,335900054518039,335900054.518039
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,575,2025-08-07 21:44:51+00,335468462659096,335468462.659096
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,576,2025-08-12 21:45:04+00,335685832720354,335685832.720354
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,577,2025-08-17 21:45:08+00,335528034087125,335528034.087125
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,578,2025-08-22 21:45:01+00,333532796919321,333532796.919321
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,579,2025-08-27 21:44:51+00,338577091706652,338577091.706652
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,580,2025-09-01 21:44:58+00,338591672547541,338591672.547541
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,581,2025-09-06 21:45:15+00,371678627431303,371678627.431303
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,582,2025-09-11 21:45:08+00,336589609165110,336589609.165110
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,583,2025-09-16 21:44:54+00,336424698871450,336424698.871450
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,584,2025-09-21 21:45:23+00,336497588032598,336497588.032598
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,585,2025-09-26 21:44:57+00,337787878511070,337787878.511070
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,586,2025-10-01 21:45:29+00,337948282142130,337948282.142130
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,587,2025-10-06 21:45:11+00,307741580672146,307741580.672146
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,588,2025-10-11 21:45:16+00,306012164719642,306012164.719642
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,589,2025-10-16 21:45:04+00,305791725327504,305791725.327504
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,590,2025-10-21 21:45:28+00,305488875929793,305488875.929793
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,591,2025-10-26 21:45:30+00,305552672398179,305552672.398179
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,592,2025-10-31 21:45:16+00,305600861488114,305600861.488114
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,593,2025-11-05 21:44:51+00,305665216945641,305665216.945641
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,594,2025-11-10 21:44:57+00,303584458704184,303584458.704184
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,595,2025-11-15 21:44:54+00,303689381000133,303689381.000133
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,596,2025-11-20 21:44:55+00,303841157913281,303841157.913281
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,597,2025-11-25 21:44:51+00,302642894679584,302642894.679584
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,598,2025-11-30 21:45:34+00,296945400096457,296945400.096457
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,599,2025-12-05 21:44:52+00,297001886532170,297001886.532170
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,600,2025-12-10 21:45:01+00,297410893750061,297410893.750061
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,601,2025-12-15 21:44:58+00,297507393146176,297507393.146176
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,602,2025-12-20 21:44:51+00,297593519555740,297593519.555740
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,603,2025-12-25 21:45:03+00,297552934344349,297552934.344349
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,604,2025-12-30 21:44:57+00,297617646444025,297617646.444025
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,605,2026-01-04 21:44:52+00,297642309006144,297642309.006144
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,606,2026-01-09 21:45:21+00,297048695459961,297048695.459961
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,607,2026-01-14 21:45:07+00,297173447213828,297173447.213828
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,608,2026-01-19 21:45:05+00,297374712033017,297374712.033017
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,609,2026-01-24 21:44:56+00,297465141422397,297465141.422397
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,610,2026-01-29 21:44:55+00,297223719527914,297223719.527914
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,611,2026-02-03 21:45:28+00,297047405251386,297047405.251386
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,612,2026-02-08 21:44:55+00,297187219241554,297187219.241554
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,613,2026-02-13 21:44:52+00,297615811430409,297615811.430409
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,614,2026-02-18 21:46:13+00,297798832876348,297798832.876348
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,615,2026-02-23 21:44:53+00,297927347453499,297927347.453499
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,616,2026-02-28 21:45:58+00,297934439474706,297934439.474706
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,617,2026-03-05 21:45:09+00,297641950522245,297641950.522245
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,618,2026-03-10 21:44:57+00,298101924939471,298101924.939471
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,619,2026-03-15 21:44:58+00,297703304423236,297703304.423236
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,620,2026-03-20 21:44:53+00,297692596745321,297692596.745321
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,621,2026-03-25 21:45:07+00,297602662175519,297602662.175519
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,622,2026-03-30 21:44:56+00,297712341539145,297712341.539145
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,623,2026-04-04 21:45:12+00,296679960452519,296679960.452519
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,624,2026-04-09 21:45:39+00,296757577773943,296757577.773943
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,625,2026-04-14 21:45:12+00,297432907124526,297432907.124526
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,626,2026-04-19 21:45:08+00,297545530875188,297545530.875188
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,627,2026-04-24 21:45:22+00,297335997799609,297335997.799609
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,628,2026-04-29 21:45:08+00,297637956552102,297637956.552102
emurgo_official,own_drep,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,629,2026-05-04 21:44:57+00,297469946343458,297469946.343458
