snapshot_utc,trace_schema,root_combo,latest_pool_id_bech32,ticker_name,pool_name,dedup_current_utxos,distinct_stake_addresses,dedup_current_lovelace,dedup_current_ada,min_trace_depth,latest_pool_active_epoch
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1l6hkustv67tynh66w46mys94wsxhwddgp28k3r5twwlsv80uw0k,CASCH,Swiss Staking,2,2,2944635059,2944.635059,12,255
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1cc76kmtcpf6vht32ya5ke9er74dnpy4jh5qpy4klqwp87ygdsu6,,,7,6,2939335115,2939.335115,12,317
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool18hzjrr0xhadznttzq0va5vdhz2xyzjrju5ac7ztkwajdg80uvw4,,,11,7,2886793301,2886.793301,11,267
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1n75mtv5qwzquyq2cprnu7yqpnyg4ppagpzvcw6gk2un5vadg48a,,,1,1,2880681563,2880.681563,14,524
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1sks9qwpygf9vmgeuh4n4a3s36k35c3qnz7pd4qqvw5825x62y3y,STEAK,Steak Pool,1,1,2877934741,2877.934741,12,257
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1835qw65tsy3x7mta5dfdmfq4mvqzn9cpvf9keaca0nqgvguk7j5,MS10,Moonstake 10,2,2,2875090002,2875.090002,13,255
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,OYSTR,Oyster Pool | Midnight | Mithril | Rosen Bridge,5,5,2869644943,2869.644943,12,513
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1helzgcd9sjm9xtyh9mw2wy06gekh6r52s6mx987q0p8lvklwura,,,1,1,2868115986,2868.115986,14,329
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,ARTZ,ARTZ Pool,6,1,2855798719,2855.798719,12,227
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool14cautfm2e8jxv79tv59grnryjxs8f2wewz66wup695xgu7wjnvr,,,2,2,2851711141,2851.711141,14,255
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool197rexraxmzk5mv36h2yfy8p4lwxzlqyenjk50r0q8dchz4gp26j,AADA,AirAda,3,3,2822000000,2822.0,13,252
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1dv7s5fn4m9dee8ncvx5hktfmsnx6agydhn798rfdqjazuwr84gc,BOBA,BOBA Stake Pool,5,2,2819600000,2819.6,13,257
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool12h63026uqx73v83zjtw8f07tnq2pmg6jredmqlyjd99tjdlal4w,,,1,1,2811258956,2811.258956,14,266
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,cf,pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,Everstake,2,1,2800064238,2800.064238,13,235
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool19q034g07ka2ltwc3wwjeu79w29nlafc0w2ppne5ppu5wud60rgq,HEDGE,Hedges Stake Pool,2,2,2796825743,2796.825743,14,323
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1uzla0r73fvpnvxr07m98nfzlxcv3q26mkjz00cqjfh7uqsyjkju,1PCT1,"1 Percent Pool #1 (v2)",2,1,2776229479,2776.229479,14,281
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool162g6067hj0z3tyxrn7e0wmcz36yqp6nxu3e4x5ahkwvnygsuwqk,BIZAR,Bizarre Stars,2,2,2775404499,2775.404499,14,256
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1t8gjk7jzvujfv9s8q992e6s7tp8na0q3j62g7s4ppzfmccus4jk,DEAD,[DEAD]POOL,5,3,2775148811,2775.148811,10,315
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1ytszp582dm9u5un6mevt9czgcnuqhflwfr9ly4ukpeqcughryqh,LEGA,LegaSystems,1,1,2762358998,2762.358998,12,257
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1dkww2vlysa8lsnuf5rca979zdsyr3zvt59hu7e420yxfunkka2z,TRUE,TRUE Staking Pool,1,1,2755558045,2755.558045,13,237
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1pclcqwg45da00d4py9qfry3k86w7vkzjgfmvyrpx75g7u8t9nwf,OZZY,Ozzy pool,4,2,2750041762,2750.041762,12,330
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool14ujg8l2x6fm5jm07jd6jftktt35dzsnefl2jmx9d8vr4cxxkt5d,,,3,3,2746601778,2746.601778,14,298
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1p3chxyfv5cfk95hwq5zqjuljrpyk3uk5ua5alpn8rjgkkvvy8ne,IAMX,IAMX - OWN YOUR IDENTITY Pool,9,5,2740126796,2740.126796,11,394
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1cuqnuz57puz2qd3enr9vtkcp7z92ge4h2ks6j8zzknztx3283q7,BRAVE,BraveHeartStakePool,14,5,2732700363,2732.700363,12,586
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1dj4l8qma9zzqqzhsawdkvxrs7qyqyv70kn56ywdqqazscvcqvva,K9K,Chicago Public Pool,2,2,2717338470,2717.33847,12,251
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool15txd36fltfgc63qq0yxtpqt88eu76s0yhugn9a6q7f4zspq6k5f,ARM1,ArmADA StakePool,7,7,2691947289,2691.947289,13,582
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool12hh4dvqyxhlv3lu9mkyvpnskma642fj3zv3s8xlau42ak9m60hf,MANT,MANTIS 1PERCENT TWO,3,3,2685577954,2685.577954,12,258
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,JP5,JAPAN5,2,2,2684790803,2684.790803,14,325
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1u0mc9ywfxl529atxyajuz3pgqnwgnk6w7lejjmjg22ucvn7z9vh,NERD,Nerd Stake Pool,4,4,2671823300,2671.8233,11,366
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1jjry6f6q0swaq457ft9eclaxaskvrxnpj0v3w8edsyfryml3vj6,STACK,ADASTACK,10,3,2670060230,2670.06023,11,448
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1ksfzungz56vxa9sy6hr54v5hf6qx8rmcu6734gqm3qlxucveed6,EUSKL,EUSKL POOL,1,1,2669300000,2669.3,13,254
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,cf+iog,NOT_DELEGATED_OR_NO_STAKE,,,10,1,2636916637,2636.916637,12,
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool128r8qqgl9zgy3ff4759a2qslyauu5takaec3nxx4a6mvj3ys8da,BTCAO,Bitcão Stake Pool,9,9,2633833046,2633.833046,12,273
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1u7mqtde27swkarngjsn5mmw3sy20zavlafgqkmg8qv2n2nwga0l,CFLOW,CashFlow,6,3,2615796056,2615.796056,10,250
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1qqqqrwzy7njvjq9wph7usj5gghm3py9c97688ek8pgc7uem9cfz,FROG2,ADAfrog 2 🐸,5,3,2614072672,2614.072672,13,317
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qlpjsz5j5vqs59cnu09j90agycj2xvrp45sv0v6euujj60up6dw,,,7,1,2596066090,2596.06609,14,306
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1supp67ypelmgzuzqqvarc6czgmg3ggwpnrnfr90xpfcqqf8h05t,1PCT,1 Percent Pool (v1),1,1,2582918000,2582.918,14,289
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1dum9ya0d8dufl3alf4xska5acuq3w4p2a6fu5v50jnh9xzexsxt,ESP,Everest Summit Pool - 0PCT Fee,4,4,2568861390,2568.86139,13,323
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1rtnv5vj0glxu9w2mkl9ptev72enx75gjzdkc8urfhavr5reah0c,,,1,1,2565421000,2565.421,14,592
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1y53awxsm6cmksp8qht8qfq5f5c69t6mrgrdcresk5y0ecv2yj93,RAMEN,RAMEN by 🥝Kiwipool Staking,7,6,2542009889,2542.009889,12,308
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1yrqqa03ea5fdh5hnap99k4actjtj6ypeeauuwrvf8d3zw9ywvye,,,1,1,2518354811,2518.354811,14,413
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1x89ssjp53eczthatft9w74749558nsz3pq5jn056634pgt5m58s,HOPE2,HOPE2,3,2,2514522479,2514.522479,14,250
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1jslaut45plz6ek7grjyzxz6kzgerr7p5204h9sprh3msw6d8yht,,,3,3,2514024863,2514.024863,14,252
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1zfhcfw8c3lg0vh0fy8h4y8e25cm7ter9e6sxqskpq0lzyy2wzvm,GENS3,Genius X 3,4,4,2499590076,2499.590076,13,333
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1nh9j5qucsddxkzn3m4dm4gxkhwtpya4wm4e0ye2u0puaqgkcm65,,,6,1,2497634854,2497.634854,14,306
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1kkmk9dnzrrjtnsejttydecmq63x4dpkln70yfledaednj7mf7rk,LUM,Luminapool,7,2,2483973924,2483.973924,12,576
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1x7j89z3n7y7g8syk06nahcrwkdphhw6dymt8r3gf8ulyksrzh5t,ALLIN,Allincrypto,2,2,2475303344,2475.303344,14,427
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1hv3kxx8fl60hkt3g0hfc37wt6vkt9cl26szxsnrjpjgmv3f247v,,,3,3,2465187524,2465.187524,14,260
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1c7jrfce3zxkk9s9enzpvwj8fuayvx3pdzc2k2es6mrw6gsfcjep,EDEN,Garden Pool Three,6,3,2463413792,2463.413792,14,348
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1cuccvs6vdlrxw67kwvzdx3gcl3ha0402mkhhseqmre7u7vdkwev,ADAGO,ADAGO POOL,8,2,2463407845,2463.407845,13,251
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1zz7x8ergn02chznayj9fjds2gk5q6prmpdr49faspd65kzqsrjs,AUTO,AutoStake I,3,3,2445967923,2445.967923,13,597
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1lvgs6gdcgl3lgcc77wxmuyst8x4h9gxcth07pzry0rfsv5ntl3r,,,1,1,2443266953,2443.266953,14,460
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1qqqqqdk4zhsjuxxd8jyvwncf5eucfskz0xjjj64fdmlgj735lr9,ATADA,ATADA Stakepool in Austria,8,6,2413881864,2413.881864,12,470
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1phdz6sn3xs9fyytvhqpjc945jytmya6j4v8l3v7ksyczzdplawf,DINGO,Stake Dingo,3,2,2412265592,2412.265592,13,252
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1edqwpnln3zr9gj9sfsmyl72pen6hdwev07xgqj7uz5mkjrgfj6h,,,1,1,2412100000,2412.1,14,489
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1fh4sh2telea0tfdy39h0drx6uq566yt9gf24edpz7335sclx39z,CANUK,Cardano Canucks Pool,3,3,2393556300,2393.5563,12,259
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1pk8mzy6c7ef6m3qxc9gg6flec96pcn4sdd6maakkweyf5whuuu7,,,3,3,2375005817,2375.005817,12,256
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1y49e700dnx8lpvznmysgzw203mjq6l7um85ka4ys6x0zcwgs77w,,,4,2,2371484912,2371.484912,13,346
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a,1PCT0,"1 Percent Pool #0 (v1)",1,1,2355502216,2355.502216,14,215
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1svv9st22dywp9exwsltt7cdc4v2dyrf4zls00jesv2lzvpz45jh,SCAR2,SCARdano 2,12,8,2341565587,2341.565587,12,256
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1jp67hct7n86tdkr7qxrfh3q0xl973rl6986aawxkrqz6wq4ymc9,,,2,2,2340645536,2340.645536,14,269
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh,SAKE,SAKE🍶,6,4,2324515095,2324.515095,12,550
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,CCV3,"(Crypto Capital Venture) #Pool4",7,4,2313531344,2313.531344,12,460
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1p8fhygz7ga9hghhwmkr64p3ftn77lxu9nyddvsqszattcdyajc0,SUNNY,"Sunshine Stake Pool #2",3,3,2313109343,2313.109343,12,256
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1caulv7s08g0jnptzdc69qycptacu7fzahny2epzh7sh9vhqz6xz,NUFI1,Nu.Fi & AdaLite 1,2,2,2300637343,2300.637343,13,244
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool16l9ph0cm42qk4h8wqlka3fw7ws7rvnj5n59xzy8ky4l8gnudugk,RKDN,Arcadian Crypto Pool 1,3,1,2286824863,2286.824863,13,268
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1qvhss6kxmtl27nr4ugvypayhvt4a4vzll8p9csdg2v8q7d22llu,ASTRA,Ad Astra Stake Pool,5,5,2283068389,2283.068389,11,327
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1sks9qwpygf9vmgeuh4n4a3s36k35c3qnz7pd4qqvw5825x62y3y,STEAK,Steak Pool,2,2,2272446228,2272.446228,13,391
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1pfprlfz0ywcnewjegazz05ghgcfkvu40v6edsz6yn8w362sdjr8,ADI,Cardanesia,2,2,2262832877,2262.832877,11,460
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1w8ham64lthvzzxzn5hknq4yrj8xt2nark409s2xmntlwvt4ag3r,1PCT7,"1 Percent Pool #7 (v1)",4,2,2254238632,2254.238632,14,316
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1hntu7agmt8u5j9c20ejen7dvq0jfkvkpnul3mrdd8tppqvwfvt2,BLOOM,Bloom Two,4,3,2252752350,2252.75235,13,305
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1a4qtpgce7cu6wzc79fx7qrc3938hkl2gf8c2h5jugvm2gnu86l7,,,1,1,2250364040,2250.36404,14,369
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool125mzd9dmxlkvg0g3fuwl96rxd4jmzha77d9evnetldzl66lvpvz,,,3,2,2233072860,2233.07286,14,267
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1aq2kqdp9xf9w47vttvmqnahwd4scz2qyddsr9l4mfru4qddg3kr,NMKR,NMKR,7,4,2227058259,2227.058259,13,525
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1xxhs2zw5xa4g54d5p62j46nlqzwp8jklqvuv2agjlapwjx9qkg9,SWIM,The Swimming Pool,4,3,2224462746,2224.462746,14,289
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1ynxx88cq0y8vg8yrq3jrw6epm7rq9a8859v34sq9lzjy7ztg90u,EVE,Everstake,7,3,2222754859,2222.754859,13,244
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,BERRY,Berry,3,3,2218232581,2218.232581,12,313
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1zn9hjcmfddhcp2aj9xxuvz7z40rasyatkgavr8ryyz72qdfwtrj,PLUSH,Plush Pool,3,3,2211718715,2211.718715,13,464
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1jg3fmnmc9n52sgzslhhvhye5e3xeqmrwkekdhh82sma47r47zg0,NUFI3,Nu.Fi & AdaLite 3,3,3,2201800000,2201.8,12,283
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1nwddjgvjrke3e2gu6m0a7y04alhgcx4egec6dd9gahr5sz0p5u9,,,3,1,2200309090,2200.30909,14,248
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1cn0dqtplwf67fds40hgkf0u5rm4q4azev5qutmgkw5hdyvue2ue,NEDS2,NEDSCAVE.IO,1,1,2196815764,2196.815764,14,317
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1l37xvdpcl49kr3wscpjp9pr854g06nnjrlndtu3h7k6pvfapgap,,,8,8,2184539563,2184.539563,13,455
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1e98xlcgj80c3rdmm27v5hnvrdtut52e65uk0ema7ctfag596vr2,COSD,Centre for Open Systems Deployment,7,4,2162868274,2162.868274,13,272
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,DIGI4,Digital Fortress,4,4,2161004814,2161.004814,12,387
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1zeya2r53sxmqh2ux3ssfsrqerergnw2hjxmp63r83ntwverpqwm,NICE,NICE rewards for you,2,1,2156666228,2156.666228,11,250
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1stvux7an3kp2p55na0p7eec2e7l66gqcpuc7yu9cx5242g4j2eh,,,1,1,2151816010,2151.81601,14,268
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1js570lkcs6t3pwsj3eda0zz43mc5gm922ae5rdxcfn84gu5uyrg,ASSET,Asset Stake Pool 2% fee,1,1,2150000000,2150.0,13,251
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1dy7tz7eyf2qal2jcns4qwm4xqn34gc4rj9dz34kfs6zuju477k7,CSP,Capital Stake Pool - live long and prosper.,3,2,2143683300,2143.6833,12,251
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1gha260s6hx855p49fc735w78p0kcp4hyxl8glymp5k5muk9jkgm,,,5,5,2117244354,2117.244354,13,282
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool15f9qklmaajysmwx9n3rkgc5s2g3rfffz4x8spnedtzdgq43tpe2,WEQNT,WeQanhet,1,1,2114000000,2114.0,14,243
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1hnp560z9e5acwux8tjguxq36j9r255zuf02u7z2d46dvcf5zhns,LCP,LovelaceCommunityPool,2,1,2107467673,2107.467673,14,533
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool12pk63q22re4up2dg86tyjwthuauqu0ryq3jlxs9v29zk68cpugl,0AKN0,Arkano Pool,6,2,2102400083,2102.400083,13,596
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1ewrm7y47s9hv6hxku9n5gfnsuspymp0qqpwgvgm9rvm37cek2h6,A4G,ADA4Good ❤️ ADA + Save the Children ❤️,1,1,2097899000,2097.899,13,316
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1yd67lvc04eztwrpnefqh3g4dsydmezwgrg6ce4km728v6sg8zwf,FRADA,ADA Made in France,6,3,2091229361,2091.229361,12,459
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,UNDR,Pool Under,4,2,2089260390,2089.26039,13,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1jqw9cv37w0eewvdr36w2kacd2w9wh5uwm2y3vmc0fmdfc0ax26l,LIX,Felix Pham,3,3,2086559103,2086.559103,11,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1258yqnsegc3k7raqcdkxu4893aqexxljflmg9g96yfha2qytayv,1PCT2,"1 Percent Pool #2 (v3)",3,3,2082679238,2082.679238,12,266
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1swe9nsv8lzugakjkfv04dn38scmq48wzynmn0lxasupuzmqcgjm,ADAGE,ADAGE,3,3,2080470373,2080.470373,13,353
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1cc76kmtcpf6vht32ya5ke9er74dnpy4jh5qpy4klqwp87ygdsu6,,,4,4,2071403260,2071.40326,13,292
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1qqq6qqa0hpzvumv5p87ynczfmdj557xuwlc3289ke42g72z7f74,AHL,AHLNET,4,4,2069909217,2069.909217,11,254
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1hfn7yuwfyhmmqe4qpaxfewuly7cnemc6kqkv5npytj9vcrskh6j,AMINT,MaximumMint,9,6,2062842229,2062.842229,12,252
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool19ae6xhzsscypyha0sszv90xwjsh20hxecxjpcqynshfawvwxqnn,GENE,genePool One,1,1,2021108000,2021.108,13,252
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1gtphgrdj8sluxm9e7ca2spcwcq2p0dxj9zf5v0yv3gsagzq704n,ADAFR,ADAFR,3,3,2002996477,2002.996477,14,323
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1fys325gzr7kpcjclyy93sx97nm2y4n8raj3830cyez5pqagkfcg,,,5,4,2001928489,2001.928489,13,299
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1g5gmej3cj67td4pmvmacnls8nuq0gjld2pwfeg3jwpxujdx6lmu,,,1,1,1999000000,1999.0,12,311
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1qqqqzyqf8mlm70883zht60n4q6uqxg4a8x266sewv8ad2grkztl,FROG,ADAfrog 🐸,3,3,1985655669,1985.655669,12,318
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool126f65lklaqw39jgx9wl8klqtx99evewxk0x5yc2jzzp5wfs8fde,,,3,3,1983805563,1983.805563,12,432
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1s79cqtwk5s24lcske704ckx7k2pagn8hc95rxvy3xfda6r62pg9,UK007,Global UK Staking Pool by the Three Lions,2,2,1982758400,1982.7584,12,255
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1w2hc8xqzxpjw7dxwq65krmq79zswvvdmsgs8p04djwt8vm84qmv,,,1,1,1960000000,1960.0,14,284
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1drv9qkh2tgqqucc0jp8cwswpmmkfzdd898ja7ac0uwm9j5d44tq,,,3,3,1956831689,1956.831689,14,260
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool104v7kzpq86r0wnfsz8r7jeld2raap92qq84trjcqk62zyh9akqt,SEAL,adaseal.eu,1,1,1956466539,1956.466539,14,473
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1ksrg8a964464las0ymw88slrwxkychjz9lh09lqltu5m7nw3pq0,,,7,6,1948802750,1948.80275,12,313
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool15wkxegrfflzcyhurrjxsm9ljqtz09xr5rtnqsarnp7hmsz5um3t,STSH1,"Stake Shark #1",11,11,1939440921,1939.440921,12,574
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1u99x2rr6trfznwakv0959llmxmtgc2nvanc067uugl3ejuvvnc8,,,3,3,1928912443,1928.912443,13,315
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool15z87p296y3m7eq8pwuu8qs6h2v4d2ctnx3yd2vqpl6txkkdvl5h,MUEN,"MUEN-StakePool,",1,1,1923824907,1923.824907,13,391
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1tah22gjtc7ntrdezv49hysegcwpzafea35t6f4hn3wr2y4hz3vz,ACL,A CardanoLand pool ACL,1,1,1919200000,1919.2,14,279
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1n940lfxkd7z73qzj5y554yrletrmgg5x2eya9tpglh3uwcqfnud,FUNON,Fun On the Ride - 0% Fees - Only 270 Fixed cost,17,6,1909894244,1909.894244,13,487
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1vfayajkdc0gw876lax5va6ygpfpsd8kz73k4y977emm3clnxlm5,KAYA,0 % fees. Cardano Singapore Pool,1,1,1900200000,1900.2,14,270
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1mvl09pgsejrudghjhq79qurugrvqy3pceznp7f9vz63n7ku7jqx,AMZ1,Amazon Pool 1,1,1,1897100000,1897.1,12,317
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool14pp4yawyt9nqqzles0azyel4smzcy55ath07zzt4pk9pw6t8vwx,,,3,3,1894389229,1894.389229,13,253
