root_seed_id,pool_id_bech32,latest_distinct_stake_addresses_with_current_value,current_lovelace,current_ada
iog,pool1kmsr376syqkluhxvv8k2axugqw7unjmlkwhfxjxtj7cw7qcn0jn,5,85245694524,85245.694524
iog,pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,16,84425857596,84425.857596
iog,pool1mqy259k253xryf4hvdq0n72n2uvadcgp34r0fxwpqzm0z5n0qp6,4,83378040483,83378.040483
iog,pool1fv9f8phzn7hp623ypw6ctf73a98hd7nrh8wm7glpcuhf64856g2,3,79192370765,79192.370765
iog,pool1s79cqtwk5s24lcske704ckx7k2pagn8hc95rxvy3xfda6r62pg9,4,77481236453,77481.236453
iog,pool1c3ecg6h4m73a2mftmdm9mz3gxklxmnzuwzl9e38lzd4y26qcm8a,7,76427843076,76427.843076
iog,pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,17,75158228245,75158.228245
iog,pool1522rtve5zlgnlh3zm5a4mcy3u7gpndg3kkac3xyzxmp6x6weca3,1,75006000000,75006.000000
iog,pool192pfftt48zc4x5aellvpufk6l6zxllpldw0rx82vrhqrqfhhqs2,15,73493933280,73493.933280
iog,pool1j742gcsul7u8c05rsqmkgpkvj5qadj0pew69nctu6crqy9wjjn4,2,71696864297,71696.864297
iog,pool106p2jjwuwagq2as7cdzx4y6cyc2pdj7a3h3vv5cvkvnskegff3w,9,71172557742,71172.557742
iog,pool1xtrwqwu6jn896szjwsyxxjczl6hc9sq4lh5ax68f7dt3gc0y9rx,3,70990166099,70990.166099
iog,pool1qgmwcxs8d8qmr0vtvsqd9u8gugrventh5dcqukmu79e2sgfuu8t,18,70455307737,70455.307737
iog,pool1s3z5qsg75dar26ykyzcz2u8wc2swgq7pyp7f9sdh5n06qh3jhq2,7,70246583160,70246.583160
iog,pool17qvfg2g843gw6lurru282kkex6vp3pyj6zwj99j4u6k7zvmva5a,6,70036171814,70036.171814
iog,pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym,7,69596633221,69596.633221
iog,pool1z7n2ruhmxmv77f6cqhd3wsy6774h2wuay77agxuf2y9mj8q55vw,8,69591144607,69591.144607
iog,pool1ppznyu6qrvlw9uuqa3tslryjd40nh56jyvmaqw6kdf4kzq3y8kh,17,69318164285,69318.164285
iog,pool1tdvqgy6mq7lx7d345e276xmgmhh3s4zj8dzu6xzq5m7rx4tzkg2,5,69137434338,69137.434338
iog,pool1wxn9nsl8rvxa6r8e5eaak0ml6etfxnz2n9vqrmsw5nzgyexgkrn,8,69053671862,69053.671862
iog,pool19w5khsnmu27au0kprw0kjm8jr7knneysj7lfkqvnu66hyz0jxsx,43,67941717074,67941.717074
iog,pool1fxmancs3dmc9l0s7u7zrj8334m9nvzam5t5hnuuf4c7cjr6867m,18,67196987584,67196.987584
iog,pool1jj2hvts3ryffy5txm7w0am3zt7s7sehdf8rrwfesjmr7shv0mgl,4,66824693710,66824.693710
iog,pool1pmm654jfx088td54ekkkd0j28x6r5gnjdhnutzggursrxjnpk2y,7,66086863603,66086.863603
iog,pool1zkdc6ve9nndk7vxnjlalhqt4hr5h8auz5qzjk7lrjrqtv23yuy5,4,65628741773,65628.741773
iog,pool1mc6f3tvzp59yfn2przflkq9q6k00g0hfpyck5t5whjs8qdcjuj3,4,64029132367,64029.132367
iog,pool1t8gjk7jzvujfv9s8q992e6s7tp8na0q3j62g7s4ppzfmccus4jk,8,63475807348,63475.807348
iog,pool1r0sxz0hygfc0266lhdclve6j3cwcwlth6dya6uey65yxjnwm7qc,5,61142028947,61142.028947
iog,pool1ua0lx5ap5tj9f5l7tyjflp766ca5yu93djh5hqvm4e0kjgw5k7v,4,60913064757,60913.064757
iog,pool1qg0g6hv2e50wevkqj34g0cya4f9audctayzp8wqwhxtdjnhn3tt,1,60695350337,60695.350337
iog,pool1gr5pa4shzsyefw445qrpn5pxnuxa8tuev0jquz04acdx6efjpvg,2,60114299443,60114.299443
iog,pool1c55n72ag3tz8g7rntzuu9a86u7eugsy008xl3xsje8kwgvz2vdz,2,60062147193,60062.147193
iog,pool1qqqqrwzy7njvjq9wph7usj5gghm3py9c97688ek8pgc7uem9cfz,7,60014174327,60014.174327
iog,pool1her5uyhxcxeyxws60jrft4kkczc2uxyz3z2sq24582z9kvwsng0,1,60000000000,60000.000000
iog,pool1vc8jp7uagxgh8trzx7r260ndcydz89ges8sws05cyv7jj8q8gqs,8,59869487413,59869.487413
iog,pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,2,59764448000,59764.448000
iog,pool1kjd9ff9u5ytq4atavv2dfsg3pvxqw8d50642pzmpn386zel0ka8,2,58671961534,58671.961534
iog,pool1w6l6rvhxtym5psec3mvgrjlg28d6hrv8g9jjexadzmxfgndfg2f,3,58228118435,58228.118435
iog,pool1q2fh3cl6rx0wv5gry4qx5l4h65qpjf7x99xmq66nqj2fj5g6u9z,4,57037932213,57037.932213
iog,pool1s6x6kltycpxq82hyqhlqllqj3q5l2m8w499gvtu4xrfv29c0q2q,11,55560104233,55560.104233
iog,pool1835qw65tsy3x7mta5dfdmfq4mvqzn9cpvf9keaca0nqgvguk7j5,1,55510493999,55510.493999
iog,pool15mv5w2vvfv2kplkrt40ylylyvdudv5axq5nyw6ln3v0gkd2auew,9,55310873987,55310.873987
iog,pool1tpr44v3pxth9j0ff246dvsryxpanxwx52f024ws3ecvn72sgv55,2,54621524404,54621.524404
iog,pool1a44j6jas4sjhh3qc96r8rmhsdjxjuntuzxr3440jzwjjcysl9ca,5,54012100544,54012.100544
iog,pool1xkwnlr34tjrnkz6u4c0p36cju3xuls4dyynsdkf6cv22ksuhz6q,5,53601135976,53601.135976
iog,pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,2,53460356628,53460.356628
iog,pool1m3h5p82m6v99nda37rmed8vrkqt43e2a8d89k76gw5ets0gdyag,1,52511143245,52511.143245
iog,pool1rct5guwnp6nk9f4ldn5tr3s42j0nm5rxeayv56lxua5ck47ex39,7,52446128286,52446.128286
iog,pool1c0xj2fa97zuz4phld87atg6yphz3hju409fm5xgnwuuvqww25qj,2,52185269800,52185.269800
iog,pool1u0mc9ywfxl529atxyajuz3pgqnwgnk6w7lejjmjg22ucvn7z9vh,7,52158716230,52158.716230
iog,pool17h6slydr6rd9vquqa38p5cf9xqnpc24w6a99rhllcjzljgugx6x,4,52067423355,52067.423355
iog,pool1yq8xwvf856x3nyj348ghhwegwl8ggq87gjlp6wgy9ms9xznny84,1,51381916902,51381.916902
iog,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,17,51172811941,51172.811941
iog,pool1q80jjs53w0fx836n8g38gtdwr8ck5zre3da90peuxn84sj3cu0r,3,50697735218,50697.735218
iog,pool1lhgjma5lejn65er7lxfsqxa0lgcv9r9wrntse9wjm834qp89chh,16,50109777678,50109.777678
iog,pool1l3u6jww4npkx2e0utcsmkhwjjgnp43w62exrqwzm8wudg0457e5,1,50000000000,50000.000000
iog,pool1zzhmjc2emc85m67gtp4qvdzcfqhak0n9m08vqmuq3l42qalr3qw,1,49999356613,49999.356613
iog,pool1hrfv7z55k4m2q6ghemu56r3zkw7dt5wd5xay5yw7an7p7aw33ac,1,49659063163,49659.063163
iog,pool1ell3xjtspzzz4vtsatscan6rheltf7j3hh2s8qsam2h3jvcxzm9,7,48957303940,48957.303940
iog,pool10s6zdzdnncnfc200wnlp9endaeud76v424zdnurx9askwshm02x,1,48694974831,48694.974831
iog,pool1a3u8zuz7fqavxgl48s8k37w8w6njk7zevlzyfjdlzxfexjcue6a,2,48609817102,48609.817102
iog,pool1xfkn3229pxwfmaula9vk9se4ur5x5pvxn78m7j63etgcczdhcs9,2,47929605957,47929.605957
iog,pool1668w66pcrdjmavz0c7vym7s4d3xm7578jy0fqzhk55677t4etud,4,47928709585,47928.709585
iog,pool1pxw4z2m0lmw422hr32dwyy3uz9436g8p7qdmg2sl2w0m5pyk3yn,1,47572054112,47572.054112
iog,pool12yscr8j3zs34ewxrwlk0p2w5uvgcnrzywpp78ddjsj8kxd530f9,3,46845992875,46845.992875
iog,pool1dmpzsnuwxy44ky3dskuhmwpglumy6j0rc5wyfxlu3zym798f79g,6,46595710107,46595.710107
iog,pool1rkz43352y9kmsvzqn3wp08t6qfz64j6at4gtmn74ge0tv7hqdhf,3,45851651654,45851.651654
iog,pool1tnmd6aq6rn3ctyqqqw8csvl5vlqncx3fwaqk8rsxsmqn5v9e28n,1,44999000000,44999.000000
iog,pool1ar6nsa2uzng70uf8fdrttu5jhgxzgu2f4za8h845zr435nfcruw,2,44331778588,44331.778588
iog,pool1nj6ywxadn9uky0fj457pflc5kdq0q3hz5ke6ut3u3at4k6uucv2,1,43774810138,43774.810138
iog,pool1fys325gzr7kpcjclyy93sx97nm2y4n8raj3830cyez5pqagkfcg,3,43067080071,43067.080071
iog,pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,13,42144093454,42144.093454
iog,pool1yl76e0fhq0kcfy2jqs2mt6hl9xeyrnesehqp0p4s896lwv7hrta,3,41934308800,41934.308800
iog,pool1yet04d4ykpp7me8uc2jx2glxrx88kt9uhmv6jeh7xkmtu5zucna,4,41666750000,41666.750000
iog,pool15f9qklmaajysmwx9n3rkgc5s2g3rfffz4x8spnedtzdgq43tpe2,8,41515987832,41515.987832
iog,pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,1,41076040375,41076.040375
iog,pool1wm5quxelvgk8q50jyfznf9asvelp9zf0tk2wu4jazlw9yj4uctw,2,41021397079,41021.397079
iog,pool139q8kztma4y347zvf4je8y3yc7fdf3zhmn6l48qaaflcw630gr7,1,40999000000,40999.000000
iog,pool1j6zqawj6f58lp4p00t26eqe58gxx4pa3cudlzpkv23y92nlxjzd,2,40798442623,40798.442623
iog,pool1fs2m5rmlx66crcwwrrsf2pcxjhvk7kzdurcqusd3v5gm65cufnj,3,40311615162,40311.615162
iog,pool1ezh8sewqgzy7267yvy0jssz8q7amce37x3dhmfl22j8lwz6wjrd,8,40257799736,40257.799736
iog,pool1525d8qqw9cjykckqk9dgz6xmxdevm68zyspz90ac58p4v2gr6zm,2,40007651090,40007.651090
iog,pool1a2gt2mvuf5zvtqlvw2xgks2efze3p4r985ft62q64lua7gx7lal,5,39500395594,39500.395594
iog,pool1qqqqzyqf8mlm70883zht60n4q6uqxg4a8x266sewv8ad2grkztl,10,39321961002,39321.961002
iog,pool1cj2uh0ylps28czcjslnz85v2zyf8mld0w5tuqp3amxk4jjwfkgd,1,39227012333,39227.012333
iog,pool1ljlmfg7p37ysmea9ra5xqwccue203dpj40w6zlzn5r2cvjrf6tw,13,38418177995,38418.177995
iog,pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela,4,38164194292,38164.194292
iog,pool15cy4p3axu0m6sfrmxsp46z5cevx3ruksfwjl48730cgx24j4ydz,3,38105998511,38105.998511
iog,pool1vxvdypctdecvc2j7xu9y8h2fdxvkpjy2pp8luwg2h6dx5jlv0nk,4,37719752533,37719.752533
iog,pool1qq76dtlr0m9g6xlvngzq550j86cgtslphyjffz3pgpn7wazatdc,2,36920129773,36920.129773
iog,pool1h3aejp7fln74mwaraqjn65ve3j5zwqr7wk0pasct87wpkv0aspm,1,36805239288,36805.239288
iog,pool19ht066hngsjfnv3mfsc8u9fgzl4w5qcrmh8l6zppwph6s2t7jn4,5,36792814279,36792.814279
iog,pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,9,36228607884,36228.607884
iog,pool1fyp482ntshhm9zfz4nv7pmsaeakscf5mnuzcxuvtqf6t56fc7l0,18,35822157504,35822.157504
iog,pool1030vz0wxheg0dvarr8hmeavelpszmp52qucs68c7wc9uga6n6e4,3,35798096446,35798.096446
iog,pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,9,35061198448,35061.198448
iog,pool1a6v2wt0m8wjra80zuw00sfdxn4w52cna96gcaglzvred6gnsusx,2,34408569805,34408.569805
iog,pool1pk8mzy6c7ef6m3qxc9gg6flec96pcn4sdd6maakkweyf5whuuu7,9,34261783100,34261.783100
iog,pool19k9grwq9cdswn4k7vxzmwcls24jj3466g4s4xr5vucehcqpslfy,1,33473818483,33473.818483
iog,pool1nhls8e9swnyshldgjknku4npreax075nw0ltrkmrarh4w3skxt9,5,33115255132,33115.255132
iog,pool1hkklrx9ac7w57d79mnv76rxlgq4acg5ecwhyep7k3zn0u5cz2k9,7,33045061582,33045.061582
iog,pool1d76p7zfn2ydq577z4wsvmnl2lx4cxa3s5vplfuhvr8qfw8hd05j,2,32792351238,32792.351238
iog,pool1y53awxsm6cmksp8qht8qfq5f5c69t6mrgrdcresk5y0ecv2yj93,7,32459361091,32459.361091
iog,pool1zk6uxgptztrxxamzd0ugrtu84xg8mjymd2xcdvxqazpruqt9r3x,5,32368431358,32368.431358
iog,pool1p3chxyfv5cfk95hwq5zqjuljrpyk3uk5ua5alpn8rjgkkvvy8ne,2,32217203077,32217.203077
iog,pool1efxh54fk0dj5uu2e4eu08klxl5ys3saphv3kec33kw3xv8738sc,5,32143925638,32143.925638
iog,pool1ahazpr2yz5gljk2m4q8g7wnmq7m2sr9unhdfmr5arhqrjnntwdz,6,32129608676,32129.608676
iog,pool1ev8fwfccn8gr0zcz3uyps0t0mcrefc6s95wjc6aed3ngc86y5rk,5,31893199492,31893.199492
iog,pool1xn63858ej0gcs4tkjm2e3a2fgjrecfxtvzq3465ypl8ywkx7gcv,3,31797104609,31797.104609
iog,pool1aqg6fvhcaulvss2ruvpx6ur9vj7pejvdcxv6xp0qlwuwx94evf0,38,31756187543,31756.187543
iog,pool1vnsfv2qpt5gxte9prupjey8kw7ap7t6c8lc02ks4s3gtqplhgd3,4,31674753089,31674.753089
iog,pool1we0xjccr3vc4ypnmhzsgwp7sxpsytu8dtv0syeqmtrllvcex68q,2,31336954562,31336.954562
iog,pool1pmrgd8snhv0nnj97xcg70nqqhg0v9g3d0e93jl8vn23wxtsxz53,4,31122624890,31122.624890
iog,pool1ddgcpgjcyawxw95se9x8qnc8gxgwjr4fqrk4vk6v9x47s0ggpjp,10,30539287666,30539.287666
iog,pool1dj4l8qma9zzqqzhsawdkvxrs7qyqyv70kn56ywdqqazscvcqvva,5,30019602965,30019.602965
iog,pool1jg3fmnmc9n52sgzslhhvhye5e3xeqmrwkekdhh82sma47r47zg0,8,29486208785,29486.208785
iog,pool1pfprlfz0ywcnewjegazz05ghgcfkvu40v6edsz6yn8w362sdjr8,13,29281083158,29281.083158
iog,pool12jnulzs7j8lsku4r2a7q6tee6tt66872vwhqh8jxvgzn6837jtl,7,29031213359,29031.213359
iog,pool1qqq6qqa0hpzvumv5p87ynczfmdj557xuwlc3289ke42g72z7f74,16,28685016020,28685.016020
iog,pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,31,28574021967,28574.021967
iog,pool1m83drqwlugdt9jn7jkz8hx3pne53acfkd539d9cj8yr92dr4k9y,3,28512846354,28512.846354
iog,pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,8,28396610483,28396.610483
iog,pool1xa5ra6y09xq20hp3msdxxlmtd2gghsz4w2xm6ut5j8f62c7avv8,1,28388014999,28388.014999
iog,pool10capak8jppvj8h46e35xdth6h22pahtr3lcgscrpa06jzv0xn8w,8,27070465756,27070.465756
iog,pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,1,26716725366,26716.725366
iog,pool1swe9nsv8lzugakjkfv04dn38scmq48wzynmn0lxasupuzmqcgjm,8,26683488923,26683.488923
iog,pool1pclcqwg45da00d4py9qfry3k86w7vkzjgfmvyrpx75g7u8t9nwf,6,26610167737,26610.167737
iog,pool1ekhy5xsgjaq38em75vevk8df0k0rljju77tljw288ys5kumqce5,8,26384763718,26384.763718
iog,pool1ayfjmnrv5vg6tfducvysn360re6qfwuv2rhc4ph6jk33ztuxlhq,3,26161946234,26161.946234
iog,pool1h0v99elmvl50rqk778ue6g49r3mtgq3z4draq6pzy0nqv000frd,2,26020995669,26020.995669
iog,pool15nww4436eq733eypdq7vnllsnqyrwftw434xkvpm2mc2kfue2ux,11,25516969089,25516.969089
iog,pool1g0nq3m3fnvd245k4favcvutn09vce0yshg535f68d2xa54vy0cc,3,25242615984,25242.615984
iog,pool1r0dcmvzsldk06yagudxaajqjuzhvwlzcnaclcwtvm8v4qmsn7l0,3,25152288193,25152.288193
iog,pool1djg8jsygtculv3q2qdrxtnpxfq003pdxcvlw2pvfupq7jm5xpgp,4,25107594128,25107.594128
iog,pool1pu5jlj4q9w9jlxeu370a3c9myx47md5j5m2str0naunn2q3lkdy,3,24458828992,24458.828992
iog,pool1supp67ypelmgzuzqqvarc6czgmg3ggwpnrnfr90xpfcqqf8h05t,11,24264944147,24264.944147
iog,pool1j6dh3ynys827j38976q0q3s3c9hpzgx40kjcq4472h6m7d3t0hm,8,24065676619,24065.676619
iog,pool1z5uqdk7dzdxaae5633fqfcu2eqzy3a3rgtuvy087fdld7yws0xt,17,23787739630,23787.739630
iog,pool1fmgus36uc0jf0wlspfvzwfn04mz34kwrensmqgfzkv7t58dejw4,1,23676670900,23676.670900
iog,pool1g8y2gz4sk7xhyaj469jlj3njyu5dlvqa7t7v9c2gk0yc69879z8,5,23406320483,23406.320483
iog,pool1gqgyta9sku3crjzfl9kj7kxsgfkt98y98yeu09kx22zscrezuj7,6,23385238549,23385.238549
iog,pool1rc5a3yqa4w692649vnazcw5h9azeldc3gc6gkdk9ctlnzwsgqtd,1,23012419177,23012.419177
iog,pool1yaa5mte7s5y5gyktj3ccjxkqf9dptpu52x9us2ecmjnqw29ja2v,1,23007441677,23007.441677
iog,pool1lkuwrel3s8er6v0snw69gumsaugydz9n0vl87n7mygh576mwcy0,1,22897535506,22897.535506
iog,pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,2,22869941892,22869.941892
iog,pool1lzupr43772kfux007sdt02vlx7uzmfcplrwmxntdztxmwv9myrj,4,22726474408,22726.474408
iog,pool1cc76kmtcpf6vht32ya5ke9er74dnpy4jh5qpy4klqwp87ygdsu6,15,22358613264,22358.613264
iog,pool18ufrgfgmslekdxnk9v9345qvhrr7vfgzkvneqtwm7unnwaht6ww,1,22313422812,22313.422812
iog,pool12ame5t8hdltyl30npznvhn23kxnvthk82j9p7dr4uew3y92uqes,1,22167284371,22167.284371
iog,pool17dag45ldepvckqdxvvppwdy4w8qczsz0awtutqyj2pzashn3ds2,7,22071893403,22071.893403
iog,pool1wz27a9pvd2jat98s375lxaaj7qxy405km4vzp83wn5vtwp59kvh,11,21733755054,21733.755054
iog,pool1e556526sqwugxwnmeumt9lhj5jukklg8vv3ynk75xt9vs7adr5y,7,21705001919,21705.001919
iog,pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,11,21689467793,21689.467793
iog,pool1qqvukkkfr3ux4qylfkrky23f6trl2l6xjluv36z90ax7gfa8yxt,4,21616433671,21616.433671
iog,pool1q0memmdw4ktr88fkma53tqgkaqeq3wfc476le59rped4cu8tn4h,2,21530216527,21530.216527
iog,pool1n5shd9xdt4s2gm27fxcnuejaqhhmpepn6chw2c82kqnuzdtpsem,1,20904631977,20904.631977
iog,pool17rns3wjyql9jg9xkzw9h88f0kstd693pm6urwxmvejqgsyjw7ta,5,20785069977,20785.069977
iog,pool1el6ze57482qzf830l6h2y9uj0l9fr5g7xzur89d4d806y896vgf,2,20420499570,20420.499570
iog,pool1vafsg5t78rnx3qr3fv7ys9h50pnvxqhd4l8tj629l5zk7tc39ch,7,20301765417,20301.765417
iog,pool1py2uxkvuj926h42s40wxl26dh0ggaq882v4m0hkd99m86vzmwnz,1,20182386686,20182.386686
iog,pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,1,20018473611,20018.473611
iog,pool1pemnlylem2e94xguhd3fytj90848kpv4agvr6rthx2tp58z79ek,2,20018344950,20018.344950
iog,pool16pg8zc9zxxfjksquvjs6ljxuy8ng9xf79ekqekap98a8wjzuttg,1,20000796716,20000.796716
iog,pool13hxlxd6qa68fmfhrvvmasa0mjg30tj9p5v2lmgmgsmrp2rgzkfp,3,19789714182,19789.714182
iog,pool1d04sakv5um2c8yrp3lm9ncncupgl7f7zw0lz2yuz3jrzsxvf42n,1,19745160245,19745.160245
iog,pool1r3ax7pd3cgad5kttench60ttr23kvfpx3vzvd6c3azppgw7q93t,4,19717990989,19717.990989
iog,pool1jxv3my3c70e8pfr0cgm6esatehey2ml3v0qk8x236aw32eu0fcy,2,19503058204,19503.058204
iog,pool1ffrre548h22n68ln29xph3qezrag3z8ad0kg8yzu6epds3qr58k,4,19156908204,19156.908204
iog,pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,1,19128742997,19128.742997
iog,pool1lp9wmr8dkcceta5we999nvlfh9um06cd6sggtt5523eawf7mtg4,1,18892724122,18892.724122
iog,pool1aq2kqdp9xf9w47vttvmqnahwd4scz2qyddsr9l4mfru4qddg3kr,2,18861027003,18861.027003
iog,pool1prc9hna2mgamtspchrygc66s9n4tlkvh39e3t9zccef4kzc3ns2,5,18745320560,18745.320560
iog,pool1s04pdfl3sv5gzuc80322rc4ne0xs7gekux7gtckvvwt7qutjy6w,1,18652161175,18652.161175
iog,pool1k4ejdzlnd83l8f8xm5t0m4uv5q0tzexpm23f6cg7lzzayrquzqw,1,18391996535,18391.996535
iog,pool1ljywsch33t7gaf02aeeqkqpuku0ngpwl9fm04t7u5sl5xyunmgp,6,18266233629,18266.233629
iog,pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,1,18099641738,18099.641738
iog,pool1gsrcrjm6ctkquef6m8jsyvplv0j357hupn92uklqdcm7729ytv6,4,17964471780,17964.471780
iog,pool1a8n7f97dmgtgrnl53exccknjdchqxrr9508hlxlgqp6xvjmzhej,5,17926059659,17926.059659
iog,pool1hqwxta8p0j8ffkyle5mf6yg80tucqzh8q9mszws60xe5ja06nwa,3,17912553841,17912.553841
iog,pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,4,17746832895,17746.832895
iog,pool157e2zadjusu6esf9mmx37nf63ep2gazdeln5mh04ylpcvz59g5c,1,17642270487,17642.270487
iog,pool125kh7e0y9lwya4sz5etmsk7hvga9jtfpuhw00vz9zvk6sh8xh5r,2,16905227871,16905.227871
iog,pool1xrrrr8gldqz8pjxj6j8c638a9py04xuv66kfgn2dlsx9g52te0t,2,16862190033,16862.190033
iog,pool1429egqgv60r3nxlp6cvs08qcffv7duddjvyjd0pt6wzhj7akda8,6,16761390982,16761.390982
iog,pool1svv9st22dywp9exwsltt7cdc4v2dyrf4zls00jesv2lzvpz45jh,7,16723887925,16723.887925
iog,pool15pmdr6nw3g6mmt7regefp2lrx3njah0gpwsnqm794c4wsr23062,4,16704275720,16704.275720
iog,pool1ykwcqf7r8mj9fmprr9f3y62ftsrlalxm22j383gfpav76ddrc25,1,16455527000,16455.527000
iog,pool1qqq0c53vaf5ju0n3fvujmyxwca0yhp65930evw9lngmr5705csz,4,15689169142,15689.169142
iog,pool1t847w2hfv33qrra7q33nzq8epvcxv6ydshcq7w7j23c87xv2c2k,2,15538280226,15538.280226
iog,pool1k6knum588fm9fe5tmljeytyx65rv6h5jn8au824t86zt62nyd9e,4,15520092591,15520.092591
iog,pool1aj697twgk5kt7c6kjtkpwejqqhljvf3hzsmsamswzy42v24cw5h,1,15436707655,15436.707655
iog,pool1d3gckjrphwytzw2uavgkxskwe08msumzsfj4lxnpcnpks3zjml3,4,15404211180,15404.211180
iog,pool1qqmvjqwzcg3p0x89a9hd6lgwvqq8wy2w6mcx0csaxq4x6xz7qyn,7,15400814149,15400.814149
iog,pool1cq25dmlt5974x8tqg3e4dlzvrxefcce2atpnwlfp7ad5ugec9fp,1,15349372907,15349.372907
iog,pool1n4fq4gw6snzqjep3pylj8dc6aaa4xgn78gl58k360dqdw6a58g8,1,15196000000,15196.000000
iog,pool1q5za50d3sr707xkmjtyrs0v76ezxyj8g8uhggfk0wfl77aufd9k,3,15173108402,15173.108402
iog,pool1jqw9cv37w0eewvdr36w2kacd2w9wh5uwm2y3vmc0fmdfc0ax26l,6,14937363291,14937.363291
iog,pool1g5gmej3cj67td4pmvmacnls8nuq0gjld2pwfeg3jwpxujdx6lmu,7,14783405948,14783.405948
iog,pool1p8fhygz7ga9hghhwmkr64p3ftn77lxu9nyddvsqszattcdyajc0,6,14735680288,14735.680288
iog,pool15j6hdfel6c6zcr8gu39qgp5xkrs264yn9hm8ynhaydjtxvmznxq,7,14655412807,14655.412807
iog,pool1rq6c8ntlsh2xl3le0utg4fpxqhag7fdlpzdykcld7dh9gtz8fxt,1,14613360395,14613.360395
iog,pool1lhvpgr8lhsf6h03v9zqxm74pa63rdxx4yuvkqfw4tv9fua8t37a,1,14599926690,14599.926690
iog,pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs,3,14338673955,14338.673955
iog,pool1zht8n9qyssc4y2vrqap8acn6jf6jpqktq3tnlu0mkhq5vm8sv2x,1,14238321272,14238.321272
iog,pool13pt7us94nw782t5v4d89sz8zqn8hcn8r8r7hhph5mvxvvp3c76v,7,14075256247,14075.256247
iog,pool1cjz6kg9a8ug9uk0nc59q60a67c2628ms58rd98gq587jwa2x5qt,4,13888669774,13888.669774
iog,pool1helzgcd9sjm9xtyh9mw2wy06gekh6r52s6mx987q0p8lvklwura,2,13826797088,13826.797088
iog,pool1dmqzwuql5mylffvn7ln3pr9j7kh4gdsssrmma5wgx56f6rtyf42,6,13295706138,13295.706138
iog,pool1c2wa8326fulnkq42uerra78pue48pdwsqru2dhp5xrhsgzqmlsc,1,12730439000,12730.439000
iog,pool1ydz2znwyh3409v55r3psgc70w2ykvqjkkagx3f5ep96vgp0vlmr,1,12681355161,12681.355161
iog,pool145dkdplkqke4g0unzkjljeh2wr797d08k2jv822rhmmc68xak38,1,12634975651,12634.975651
iog,pool158ag8p06qm4apd750ekep6een9cdldqsq434ll2mp0ykgunmguy,1,12623363000,12623.363000
iog,pool1pf6yhzdr9vpct5rc3dtwersl4lyuglp80l4jc67kf2qj29xjg2u,3,12595449327,12595.449327
iog,pool1g6g2d09le8hd6nv9jhyavewdnw8tu0ndst4lqysd00ru24cav0a,5,12589394764,12589.394764
iog,pool1u0u2s080a5plun4acn6s70xa3q98ct7skt88l7w6nnwwyl9ecym,1,12280847337,12280.847337
iog,pool13l9hxj5dke9yd8xrxtfdkxgppj4wdyy52k99jded9f4kv5ce7al,2,12207478872,12207.478872
iog,pool1kchver88u3kygsak8wgll7htr8uxn5v35lfrsyy842nkscrzyvj,4,12054546086,12054.546086
iog,pool1kcnh9avc9jgelajcja7y6wsvjdaulkqj02azcszjvm3pwmksr0l,1,12003000000,12003.000000
iog,pool1etfar35l4tf6vam3gvqf5dnaq7levz32vgw4p00jzk7q7twg2te,1,11999000000,11999.000000
iog,pool1twd9vvegn3fqq0f4n08p3aml2ud8q87njs49900rycj4sr5hhcy,5,11963981207,11963.981207
iog,pool1fxlf6mqxeuptm7ztwdpp2zdwm7tsfcy3fweu7euyf6aduuh6u42,4,11962684960,11962.684960
iog,pool1v4xevkf7fx08pzy7atsk59dds6p0sdyl6xmhwf4mh79x6l5p6kx,5,11767503602,11767.503602
