feeder_address,untagged_creator_count,total_feeder_ada,first_creator_epoch,last_creator_epoch,exchange_entities,exchange_likelihoods,exchange_categories
Ae2tdPwUPEZJWdndRuNKxPmYVibkVd7hvmVUjLwhxSRdQAcP9bbvsF81cQ3,1,2525.400000,222,222,,,
Ae2tdPwUPEZ4umUNiPiHxpqVanoVmdHawSd7XMnukwef9aNY3aHjgvZeNCe,1,2520.985366,244,244,,,
Ae2tdPwUPEZ7eJ58fDp91ZC5Wo7F8A1FeCxLwrgP4E7Pjy3tHLmyUNrBDf9,1,2518.407960,217,217,,,
Ae2tdPwUPEZJ7R6WevGXHnvAKEuNdbsH2iF6BtXAe4EqaVj6wx3Euk8QXij,1,2503.092649,244,244,,,
Ae2tdPwUPEZKGPVYa6zMH8bLURSbbAyZ7ZrEukf8qdp9xqmry66aXnW9qnj,1,2502.157047,213,213,,,
Ae2tdPwUPEZ8odoxLSv7Z9VfHwzrFnJwgiaRDSeRkm4qZHhxnvtTp91VaZq,1,2501.754232,243,243,,,
Ae2tdPwUPEYw3om7HFJyL2hsggCu25tbqoVk3NNzDJMVA2SShcXVWQAGtSU,1,2500.000000,244,244,,,
Ae2tdPwUPEZ8NmzmiEYfaSCJw1rDmbsGBgTwkkgM9n8us92iG1P6rH9V3S4,1,2500.000000,224,224,,,
Ae2tdPwUPEZ8mENbGyaydPhasn3quFuw1hUF6fLtZ1BWxP56copae6Y8hv6,1,2500.000000,246,246,,,
Ae2tdPwUPEZHee5QyEFN78L7oUn5h9ucZrgmiH4E6hCPpr3J4wu9K1tgbMe,1,2500.000000,203,203,,,
DdzFFzCqrhsukNxw3XUKdvT1K59AgTUwxqzij2jmbM87eq9cSz9ReK8Tacx6esDitd6S2YjHSVXZaqUPMnSXRHRKdRBXosQyERWy7Svb,1,2500.000000,227,227,,,
Ae2tdPwUPEZLE5sjybPeGUCmSTWkxXGhFw43R5c2No6YwEnDWeErZDtDzAG,1,2499.811806,217,217,,,
Ae2tdPwUPEYxBtMTfN4i1iUWksYhbGykuKnhwqf5Nj1Lu1dFgrFQaWfaVCv,1,2499.000000,244,244,,,
Ae2tdPwUPEZBQZfUyatRAacNkxhcorE4saPfHueABn4jkg66tHWSX7DT3qu,1,2499.000000,248,248,,,
Ae2tdPwUPEYxHw7XU3AvRzBcBEAfjpSFH2czP8p28cAdcRFX7FDUxoPcYp5,1,2417.878700,242,242,,,
Ae2tdPwUPEZDtpRVrL3Ur2TGfeFMsnRwqHj9UrVpMVLSdA6bnBAt4EZZfj8,1,2406.100000,244,244,,,
Ae2tdPwUPEZC42JCmAhFZ79ZuEiF1jER6FriJ1BWwDt37LvajWRm6uSu8Fm,1,2397.599000,242,242,,,
Ae2tdPwUPEZKEpi2ZoAziHLYM9pfmvHjK258GgQpQiQomxxfqxy3wxjJh5z,1,2385.000000,244,244,,,
Ae2tdPwUPEZM3WBegqSo3FDnE6ZUCxpddWY8SicdrM5GH1YjG9gYVajWHXd,1,2365.095240,232,232,,,
Ae2tdPwUPEZ7ccSoikYjsZ1C1UiyKaccxnHTzmSKY7wyTAHz37u1DSDgDUv,1,2346.601210,200,200,,,
Ae2tdPwUPEZ6dZLQaMiQKr8njGwWBnpgf5JA83rzBdXRagi5efa6RMSGf9P,1,2345.500000,244,244,,,
Ae2tdPwUPEZFZgm69gxsucVR6jwUBxVx13nBWD4bYXWBcR4N5ZBpfrjiXno,1,2333.046609,248,248,,,
Ae2tdPwUPEZMLSceWibVC9AVV7PNDULMdjWx8ANy97UxMZQm6oH4qcHunL7,1,2324.412425,233,233,,,
DdzFFzCqrhsxpj68X9VQMvmgqMboT97tyx6pz6G8QhvnGbqfnTFJKgeLp6hfNDDAVzn4w7yhYDmnWidZWTr9wYsSLfvY3CnWz8paTv3h,1,2324.342000,227,227,,,
Ae2tdPwUPEZ4r31uV7nY8RQGYVp7HBR4QqfpBX3CC93uhG6aBnJ2mEw9sHZ,1,2302.436260,245,245,,,
Ae2tdPwUPEYxVn4Qsgvm7DQvfKpxPLbySP18Tuefvx2brNPK7K8SHZtbas6,1,2301.000000,229,229,,,
Ae2tdPwUPEZHYwdZnzz7SMSPVhat55J2qsJXGEcWz5LhhgqgqKXsApfi1TU,1,2295.329000,248,248,,,
Ae2tdPwUPEZFo3VGargXR7TfZk5U74Jdck7pAe7rhGe93N7nvLAjXJdLwWn,1,2277.022444,245,245,,,
Ae2tdPwUPEZ8btgRHT39gVAecEHQ6i6cVK7uQh3DFEx8KD1V5mZmCsJXkxg,1,2275.714177,232,232,,,
Ae2tdPwUPEYw3WnJyHVZ7sqmJ3EFk4zkPLPnVHJRjngAyiG7Z3Yj7XJMWmj,1,2224.000000,221,221,,,
Ae2tdPwUPEZ1QAdyucBwgcfDNGerchse1yd5YrGoAqrzDjj7TtUqDRk3Gfo,1,2218.746700,240,240,,,
Ae2tdPwUPEZGp8PAMqcfSbXs62PU1gGqNYvRVRVqVyfRPCLkB3dvu5aQhZf,1,2209.600000,246,246,,,
Ae2tdPwUPEZLhQNQFp1GpXhZHQmGNqeEuCMm2oVfSLXe5thSzcgYKiayT8V,1,2209.476700,249,249,,,
Ae2tdPwUPEZ4jurhwLZCfC1s76JarwPzbeEGbKTwJAFFeyQmAKCovDVzcES,1,2191.914076,248,248,,,
Ae2tdPwUPEZE4G6Y87C5DHbVrLgATRwBTLVzE5jhoStckKGkA7LVYXaUNak,1,2188.314576,226,226,,,
Ae2tdPwUPEZJPhL34qa6ExQc3UhZQmSQoqcsxfr4qNxSGhbPh6jYDdYaU1q,1,2180.909630,234,234,,,
Ae2tdPwUPEYyS99mY2Hskv4jioZGiETwrhrBcbSnAX9aqZb19atgQ6p2Pjp,1,2175.378100,244,244,,,
Ae2tdPwUPEZGqqzcYnP3gPemvugL3Bd5rigf94UmHGohhTFvuuFMyevSryG,1,2171.609739,234,234,,,
Ae2tdPwUPEZ3FJiZqSn76CMfChcXJWQCpAqJDikPZnMUQvtyLZjZ7uT9NEY,1,2138.933800,244,244,,,
Ae2tdPwUPEZ8WK9VHYiKc1qbpMKdqQynS8cHKCy2UZiDodmBi5YNJL9JJ44,1,2135.000000,243,243,,,
Ae2tdPwUPEZDifgSPBwRhCMdfydirhsqfNXbX7nw68z9RxtoVxJQ4Y3qhk1,1,2134.412212,247,247,,,
Ae2tdPwUPEYycNoexMLwfVSRFZGy6RJiEANZmHkv4aDGP6YYvCrBhgHPM4e,1,2127.869000,211,211,,,
Ae2tdPwUPEZ6TTmd2Cp5VszDX9ENR2zv2d6LURAkzpFoa2DfRzhzGNA4ECw,1,2127.166000,247,247,,,
Ae2tdPwUPEZ35MWjw1uBrUZh1w2eeQg1EsUhhKLahoJtq7powdADfZ7Cnf8,1,2117.712443,239,239,,,
Ae2tdPwUPEZM27DHb25U8L6Qx4rSP1coFv8ZKkLfASsxBiZRFZXq9MRrtdX,1,2109.957559,249,249,,,
Ae2tdPwUPEZJaaHTW9GxtDxbuS1gTzMZWs4i2sWgMZQc2Ux1oKTA7rSQHJA,1,2108.625529,210,210,,,
Ae2tdPwUPEZ6E7KP57L9YTxY2rEP7e6CYw7Vbot7QChvw5wo9XZVdwBPfek,1,2107.700000,243,243,,,
Ae2tdPwUPEZ5E2ea1TXofcVcUE9ou4YvTKynK8pq2bbYHzmbUEjSq4G9xne,1,2088.257266,244,244,,,
Ae2tdPwUPEZCDFiRom6LHxFSq3fBEbC9KRZxmpG6Wi3gaAuj7wu7wdSv4Wd,1,2075.855776,245,245,,,
Ae2tdPwUPEZMj4SU23X4RtSR7s4zritL91Eszw9cXwrhpomXGaaTnJHxxyT,1,2070.612510,245,245,,,
Ae2tdPwUPEZMrfdymFj3zCkS3kqcixCm9QsD6VNjQ9uFkHBzGCs1x6QCf3C,1,2069.562000,242,242,,,
Ae2tdPwUPEZFQ9RsTEmDCak5LBBHq2RXzfSNMGbwZDJisP9t54Air74B4S5,1,2065.000005,242,242,,,
Ae2tdPwUPEZK1LvB1vnoDGRk4oZNXhyyXY9zcK5kxrUd3qND6upng9bGGjQ,1,2063.000000,245,245,,,
Ae2tdPwUPEZ9shBJUuH9yoC5Zcv8QeBDT9BmDLyz55YajJZoFfLXL5dmHMi,1,2059.009866,244,244,,,
Ae2tdPwUPEZMzBKFAoRqcDUmAtVBLX68h2snRteSWCfJ53LEvuzt2RohjHZ,1,2055.531088,244,244,,,
Ae2tdPwUPEZG8sYEf3Vz94WKnChtXZsuiTsUqStGtizPoivPTWUT5FpaE6w,1,2053.040700,248,248,,,
Ae2tdPwUPEZ4ajSKNyD7JabDkg71DtiSVXHtjQZ3Jpi5jX9nZyYqpCKiuCW,1,2050.000000,246,246,,,
Ae2tdPwUPEZ8wznWo4YtxNNR7ZzxduMyCEEbTW1YqdsV6kj7Zwk9RMKKVVj,1,2050.000000,249,249,,,
Ae2tdPwUPEZ8cQhdmh6vzmKrPaGREmhdYFB3gtkk7gCDaTZMScHPi56Mtce,1,2046.697747,246,246,,,
Ae2tdPwUPEZDZg8yVYrZ4DbbwFZpvNf8P3q6nttVLCjosxLhH6mpsJCFXhN,1,2020.000000,207,207,,,
Ae2tdPwUPEZC4d8zsZPJjV4cCstJQRV9EkU57pL1d6KVv9CTugZPH4Uy4CV,1,2017.831165,246,246,,,
Ae2tdPwUPEZJ3UUGGSkTBHmvuc3mbvnWiCDQyoa27iqFdi8uU24AErt5hva,1,2017.016624,220,220,,,
Ae2tdPwUPEYxrLEbweeQizkdyp9aDT5ZwZYLHGMgQgKNvaNxKgCK7cqX6BA,1,2014.043051,248,248,,,
Ae2tdPwUPEZ8pvWg1vPojoiT4njc1vo1biNt5jwHEezDrziEbtDmQufSoFd,1,2010.800000,240,240,,,
Ae2tdPwUPEYxWsx1iy8TgTknnP2p1rZcwRmdt9JakGHaLLLRSZRNF53Fh4E,1,2000.000000,246,246,,,
Ae2tdPwUPEZ28cqEQxMH9za2ACxcpLzu3SsQFnmzQGbHUgRVuqU4ZkcVVRv,1,2000.000000,249,249,,,
Ae2tdPwUPEZBXC2vV7Ln4dQq2hTKMobzZNqJyC7nZHmskJbi8ecHtJa1tWY,1,2000.000000,244,244,,,
Ae2tdPwUPEZC8jTWkqXH25J9vGWi7yvkubgeDkgGD5LEVYhaAhZnGbCQyH5,1,2000.000000,246,246,,,
Ae2tdPwUPEZKWRwhi3roFcKZfs739bBUkipcLCejzveaXmoqo4WVn4z4ipg,1,2000.000000,217,217,,,
Ae2tdPwUPEZCq3eGKtHtM8MscAMrw6RUTGMXPnmB3xRA4tRe4mFANgagdyX,1,1999.463000,229,229,,,
Ae2tdPwUPEZ8FX1F6SmTt7aCkMFJzBrr5wB4HaRYYDa8LGsX3nWjcdrbsnC,1,1999.005000,220,220,,,
Ae2tdPwUPEYwLZKvyrkLADms9BPHhw76922C2B65WJj7AFtNSp5HRmwrcGP,1,1999.000000,232,232,,,
Ae2tdPwUPEZK74oRZCan2snqps5DdTPteN9GLzSjmEx857c8DgVPzC11meK,1,1999.000000,248,248,,,
Ae2tdPwUPEZKnJRZr7egDxiKRdxbE91QZetyZeVqH87wRvLoSjqeBCxcoQF,1,1999.000000,238,238,,,
Ae2tdPwUPEZ4Hf4aKA4wxvMQYpULEsJ3JmH4zBTornTNuXJNwhhAsHyUfuZ,1,1997.000000,244,244,,,
Ae2tdPwUPEYyLWy1vCUnACXowNfcThHunEFAvpojDxusWnD8iHuHMtfMx6f,1,1990.841635,244,244,,,
Ae2tdPwUPEZFJSHnSuFJ9eky6sHaRxPggJd8KWDY9WVpqgNpcyW1ubqkwJP,1,1989.735491,248,248,,,
Ae2tdPwUPEZLiygvy8dgZXzYb3D3GXoNiF1mZpiZgPJGmtetzY7uN4wEd2k,1,1985.786225,239,239,,,
Ae2tdPwUPEZ9JMRf9bt1XnCDPfu22wEixAPr5Dm3qmiDR8nwUiFwUsP91tc,1,1979.813681,244,244,,,
Ae2tdPwUPEZBCDURkLKYupsNesGoPjfSVwqguH3NdqipuJuv3QqT5qfuZH7,1,1979.615000,237,237,,,
Ae2tdPwUPEZ56qnbFRst2DbRQff5EEFocmkzieJEwtvSWaDvBJL1WoVkros,1,1978.090947,238,238,,,
Ae2tdPwUPEYyEAVQB8Nef8KeFtKgsvobr7ETCpNDvb7BqZRGEDfSLtC4mQW,1,1969.000000,243,243,,,
Ae2tdPwUPEZ2nd2UP77e4N6pGHePKrcHKB5JeCEjNhyxyRwpFzwYmsb1awx,1,1959.588630,230,230,,,
Ae2tdPwUPEZ5sEr6eQJmRfUm8GDwbj2wUTGQCvVY1fQxn33uf5kaPTkfZ6n,1,1948.900000,244,244,,,
Ae2tdPwUPEZ9ssfar2dwgtcRkmrZRWxSoGhDboL4LQjppg7DCXJ32dDW8Rk,1,1948.000000,248,248,,,
Ae2tdPwUPEZ7T6M3bLEzW6sgNrZHRZwZW1MZEnCs2afBhncdoLHZ3BRXAZz,1,1942.055000,242,242,,,
Ae2tdPwUPEZB65Wg7rEpGDpa2nMsYP8XwpBEXPr6GPwNU3vcUMyLVeTk6Fw,1,1939.100000,248,248,,,
Ae2tdPwUPEZ58h2uULrrt1WJrSvav1RdhSmFAzz4UD4qieyWXYnNF5aLwEN,1,1938.059000,242,242,,,
Ae2tdPwUPEYwchZNVZJG8NNHnuTimSyUuByLFGrTQVHLbrDK29qGy8XJG7F,1,1922.800000,240,240,,,
DdzFFzCqrhswVpUzvN6t9aTwMW657mxY3oGCJ19eN4S5n6aRmayEvTfofFYYXmUN9bYNvcQKdfrLo72XrzDiEEuevt6nSbHTaMAa6ya5,1,1916.160000,227,227,,,
Ae2tdPwUPEZ235ZkPRiLDBrMFTS5zKvCbQBw9gxQZQLWMBno4ey2kx1D3KX,1,1915.761794,232,232,,,
Ae2tdPwUPEYzzFauDfB1bxBTmwctAQE6JbyLnjudBXX9eeKSiJHCAGFvoGP,1,1900.000000,246,246,,,
Ae2tdPwUPEZMCegTNQAHYoXqfYrdRJUtDetRPVGPT4UpKrbCoyS99NisQeD,1,1891.136966,247,247,,,
Ae2tdPwUPEZ2cVSoEpRUBqtvT7JDkJw7zzE9wDgbCnPvr1a9Wy5TCnMZQom,1,1890.000000,245,245,,,
Ae2tdPwUPEZ4GEyJ4bqu1ciWmMdjDAxrXJ9bjBy4UabmZ6AKSLZwtTCdWA7,1,1862.100000,242,242,,,
Ae2tdPwUPEZ8NxUhoab6pVoXNDnLPUz4miaQNLxCstfMv5i7E9MvweKuNfM,1,1849.800000,215,215,,,
Ae2tdPwUPEZ4dkwo1YyByTnEWWJmRLzudpTWCNyQPr58XmXG8uNSRdiNuYH,1,1848.061166,242,242,,,
Ae2tdPwUPEYxbCVvakHiF3du8eejd9v6WnqFBhDnaP2A7TqX6TcRo1fExfW,1,1825.835027,240,240,,,
Ae2tdPwUPEZ7YHrn8NKgNaU755KwURUQFihHrBw5dSyLwQth4EpuYG5LejZ,1,1816.000000,246,246,,,
Ae2tdPwUPEYzJzJ7TVx4Scfkc4cBdncRAg6pKz525aQ32XT3CKwU9DzEDQJ,1,1815.000000,246,246,,,
Ae2tdPwUPEZGxz9fTBqcEnHraV2V9Rk94n17Q8aw1wxbACFYNAs2HGuRLab,1,1811.391787,248,248,,,
Ae2tdPwUPEYyyn7G1GL2ay9AGbMsDyGfwEvR2WAk8TMv5BZMrHkhD8PyzQb,1,1807.822865,211,211,,,
Ae2tdPwUPEZ95g4WihY27TwoAzP5xjKvsnzMKn5hzk244hGixdTWB41CLfw,1,1795.000000,247,247,,,
Ae2tdPwUPEZL3pUMCqwAg7vXTHJ9oe763frZHgx58EF3xLB2khS4D3a5vSe,1,1795.000000,244,244,,,
Ae2tdPwUPEZL3RWXm2jKUg6D61nHFAR24gbBpFzp65S2D7jvYwsQ2Shiwqc,1,1780.692500,236,236,,,
Ae2tdPwUPEZDzRuyaqNq2Zm6HBkxe5cD4ZHYSfcr4Hc2KdBc83yx6sdAAqC,1,1780.400000,243,243,,,
Ae2tdPwUPEZ1K7hyjhedgH1YAje1ixEFqWcaEy1KD1nzheH1eLHvNcboB6m,1,1774.545114,242,242,,,
Ae2tdPwUPEZGYt4EiVdVSMhkjf3w57NLPz3qiWsttotHMgzZvMdYAPyEqFp,1,1750.668120,197,197,,,
Ae2tdPwUPEZ3CzBNQRQR4MX6uoDuSWoDUcXBhoP6WSn6CFbatwL8aWGHmPZ,1,1747.835027,248,248,,,
Ae2tdPwUPEZ6QXCXxPPiNkahSCJMmBUfjmKZKm1jddP1La9F4sebRD9hh2x,1,1741.009261,239,239,,,
Ae2tdPwUPEZHKGSQxJjUrLVNUfASpMAMhF88KvXMtj4VjVAMcfuXLfMpvCC,1,1736.501000,239,239,,,
Ae2tdPwUPEZG82bPNjxjez2gHbVsTHBXJ1WrEAYzpjUnw2s2bhRZEjpiVJM,1,1725.000000,247,247,,,
Ae2tdPwUPEZCkEkuBSWNWpntrhv8v3oE64dgsbV5sPv9C9imAvSkszs1eTQ,1,1724.000000,247,247,,,
Ae2tdPwUPEZHs53quKPCUs2BWk7o5TvZLPToZGcGLt5YrmkF6fT7pbxXbTq,1,1707.459448,211,211,,,
Ae2tdPwUPEYzbxfyVrmMySYswsnFWVK9rF3wCYNrd6e7DYW4orZUGkPfCJh,1,1699.797500,240,240,,,
Ae2tdPwUPEZHjiK9oD7pikezdt1fZYbs3Vk2qdmbCrz4dMCw8BLq91RKo1i,1,1699.461000,230,230,,,
Ae2tdPwUPEZL1w265YcpYZ6jPx48d4QbSZSV1pkAjvBKwTHMc8JPyRgPwTd,1,1689.405900,232,232,,,
Ae2tdPwUPEYzenEPuJfePM46xqezSjCG6cLU7BtbhgWo5bFhqM9v7CtBE77,1,1682.000000,248,248,,,
Ae2tdPwUPEZMjKhmVuRSAWu2gSFdfAUH1RSf4cvbuMjS9Lr5YRdg8zPrwvB,1,1675.000000,239,239,,,
Ae2tdPwUPEZB64VZdsGA9nvoV9KwXa1Bd8Yg2TwdbWZGae2Qb7UX1qCiAv2,1,1658.434656,239,239,,,
Ae2tdPwUPEZBEuFAR35NCMSLcfvFB8EECA9GuCj3g84pgJwDCf1to7Mp5s6,1,1650.000000,249,249,,,
Ae2tdPwUPEZGsYwaA3kjuStt8V8dhQL8Ja5L4wgQnazhtaAszpUEGhrFA2n,1,1646.400000,244,244,,,
Ae2tdPwUPEZL7PLGFzWwDxyR7ygsxrG369ETEsggJwzMxCMRFRrtPEdkT8o,1,1645.414200,244,244,,,
Ae2tdPwUPEZBCmhPpq5dzUqjwnRdpLLifqcsgGFP37h3F5cj3izbvTVUBRD,1,1644.757939,249,249,,,
Ae2tdPwUPEYywvBsPMyDKfMicNqbTBFsyKkckHqdiERZpvwHbxMy9K7NLWM,1,1637.800000,221,221,,,
Ae2tdPwUPEZHV8XMs6GuApvB8ExK1PwVTtXZGojTuL1NNxSn1gG2HtVMF3f,1,1634.398408,240,240,,,
Ae2tdPwUPEZDKJAfsqNZAdURZq9xYXczmDoZLQvooQST7DXYLQ29Yqa4yoR,1,1626.100000,223,223,,,
Ae2tdPwUPEYzc879E2EyBTrctbg8m6r4vgpZgTrAD36cLY51UiZ9QHUhq41,1,1609.806800,243,243,,,
Ae2tdPwUPEZ2YvKKn4nEH8bWftk2k12ygvtoifF6eTWkPPaF2nvXqBgb5q9,1,1604.440178,246,246,IOG,NOT_EXCHANGE,BYRON_DORMANT
Ae2tdPwUPEZ8SBeZxed9kLMYmXwrQKDaRrgoWjmMoJmNaVg4CQKQT54oQz5,1,1600.000000,242,242,,,
Ae2tdPwUPEYx3bddrpCPSygoP2izrBFxn2unmjQsTD3yjYn1vrezggLNSps,1,1598.498900,243,243,,,
Ae2tdPwUPEZAMbun1bfGmoJLvmgNonPt7vX8rZjMD4bxM8xEspWohPzAX1v,1,1593.028027,242,242,,,
Ae2tdPwUPEZE7chncJg8LUby5TUmEnQvL9AvkZiUZURTPgkdd3ZypGtqFFB,1,1589.000000,239,239,,,
Ae2tdPwUPEZ2NjpzQLGtNoQ2FMk7jJnBoRxsafdp67vtdza2AdG3wpWtBnf,1,1585.214859,242,242,,,
Ae2tdPwUPEZAEijNSo7TYfx5TxM9xVCS6cDjrpwTpWqtGc6nLGvQjgXq6Tn,1,1580.100000,240,240,,,
Ae2tdPwUPEZ3b6LDVeRhxBs3taWRJCEFAYo9Cp2xFwyPAvENZaFT5HGJStP,1,1577.420000,246,246,,,
Ae2tdPwUPEYwN6j5AkMvtvDoH1vvc1v66SEZpmuaHknYGFy2eT9rt9ibVtm,1,1575.700000,244,244,,,
Ae2tdPwUPEZ92dor3iurTNNzRYXr2T69kMPQPKvMoVFe4U2XkU7AAiC6Lim,1,1543.987648,246,246,,,
Ae2tdPwUPEZ8v2D52u1QS3GoiwCABbL1SpEWxRJq2cigKVpZkSZwhzEi7zm,1,1531.815300,238,238,,,
Ae2tdPwUPEZJArRTMhWTmMTVcSe3ur11HxGFmvpt3Cr521dNKq9csZUC3jz,1,1529.821767,239,239,,,
Ae2tdPwUPEZCZV5JZY6bzzvDt1vSoGCSVjY9FQfccLFQ7wrMeE3kmNWCaf2,1,1527.515300,247,247,,,
Ae2tdPwUPEZ5Qi9QEDJ3vHcddRYYE3kzRzYTrYUAxwMLb92oHaGvSLuCk8C,1,1523.573656,230,230,,,
Ae2tdPwUPEZ8hUqgqk6YnYhg629YSb5Y6UNxYgCQrVaA43Q3JjMFPEvEhuQ,1,1513.283268,248,248,,,
Ae2tdPwUPEZCBd3RX5JPkHmgNG2RWBEfA8Vf7hHi5QdzUeA7NBxB14k9Gr3,1,1507.100000,242,242,IOG,NOT_EXCHANGE,BYRON_DORMANT
Ae2tdPwUPEYzrmG61bWiK522Ma8cWC29DfbYEPUcWVj4N9Skcd4d7NZFsJJ,1,1500.000000,246,246,,,
Ae2tdPwUPEZ1uW9tq1BC4fSvHjxjCfQkMt6jYp9G5deZMMTbXhcCUWuJgfh,1,1500.000000,246,246,,,
Ae2tdPwUPEZ6E7itGg9xonvvSY2AdPWjNLt9NYzFxG93faX5pi9inUPifT8,1,1498.628943,248,248,,,
Ae2tdPwUPEZFDukLT7zn2d3MeU5rU9EpJsc8tiCBrBn5qAJzdSVUBagEgZR,1,1498.400000,238,238,,,
Ae2tdPwUPEYzAckRE6s4bxyN5U5jx3miaCjJTqowSBBpYPwe9GmjASPra1T,1,1496.000000,224,224,,,
Ae2tdPwUPEZ9gm2WHGbp4JBzyWuVRvea9X3sTvh84YMK8VDXzZbschay7CS,1,1489.821767,244,244,,,
Ae2tdPwUPEYw9oLzeWyZk25khwaJVpZqSVk4uuGpxNw9FenjhZQJFZAiVaR,1,1489.300000,242,242,,,
Ae2tdPwUPEYyYKtoMekwLNeYyfyQ6YKCMNAs5UrDeJoKKD6yrfzN3QVghPG,1,1489.000000,214,214,,,
Ae2tdPwUPEZGSkGvfwgoEzbSRGwJiU5fhAWVUGR4tybu7ndf9ywfBZnxkXA,1,1487.193271,248,248,,,
Ae2tdPwUPEZA9y4WhvN8NmmHJ6ggB7EMsM7HfUkUnoKKkLHGXVQMD8fHZwt,1,1479.100000,237,237,,,
Ae2tdPwUPEYxuHfAN5FwWLh4yqBDhfMobFVV3RAPD2vkXiHsF9a7n7NQX7Z,1,1464.900000,230,230,,,
Ae2tdPwUPEZ4VET1M2f1eAxivECvScjiiF3b1GH9GV7vVF3ZK9yyGZUvLw1,1,1461.604000,239,239,,,
Ae2tdPwUPEZK7Z1HdLyHYDnkYU7YRN85YL9MZYKHGfFUvho3gTWDdCHNtZh,1,1451.675960,246,246,,,
Ae2tdPwUPEYyAkhbbnhFUqnqaXHyMZeLyuLdM4nwuEniMDyzyjPABZezMqt,1,1446.446881,233,233,,,
Ae2tdPwUPEZMGs8DzSyBioiyQSiMFEFSb7xSfBtG4KVJpk8sNerZ9bcr6Cb,1,1446.140068,244,244,,,
Ae2tdPwUPEZ4MeW2UXXKXV6arFWbs5FnjPaXUQ7z4KMR1zYWqx6jLjE872M,1,1435.850000,247,247,,,
Ae2tdPwUPEZ7KeQcrVGw8vmJC2RS6LJJbJC3npZEBx48MoFBBspnBW67xmR,1,1430.766800,244,244,,,
Ae2tdPwUPEZ6DAqDsyqbkvNPgtkvfG5rDiVsZpM5wUjz6G2HTjA4CpcXvmg,1,1425.562000,247,247,,,
Ae2tdPwUPEZLeE4sKTZkZi8tmoiRLBL7u99MAhVdccukqCk32UeNwzsReuX,1,1416.041722,242,242,,,
Ae2tdPwUPEZMfUuCdFGcWBBUCgo2EDE2QQFPp2qWWvDrs75R116yMspRXot,1,1414.796295,249,249,,,
Ae2tdPwUPEZDCoSy8uhe3aLLmpf8rnNd95LMTHrMR9P5nJh5btwo4UNg5Ru,1,1408.046075,237,237,,,
Ae2tdPwUPEZGP8Do7F6XBvsxFYemHcJgoy5nED2DBqaVSYXANzk1kXkXx89,1,1400.243934,244,244,,,
Ae2tdPwUPEZ9NJfTjDSupZvykHR5ykYrgHxzT4C6atPWp2oXCZAgWb6E6F6,1,1399.000000,239,239,,,
Ae2tdPwUPEYy3JQxVDodPXQz4mZbQqxjC8yu56pB4NP7KptzVXLaSM63ySX,1,1393.605696,248,248,,,
Ae2tdPwUPEZBDwGEHF8ToyFX35RXPdDPDZMonQsdEF6bvT6XiQHivVsH2aj,1,1372.000000,248,248,,,
DdzFFzCqrhsh11okEKrpKBZSZPtw9raZBNNyZFzynMVshRbjnkwaEeZCEytiT589kWSfXmAm13Pz6kUgVvjsFZMJAQu36UiXYcoBLvoo,1,1366.262000,227,227,,,
Ae2tdPwUPEZM1Tqt3rVnYbEScwBB4E7bUjyQwDfFHSSBFwhAnEssPhw5hQK,1,1365.000000,197,197,,,
Ae2tdPwUPEZ1fbkb9tExJj5JC6uNd1ZedZ5abXYRkVH73DAhvmFcv9hhjPq,1,1364.995567,244,244,,,
Ae2tdPwUPEZ66a4kcgFZzpH5mJv86Pc36X3gyqQF7FpFBAZnbf72D4GTdBE,1,1364.810000,231,231,,,
Ae2tdPwUPEZMeXEhBeH99D3Qr2ZoPJLxQycrJQwWiNMxshC7GvFXhzLwCs2,1,1361.160000,244,244,,,
Ae2tdPwUPEZAqtoeyNMuvfAbsNcGT59bYnqeGgLoj58Vv6EAkJL6UdHRSvA,1,1360.666855,245,245,,,
Ae2tdPwUPEZHdwwQH28zot5iKhYg4mYkVCxKqivP6qoNd5r9ztHucNGQg2z,1,1360.370279,248,248,,,
Ae2tdPwUPEYwzodACA5XdCZkE5Whpv3E6RvW5G4KSB9WNUfh58q1c9T3kVF,1,1353.674000,248,248,,,
Ae2tdPwUPEZ9xmHEfCMmHxKdfJMUuHBgrLEdtbkr4fqpqqoEqwuRnxoGbnC,1,1350.406676,248,248,,,
Ae2tdPwUPEZ8cmmKi2ip7TAQ8XcZqwPbpr15EpBxSi4W5uNyXs3L8usRF1b,1,1330.935900,248,248,,,
Ae2tdPwUPEZ5H7d1iLwX6K5eSmwMFzQbGFAs8TunP5Ygp38zHnfRKuwdcqB,1,1329.763200,244,244,,,
Ae2tdPwUPEZ4tjVst5cF5FoAKZSxwPxkk6TKmatSF9JQgFw7TH9GqbWjxtn,1,1328.673216,248,248,,,
Ae2tdPwUPEZBYKLQwLPezwAWm5gSfK9iqYkzebr1cGgzKUQ1TAXiknGJ4JW,1,1328.000000,243,243,,,
Ae2tdPwUPEZJPYVGLByE7K6mturvWGDPuoYn3vZpBNioYL5pxNv11hhC24b,1,1322.825839,246,246,,,
Ae2tdPwUPEZ9voxamDSkxEMM5Em8RcUkTZpYyAbpTc76YTwBZJggYCjCUho,1,1315.682000,240,240,,,
Ae2tdPwUPEZMrGDMmZcrHq7y4Fkso3Dnc3mbyQ6v9FD5wA8U6foAMnJfMuc,1,1312.109253,213,213,,,
