stake_address,overlap_type,emurgo_outputs,emurgo2_outputs,emurgo_ada,emurgo2_ada
stake1uxxfvrdh2kxjesk9nlajrd8vahjnj9lucz9058p2pqac4lcfrq4yt,BOTH_EMURGO_SEEDS,19,19,337098.358568000000,337098.358568000000
stake1u907m66smf4lefjzgp7v7zzmjpjeljrvdm5vttv6nulm0asv2de62,BOTH_EMURGO_SEEDS,2,2,335731.011780000000,335731.011780000000
stake1uxfs02dz97cf9nwatntx669pvplj074u753la7wshgex5lcs0z5m4,BOTH_EMURGO_SEEDS,1,1,328999.000000000000,328999.000000000000
stake1u8kpvn65hxz9rngxhrjvce8f69gnmlfhxm2myxakrq3tssqd76lyg,BOTH_EMURGO_SEEDS,2,2,326901.006781000000,326901.006781000000
stake1uywggp4w366zjeglzuqz5r6x37jxvjwkcem2hadhljaawsqzzrhhn,BOTH_EMURGO_SEEDS,10,10,315738.700248000000,315738.700248000000
stake1u9yzvplxaazej7acg7mhcwd7zfy24chn8vk7h577p33jj3s0f4ec3,BOTH_EMURGO_SEEDS,1,1,312689.656227000000,312689.656227000000
stake1u9k8jpe2agwva7857hldkwfu0wjeeugghg0svrys7h0rk9c9kcf5g,BOTH_EMURGO_SEEDS,3,3,308778.212238000000,308778.212238000000
stake1u8kk3uyd79x57vsrdexhxsnwu8uw3yh9r6q5xawrm0q5quspxtpcw,BOTH_EMURGO_SEEDS,16,16,301999.643363000000,301999.643363000000
stake1u86v9n39x7qz6mxurqzmsqm5vn5h6sd76d6tu0psmx0ltygvqput2,BOTH_EMURGO_SEEDS,14,14,301981.973128000000,301981.973128000000
stake1uxsjcjkxxrfa3w7ys3c49wfu0ccn33e2tssvrv4z4m4cy9sja460f,BOTH_EMURGO_SEEDS,1,1,300199.786200000000,300199.786200000000
stake1uxhu4ud3wggp5vt9hgy244rq8y86frg3z23xgxkuq7zf0hszyhflt,BOTH_EMURGO_SEEDS,1,1,300100.000000000000,300100.000000000000
stake1u9vqn5fanwrmcjqdh5atzjlzvky4znppadnn44flnf0jycc52k3ng,BOTH_EMURGO_SEEDS,1,1,300009.000000000000,300009.000000000000
stake1uygzj7lj2uqgxer9eh65mgey9dp6qfvuxd9l7nu6am8jwyspzspzz,BOTH_EMURGO_SEEDS,1,1,300000.000000000000,300000.000000000000
stake1uykexyygp8s5anzz29ap7hnt2n0m8wekahqfvqns8nhemrgttm7la,BOTH_EMURGO_SEEDS,1,1,300000.000000000000,300000.000000000000
stake1u9ysqqq7c8c2ulrxd2ls9ujp68duwndt4kcdtmka367ev0c6d8qk4,BOTH_EMURGO_SEEDS,4,4,298090.955859000000,298090.955859000000
stake1u8gje5ststxl3vr6spx995rkv8gkq4pkssff5gmdgfwgh7c94h20p,BOTH_EMURGO_SEEDS,1,1,296917.226389000000,296917.226389000000
stake1ux7wd8gvc8w42pgaxujquuhq9qcswjur0alp3qr8e0ccsdgdvhhmd,BOTH_EMURGO_SEEDS,1,1,296783.341869000000,296783.341869000000
stake1u8g3744h343k0g7drx7ymspyptjf80h5w0f5ycmeqpyq6yqg5pt00,BOTH_EMURGO_SEEDS,10,10,290822.151695000000,290822.151695000000
stake1uywsppv6nxgnqjtz2674supef63q7qnyy5pcdw75mxkywhcsuvsrr,BOTH_EMURGO_SEEDS,2,2,288850.430642000000,288850.430642000000
stake1u8m4te3qdheqwm0ur4zsle8p9yrsctwmkdjqz0f7mwn5d9qem5w90,BOTH_EMURGO_SEEDS,3,3,288053.500093000000,288053.500093000000
stake1u9ht274042r56es5eu6f02ldqh2gn9356xuygje9w8nnezs8437l3,BOTH_EMURGO_SEEDS,6,6,279085.376989000000,279085.376989000000
stake1u875rru87rufsz4w9gqhet9kdls7yld09pt6txz9frfcqrgwqq7ld,BOTH_EMURGO_SEEDS,1,1,267376.328962000000,267376.328962000000
stake1u996gle9hypf9galk4f8dme9vhkfnzny58vclmwuvadlmxcy86pd4,BOTH_EMURGO_SEEDS,4,4,266597.188280000000,266597.188280000000
stake1uxnekxje5fvgazhhx40rgduxsqwtprs7xhf6s7n5w4wglncxkesyx,BOTH_EMURGO_SEEDS,20,20,266256.083514000000,266256.083514000000
stake1uxx8utlq85ljlg30upcx6vqu86gflts4y7gnnwzshzj6skqgkjnph,BOTH_EMURGO_SEEDS,1,1,265489.000000000000,265489.000000000000
stake1uygzx6rrthlfcemzrfzkychcnsege85gs0r47e2t3mynvrsg83m36,BOTH_EMURGO_SEEDS,1,1,262446.694264000000,262446.694264000000
stake1u9rkmy8n36au7h9wf0q3jx25hpk504829gueexczhhphcccg9gfv9,BOTH_EMURGO_SEEDS,6,6,257496.194529000000,257496.194529000000
stake1uygt5wkzp256sf8g757rgmjufgsaxn6847rydt3uz3z0q3q3kmv8r,BOTH_EMURGO_SEEDS,7,7,256274.999109000000,256274.999109000000
stake1u8ateh6pywvzmynzyhuthjcape7f2uea075z49sy9er9hhckgumyy,BOTH_EMURGO_SEEDS,3,3,254185.153127000000,254185.153127000000
stake1uyqy50k48n4mhg86r6gs90qxpng7g3h9s853e4l2pkw76zq7zh7m5,BOTH_EMURGO_SEEDS,5,5,251835.174951000000,251835.174951000000
stake1u94jujkf49rcm5vvu3v9ewf3xpp5f4jczu4vvgd2nzktr0sua0yfs,BOTH_EMURGO_SEEDS,2,2,251000.000000000000,251000.000000000000
stake1u8udsh0wnxll526udr2ezs3avjcfgzmwl3m8e228z0hmerg45a2pn,BOTH_EMURGO_SEEDS,1,1,250000.000000000000,250000.000000000000
stake1uys5gtarryjpnsm46xmexxqxu3rw5g4cz922jj23ftwdlvq5wl6s2,BOTH_EMURGO_SEEDS,17,17,242938.100525000000,242938.100525000000
stake1u9vdj4d0tql4errcjc0s70egq4064ve7rfqwu30qd3ftnvcgtcgwr,BOTH_EMURGO_SEEDS,26,26,240664.107577000000,240664.107577000000
stake1u972pdkj7n6yucceldf6zqnl03rewtezc544rett3ftkw2gfaan7w,BOTH_EMURGO_SEEDS,4,4,240001.956740000000,240001.956740000000
stake1u8zwq8k97pfudtcc0qlhaal2jn538qrjwgj4zx9s7xr8hlc32wr4c,BOTH_EMURGO_SEEDS,2,2,239992.482641000000,239992.482641000000
stake1ux9m69v4ldh4g37x2md4jzd0sdsfv6g0gv5sp28jxry3lxsatcmtc,BOTH_EMURGO_SEEDS,25,25,225738.877299000000,225738.877299000000
stake1uyp5pelmfr64wu2yuluxxct4d0x6z6fqx6lse8yneksm9lqudr6y3,BOTH_EMURGO_SEEDS,1,1,221800.000000000000,221800.000000000000
stake1u9qqzsccy7e76wr6c5hudxgf9n29wn28dg4a8uqmaj495ps0vatex,BOTH_EMURGO_SEEDS,1,1,221000.000000000000,221000.000000000000
stake1uxffkw23969d86yxv35ayz35rsqcmkez98frxxsx25gtx8s5d8jvg,BOTH_EMURGO_SEEDS,2,2,218013.498384000000,218013.498384000000
stake1ux7pwlrgfcz7xy74kyytwjswdzn6e7cm24uadjtjc8gvjgqpv82ps,BOTH_EMURGO_SEEDS,7,7,217547.815883000000,217547.815883000000
stake1ux8ykzfh9qrfumzqjmsgxx3h4un77w59v4p5c8jsyzh6zqqa4prmn,BOTH_EMURGO_SEEDS,47,47,216716.136223000000,216716.136223000000
stake1u84sthpt2xecrkrcfl9rc9xg7p2s9zhet2z8d6zd7dxcpvcrd6cy3,BOTH_EMURGO_SEEDS,1,1,215506.276040000000,215506.276040000000
stake1ux4d9hqzn4xl7tv5kjtqpj79hfshtq52yf25076zel84ykczcg94j,BOTH_EMURGO_SEEDS,2,2,214099.817360000000,214099.817360000000
stake1uxwvtwxdejumpsr4lvmpsleaaw35jw84n6lhkxfjtxjjqzc5y288m,BOTH_EMURGO_SEEDS,1,1,213670.488779000000,213670.488779000000
stake1u88f3dhlc3adpqqc0hkm26jcwhlwdt6hsyd48rz8vmxye3q3a5k69,BOTH_EMURGO_SEEDS,1,1,211889.620593000000,211889.620593000000
stake1u8d085w7tcrkmu3le7spgaatph5xjf6zuaqdu60fe26knsgysxm7d,BOTH_EMURGO_SEEDS,1,1,208806.322999000000,208806.322999000000
stake1u8pps4w3rg0a8z3njltpetsadv46nvd5cg9axfyhnssx6dqdmecfe,BOTH_EMURGO_SEEDS,7,7,207898.383210000000,207898.383210000000
stake1u8a645zkr8lvn8gkjtf6z404ey3lmxma63pzlner50mhh6qkhr522,BOTH_EMURGO_SEEDS,1,1,207499.400000000000,207499.400000000000
stake1uypczexaxnq5pavagfy380syh368cguy7m3whku7swdugjq93v5mf,BOTH_EMURGO_SEEDS,2,2,205685.811269000000,205685.811269000000
stake1u88cqy6mzq6np8676k5na3jtp6caqrxxhjes4un60wkqunqvm4kru,BOTH_EMURGO_SEEDS,2,2,205517.824643000000,205517.824643000000
stake1uyj2e47y0xaeqeru9k9cq2syayff9t30nny3c4vx23ck7wcry0urc,BOTH_EMURGO_SEEDS,13,13,205487.962869000000,205487.962869000000
stake1uxyx6z83mgnd5v9ayfl0u8x9ha5t3xsxghg973pxn3cltxcle45ye,BOTH_EMURGO_SEEDS,1,1,203209.186652000000,203209.186652000000
stake1u9vjl4dfflx2wtr53fnjzg4qlk04smfefn7cy9mqfpn7m5qmwy2u2,BOTH_EMURGO_SEEDS,1,1,201095.503786000000,201095.503786000000
stake1u828dqqx5d2yhq9hpcp60zl6xzdf8pv5eg95w0t5e7p2p0gxm6u3m,BOTH_EMURGO_SEEDS,44,44,200588.461807000000,200588.461807000000
stake1uxwslr8cp9r29yr0rvkprp8kp065awmumw3y5y0445gv4asp0cy4x,BOTH_EMURGO_SEEDS,18,18,200106.999486000000,200106.999486000000
stake1u9xf76csg258t6s2ytdjmnu4xh9dnp3v9fuxav94wtft3eqlxrgfk,BOTH_EMURGO_SEEDS,1,1,200005.007000000000,200005.007000000000
stake1u8marecv66c4aw5lkkcld29uuduj42vvnll9vqzqnttd5cq5dmhg8,BOTH_EMURGO_SEEDS,12,12,199999.693347000000,199999.693347000000
stake1ux53tufc246sgw2nclj3gwprx8j9n9uwq2mpdhksvkttxrqt0hl2a,BOTH_EMURGO_SEEDS,3,3,199999.000000000000,199999.000000000000
stake1u8tqxhg0uz9tn7607k3kqlv7zvwsnjqync74pxvwsn6g5zq80lzle,BOTH_EMURGO_SEEDS,2,2,199797.827063000000,199797.827063000000
stake1uyacr3k7hmuxjv87r7mv8lxj0cma3ncck62kzkvmd54lm7ghcemyu,BOTH_EMURGO_SEEDS,4,4,198308.495937000000,198308.495937000000
stake1uxdrktcmueny7w3n7e40690yhegu6ak4dqsudqqlk3qf6vgxtyhc2,BOTH_EMURGO_SEEDS,4,4,196778.729355000000,196778.729355000000
stake1u86yjz6hswheadnak39h90cf70jnkux7l0qfrfkpg25yjdgwjd3fh,BOTH_EMURGO_SEEDS,11,11,195114.619991000000,195114.619991000000
stake1uxf8lruhanr7ayg2z3dnuhmc5jshr67g40pnvs0yacqa60q6859xq,BOTH_EMURGO_SEEDS,1,1,194999.000000000000,194999.000000000000
stake1u846ammq305d92esmu37cnv37pdrwlujphltmv5gdtdrnhc6xpsav,BOTH_EMURGO_SEEDS,1,1,194150.000000000000,194150.000000000000
stake1u80pfeak2qpe82ktjtrft3eff48sjsezcph5xv86c0g4pfq25kwm8,BOTH_EMURGO_SEEDS,1,1,191816.249466000000,191816.249466000000
stake1u8u58505wvg7gcwkrkjy2rf3vllz8k5qr0z7ts3a98e4dyqctv0lf,BOTH_EMURGO_SEEDS,1,1,188860.284912000000,188860.284912000000
stake1u92u6cn74agl0tg8fe8vlu04j8lpv8j2ttnt3fd5pwr8ynshhm8j0,BOTH_EMURGO_SEEDS,1,1,185999.000000000000,185999.000000000000
stake1uyrf0qkatmmja3leq074jt6zp7fy9ws2kulkr34zrphmfuscypt02,BOTH_EMURGO_SEEDS,1,1,185439.000000000000,185439.000000000000
stake1u9vtcu7fv3vz795dgm0akmlwfnfghfssm5fuz3u5rc9jlyqsmaqve,BOTH_EMURGO_SEEDS,1,1,185000.000000000000,185000.000000000000
stake1uxh6fr6hlhknncnegp9kmpxmwzdvlew99e5rsrh9j7rma5cj76ucs,BOTH_EMURGO_SEEDS,6,6,182895.699507000000,182895.699507000000
stake1uxc8w6vtcx8c5huz0905ue9u2hz6yhd0xsjcw7aml27w4pq76u94v,BOTH_EMURGO_SEEDS,2,2,182349.831375000000,182349.831375000000
stake1u9vlad0fq9m20vay02d4xc028kvqhpah760eyl33jxz2cgcwkjqvr,BOTH_EMURGO_SEEDS,1,1,180306.510000000000,180306.510000000000
stake1uyr7azc8juxh40rqcmvwhv9xn7nufrxe4kmtue4u95jzhagqpvk0p,BOTH_EMURGO_SEEDS,10,10,180265.586704000000,180265.586704000000
stake1uxmcpq47pmnlr438n9tranmjmvgveeuapnsm50vmet774hq6lwmdp,BOTH_EMURGO_SEEDS,1,1,180000.000000000000,180000.000000000000
stake1u9px3vd4xl49gaxzf5sz044qt2f8w3lardgzsfg2e6eyanga4wmlp,BOTH_EMURGO_SEEDS,2,2,179999.823612000000,179999.823612000000
stake1u93fgktukmsvzeqx08nmd32d9pd5a8uzxts8pvhmphw48uquf6msh,BOTH_EMURGO_SEEDS,1,1,178235.225935000000,178235.225935000000
stake1u8x3uv9zrd54kvu5stw9ejvkn6t3p2nflrcx2la0eyqn8dqlcca5r,BOTH_EMURGO_SEEDS,7,7,177647.555651000000,177647.555651000000
stake1uynym978yqn4643sxy4evlsgjwx486usu8jtx8rarl8e98qtuc40r,BOTH_EMURGO_SEEDS,1,1,177071.971478000000,177071.971478000000
stake1uxlty7tq6ep0ydf4p9ncp52p43nv2spqmegk9ax2z859pns93asga,BOTH_EMURGO_SEEDS,6,6,176184.118555000000,176184.118555000000
stake1uyskcfqnvugdsm8js38zyelmw4kal87f7dc8y7l2f5xc0ccu2kcnk,BOTH_EMURGO_SEEDS,1,1,175008.602600000000,175008.602600000000
stake1uxh0r22k2rwmhcsneka4yat3lnxltzpkxycqrnte4kg3w3gq6f263,BOTH_EMURGO_SEEDS,1,1,174399.400000000000,174399.400000000000
stake1u8790mgs9qpa37gyey7p7kzjw37fxc5x40z2qy5xek4g05qpw4258,BOTH_EMURGO_SEEDS,1,1,173751.573500000000,173751.573500000000
stake1uxnf068vdq9yk3wr8yphlp4an54gnmqwug5ec2tv4jdht0qmmwqwe,BOTH_EMURGO_SEEDS,3,3,173128.667217000000,173128.667217000000
stake1uxq7sxeeejxk9gml4960j6qywnl4uk5psdmmw5mcnffm42g9np0h0,BOTH_EMURGO_SEEDS,1,1,171496.000000000000,171496.000000000000
stake1u9fgwgaraypp7ln23aqchwn6h3rtm42vupvd2ww9hnl8jugp3w8wv,BOTH_EMURGO_SEEDS,1,1,170417.710229000000,170417.710229000000
stake1u8jj4g94jea7lfyketccfmtf345xntxslxnl26tq6chgqgqe5zpzv,BOTH_EMURGO_SEEDS,1,1,168715.399877000000,168715.399877000000
stake1uy944zxngrjmp7py9a7v6l86rh5dp7qrlstmk56yuvq5s5q7l3gqw,BOTH_EMURGO_SEEDS,1,1,168627.202429000000,168627.202429000000
stake1uytfeqhv4ec7jva0fh02he0z8egywnjsd83sxyyjfner0zcslrg08,BOTH_EMURGO_SEEDS,1,1,168180.999164000000,168180.999164000000
stake1u8uxhny7pjw5pdmuuxl4frhwt0f4pagkrakp97mtxhza5tg2g392j,BOTH_EMURGO_SEEDS,1,1,167634.097100000000,167634.097100000000
stake1uyrjm4aw2ugp9atrxc3jyv9t0n42lfgc0ptfzr3acd6sx8s6ndjsz,BOTH_EMURGO_SEEDS,1,1,166592.769176000000,166592.769176000000
stake1u9mst3per8g0wm9d3u37w6ztd72mtthjuxqspkgtlawunxgvszz2x,BOTH_EMURGO_SEEDS,17,17,165215.278542000000,165215.278542000000
stake1u88hmnqal5jsjdv33hnfd8weqmepmfccwg2gsp262c008fsjj587k,BOTH_EMURGO_SEEDS,1,1,164585.989002000000,164585.989002000000
stake1uxnad2r062xw0zxazx6r02u8jqctcppfunzem4dgkgn0syq0rfwhu,BOTH_EMURGO_SEEDS,1,1,162559.779956000000,162559.779956000000
stake1uyu7a5nkagmzvaw2vaq658ut4wea8u6pmzlkseep7wd6eys3449xz,BOTH_EMURGO_SEEDS,2,2,162112.782150000000,162112.782150000000
stake1u8h7muz24h29ghyuyz96t74q5xdkqktykerkyrsgsx6ecyg99zseq,BOTH_EMURGO_SEEDS,2,2,161993.825567000000,161993.825567000000
stake1u9f77laal6jae05glctph7gwc2xf83ssma6elfpechtljks2774fk,BOTH_EMURGO_SEEDS,1,1,160699.294455000000,160699.294455000000
stake1uxy6atun6lwd3lsxy3wn7t5h69a0pq8dlg256y25w975dmq3nwfng,BOTH_EMURGO_SEEDS,2,2,158929.795249000000,158929.795249000000
stake1uyjjhh24jqznrwp406hdrszc3mt4h0v9tz49re2wlj8ztpqehwm9j,BOTH_EMURGO_SEEDS,2,2,158579.440456000000,158579.440456000000
stake1uxmhhcnt50hnflpxcnr6fhs0prlpclxj4y80xqp9rmyf7zska80su,BOTH_EMURGO_SEEDS,3,3,158113.181419000000,158113.181419000000
stake1u9r6rgc89skx0fsgxuqsaj5wkdk2dywws7r4sw0pv4z2ykqsqu368,BOTH_EMURGO_SEEDS,1,1,156718.720481000000,156718.720481000000
stake1u8v64223zdjc23mm7llaeyez4nl24vdzpa6ctu99mmydvwsh2a5su,BOTH_EMURGO_SEEDS,9,9,154860.773482000000,154860.773482000000
stake1u86s43spg9glzy4qyyv49zjdmuhu7ht9nt7ue5n4w224jxq8fxlcw,BOTH_EMURGO_SEEDS,1,1,153917.730600000000,153917.730600000000
stake1uxxvwmxv28nc4vz05q9sykq84c303tlhr0zaeddauhgsmdsauzdv5,BOTH_EMURGO_SEEDS,2,2,153221.065481000000,153221.065481000000
stake1ux4fp7xgx220t6uqwzphsqh5rlhqdffqffyv3483xyd6cmst7wxw0,BOTH_EMURGO_SEEDS,4,4,152000.350302000000,152000.350302000000
stake1u8003gtvhcunzzmy85nfnk6kafd8lks2mykfzf0n4hq4qzg9f029u,BOTH_EMURGO_SEEDS,1,1,151526.931410000000,151526.931410000000
stake1u969u4gskcmv5tdyn5cm8ph4v4uf6ymesd5ah8an39t0cqskfs6ev,BOTH_EMURGO_SEEDS,1,1,150502.832100000000,150502.832100000000
stake1ux0rnpwzaz8lwwln604dl4220t7ehs9qlcffgx3pycnct2c0dtd0w,BOTH_EMURGO_SEEDS,7,7,150247.366083000000,150247.366083000000
stake1uy3cfh36k35f87car0q8et7pgv54z2r360cqkkjjc9yrqccqumgq6,BOTH_EMURGO_SEEDS,1,1,149999.478812000000,149999.478812000000
stake1u80fslsae034pdd0zcl628hlpp60fy6fnq9y2gq7v6rfmygureepk,BOTH_EMURGO_SEEDS,1,1,149999.000000000000,149999.000000000000
stake1uxlafek9gn5mkn37wscxpmzf3l23w2ugaugfdevyuljcnxqtlygn5,BOTH_EMURGO_SEEDS,1,1,148952.562618000000,148952.562618000000
stake1u833p40y8cm07ra9wgrqgp70z6khc5pttrena97c6en6p8c7pzxda,BOTH_EMURGO_SEEDS,8,8,147150.031507000000,147150.031507000000
stake1ux97n0aj6dkwpk9szywhm3p6mgeqahtx64qnlf736ycl6vs3fr3ac,BOTH_EMURGO_SEEDS,2,2,147028.426769000000,147028.426769000000
stake1uy92w6utst2etwe9z3vp5z3dktf8wjczy3lmn9vcv95884cm0t7l5,BOTH_EMURGO_SEEDS,1,1,147000.000000000000,147000.000000000000
stake1u9aqtdmu84c3p9sywuccque37klkzyllpu6zk25hf9xcdcchcjvtc,BOTH_EMURGO_SEEDS,34,34,145664.588156000000,145664.588156000000
stake1uyrqdps35r8s2uglvpv0guxe4vl5yftkejljzf6464twdhc87uy4s,BOTH_EMURGO_SEEDS,1,1,145000.000000000000,145000.000000000000
stake1uxumwk2w7gufnlhsuecmv7f9sv5w0s6xkf04zvlsxfht60snnfmas,BOTH_EMURGO_SEEDS,8,8,144372.390304000000,144372.390304000000
stake1u98vyqle59y5emrvghkmlcmuuejhlm0te05jagkmwqn34xq92yc6d,BOTH_EMURGO_SEEDS,1,1,143559.430935000000,143559.430935000000
stake1u9cur6sktzh529ecyzwq9e64swflmnqm29uevaw9phdvzvqps04wq,BOTH_EMURGO_SEEDS,1,1,143489.926687000000,143489.926687000000
stake1u868hhyw7eh9q4jyhtfzs8g5yu67u9dff2lghsuuh6mrpvqtw8tq8,BOTH_EMURGO_SEEDS,29,29,140860.430034000000,140860.430034000000
stake1ux3zdegwa5ypwxkqf982dhp55038relcknrksacaa4uhspgvg395f,BOTH_EMURGO_SEEDS,4,4,140261.424647000000,140261.424647000000
stake1u8pkgqzxcwnd2qxmeqhlmr04c5zshg7wdfdg7hmyapq7e4ctxxf0p,BOTH_EMURGO_SEEDS,2,2,139326.000000000000,139326.000000000000
stake1uxsea5xdmwgzzvalvcmuccq8cxwevt8jtkgy6r9xnedlecqhua6yl,BOTH_EMURGO_SEEDS,1,1,139174.455557000000,139174.455557000000
stake1uxscrpgs3fpwqej8lpr0gekh9720axrfzdk0u22stv4kawshvksfs,BOTH_EMURGO_SEEDS,1,1,138650.000000000000,138650.000000000000
stake1u89sh2z96lzmuv270a9pu3dh8lcs2qyeh84c8zs07allgxqr0stfc,BOTH_EMURGO_SEEDS,1,1,137648.000000000000,137648.000000000000
stake1u86q0f7nnwf6dryp5tgq5skagfx25d0udn3pqwpe5xqmvycvnaqhq,BOTH_EMURGO_SEEDS,2,2,136108.999993000000,136108.999993000000
stake1u9hq8ygqfat3lgja690jl6fsfgaeqf95qv3hnm50yscesfsz0wz2w,BOTH_EMURGO_SEEDS,1,1,135602.437485000000,135602.437485000000
stake1u9mz0nhuqgfdq59pxa78lzuz5vg0n0dt66qtqcypf988fzqnrzvc0,BOTH_EMURGO_SEEDS,12,12,135429.651483000000,135429.651483000000
stake1uxqlmwp7t69ya2fp2m4ymc38ccl3ewsqpjve4xvgujn4hhst447pj,BOTH_EMURGO_SEEDS,2,2,135024.000000000000,135024.000000000000
stake1uyl0d86dhwcxcjrzxjv4lmc6f6t9p03a292e274smqtpvdq5edtdm,BOTH_EMURGO_SEEDS,1,1,131921.680000000000,131921.680000000000
stake1uyddxfpxllrvxyd558atsmj7vw9yqtcctdm6vrwyzvx8t4smyl8vw,BOTH_EMURGO_SEEDS,3,3,131762.667266000000,131762.667266000000
stake1u9wehdnu9gw5qqjngag2zm5cupqe59kv83ndwq43v8mttlgaem4mh,BOTH_EMURGO_SEEDS,1,1,131649.839753000000,131649.839753000000
stake1u9srqx2ct6v2u7p0a8czf5zfyzssyv8ff5v3x2hy08g9c2gwuc4fd,BOTH_EMURGO_SEEDS,1,1,130000.000000000000,130000.000000000000
stake1u9rmp7gllxak4z6uc2gelsxngzwgf28ww35tvj5amv4qv3qdg2g5h,BOTH_EMURGO_SEEDS,1,1,127772.638907000000,127772.638907000000
stake1u9ejpqcgrjrrw207hq77ngwscxn8m7tt83m5nc6h754zrsc4pzqpz,BOTH_EMURGO_SEEDS,3,3,126744.389780000000,126744.389780000000
stake1uyr6de9rhnzlg40d6tq9r2xy8zus44nvahmx0wml34wjpvslffxp9,BOTH_EMURGO_SEEDS,1,1,126629.565571000000,126629.565571000000
stake1u8yatyxev7fwfe0lvq88ue5e4zt2ydc6wg498s4y59zy40gezwc6q,BOTH_EMURGO_SEEDS,3,3,126069.000000000000,126069.000000000000
stake1uxugmatdlnwqs574ekhe2jsx4jg0yveehlnqzt78yvumklglpmavz,BOTH_EMURGO_SEEDS,8,8,125176.058683000000,125176.058683000000
stake1ux787gxmnktj4pjk45qq233hej8h6ullnlgllhd9dtjuqzg75w7xh,BOTH_EMURGO_SEEDS,7,7,122630.716580000000,122630.716580000000
stake1u8tv7ka42ts8wmaxjdeduzxfcw2xfqxh9jadm200kdjnylcr5q0hk,BOTH_EMURGO_SEEDS,2,2,118387.777599000000,118387.777599000000
stake1u9v4xxze8wxp8dy495vxlwsftyhd0pn0d2jv99z9xz0vljqz38xj5,BOTH_EMURGO_SEEDS,1,1,117229.968349000000,117229.968349000000
stake1u82xqc5ctck7ewujv3t7gfc5r0x2a9w4fw7thja92fp502qdmfd7e,BOTH_EMURGO_SEEDS,20,20,114067.313800000000,114067.313800000000
stake1u8pzchna273jsz2usvx8s3jm5qkkdmn8aqe2hjalnj8k92q8f5fvw,BOTH_EMURGO_SEEDS,2,2,113036.217250000000,113036.217250000000
stake1uyq7fy5v9d527ulj7480s36m6y2hmzae56hnmz9feewayvcdnh7ul,BOTH_EMURGO_SEEDS,2,2,112288.363172000000,112288.363172000000
stake1uxfznnres9aqv63gasqhsm59ftapfa2uwt665pmrcgdwg6cmnh9pw,BOTH_EMURGO_SEEDS,30,30,112039.603178000000,112039.603178000000
stake1ux2vpyt4u684jrwmxpx0d2m3gwxep6pwnq348qul2h5xztgvkcauc,BOTH_EMURGO_SEEDS,2,2,111376.462925000000,111376.462925000000
stake1u9scfxfd6lvrsyg7yz0tatph29p0hvle3l93xn96qnnk8gq037c44,BOTH_EMURGO_SEEDS,6,6,111176.474587000000,111176.474587000000
stake1uxfgn3h9twgrzh0rkr5hdfn5625qt363g9hrjsusnzlzucgd30fhc,BOTH_EMURGO_SEEDS,1,1,110916.633102000000,110916.633102000000
stake1uxnpntf283q3a0zzrhtdwpay8kql8wq98fdhs7l4jdph7nq8fsvdh,BOTH_EMURGO_SEEDS,26,26,110197.361157000000,110197.361157000000
stake1uxcr0deslyn3jgc4g6mptndfqj7y4pjjmvl355d7wtftlzcesfq9j,BOTH_EMURGO_SEEDS,4,4,110006.000000000000,110006.000000000000
stake1uyst6p30gnq2ptjrsa4anuey6stn24yjwgrj5cfx0zs5n5qra2r0u,BOTH_EMURGO_SEEDS,1,1,109998.000000000000,109998.000000000000
stake1uy455vdhr9agw8vgmt2t0za0f4tsm2j99v9ypgdfwhqgnkqj7czpk,BOTH_EMURGO_SEEDS,1,1,109990.000000000000,109990.000000000000
stake1uypuzp29k24z7jka4x7z0d60qsx92rs006k7sl3e3rnuhuck7xxg7,BOTH_EMURGO_SEEDS,2,2,109346.830255000000,109346.830255000000
stake1uxwpavcwnhz888kjk0lg8j8q5f5hvcz7n5zvd3443cknzkct5qrnd,BOTH_EMURGO_SEEDS,1,1,109095.280037000000,109095.280037000000
stake1ux8pra0etcwhze4yhmkrk42hk2yg7a7rhae7v69mr08wmfsp8fst4,BOTH_EMURGO_SEEDS,47,47,108732.862545000000,108732.862545000000
stake1u9a0ac5qtz2s3pcnw0tjcxa29c50rykl6axucpl5m0l3tscncjuwr,BOTH_EMURGO_SEEDS,2,2,108073.126788000000,108073.126788000000
stake1u8r5un5pwxa275flj0kfyp8j3w2shj374tnqjlkptfh0hasl5ny5t,BOTH_EMURGO_SEEDS,3,3,107704.802285000000,107704.802285000000
stake1u90nm73vgqq28cc76yjcm0mlyvn9ux5vztnaqefcmrxgmzq939ls3,BOTH_EMURGO_SEEDS,3,3,106333.690043000000,106333.690043000000
stake1u89rtt66xavf0znp9mlhfds2cadvj75ppn2rwvpknpghfpslks3m7,BOTH_EMURGO_SEEDS,1,1,105981.392667000000,105981.392667000000
stake1u9e2vk2fy225lkqh26u6hxzyqsxxe85sfpy325cesktmlugtjse5z,BOTH_EMURGO_SEEDS,14,14,105324.156016000000,105324.156016000000
stake1uy5w24mru3wzmxtruhcce6tjgsr08q42pz6jdrkz9lwz6zg2ndr72,BOTH_EMURGO_SEEDS,1,1,105182.712623000000,105182.712623000000
stake1u89249r4grkgnwz2sxe02awststhdf2dnmwqv96490y836srlahnl,BOTH_EMURGO_SEEDS,2,2,105095.613584000000,105095.613584000000
stake1uy9uglupkjc5qzvtdsa7zwj8k2fm36slkk0fz9a27cq0k8qt8m9wd,BOTH_EMURGO_SEEDS,1,1,104999.830935000000,104999.830935000000
